probeset,hgnc
54786_at,GPR82
54788_at,AKD1
54791_at,TMEM79
54792_at,TSPAN2
54794_at,STAG3
54798_at,RNF151
54800_s_at,ANKAR
54803_r_at,ANKAR
54805_at,SCEL
54808_at,DNAJC10
54809_at,CCDC176
54812_r_at,OBP2B///OBP2A
54815_at,PCMTD1
54821_at,CMAHP
54823_at,OAS2
54827_at,ORC6
54828_f_at,ORC6
54830_r_at,ORC6
54832_at,RFFL
54835_at,FAR2
54836_at,RNF207
54838_at,C1orf173
54839_at,EDC3
54841_at,AMOTL1
54843_at,TMEM209
54845_at,N4BP2
54851_at,PPP2CA
54852_at,HEYL
54854_at,KIAA1958
54858_at,PLEKHG4B///LRRC14B
54861_s_at,COG1
54864_r_at,COG1
54868_at,ZNF652
54873_at,SLC35E1
54879_at,FAM53C
54880_at,CDKN2AIPNL
54883_r_at,DOCK8
54885_at,CTDSPL2
54887_at,CPEB4
54889_at,MAGOHB
54892_at,SLC38A10
54893_at,ZSCAN31
54895_r_at,RASSF6
54903_at,ADCK5
54910_at,MLIP
54911_at,WNK4
54913_at,MBNL3
54926_at,ANKS6
54930_at,CTNNB1
54931_at,PGBD2
54934_at,CYP4V2
54937_at,MARCH1
54941_at,GLIS3
54942_at,ALS2CR12
54957_at,GLYCTK
54963_at,ZCCHC18
54967_at,PREP
54971_at,FCGRT
54973_at,FOXK1
54975_at,MAML2
54977_at,NKAPL
54979_at,SLC25A18
54981_r_at,SFPQ
54983_at,HSPA12B
54984_at,HLA-DPA1
54986_at,LRFN4
54988_at,WWC2
54996_at,SBSPON
54998_at,ENAH
54999_at,WNK1
55000_at,LCORL
55003_at,NCOA5
55019_at,GAREM
55033_at,CCDC67
55046_at,ZNF207
55054_at,RPP25
55058_at,DST
55062_at,VPS13A
55064_at,LIN54
55071_at,PNPLA8
55075_at,ACTN4
55080_at,FAM230B///FAM230C
55088_at,ARID1B
55090_s_at,MKS1
55092_at,MKS1
55096_at,CCRL1
55097_at,ETV5
55098_at,PRRG1
55100_at,CNGB3
55104_at,FOXD4L2///FOXD4L6///CBWD6///FOXD4L5///FOXD4L4///CBWD3///FOXD4L3
55120_at,LINC00308
55130_f_at,RECQL4
55143_at,C9orf153
55164_at,SLC46A2
55167_r_at,HIST1H2BF
55171_at,ARHGAP17
55174_r_at,MTBP
55179_f_at,CYCSP34
55194_at,PIAS2
55199_g_at,PIAS2
55201_at,PTCHD1
55204_at,PCDH18
55210_at,CDX2
55212_at,MATN2
55214_at,GNA11
55215_at,FAM206A
55217_i_at,SNORA57///METTL12
55224_r_at,SNORA57///METTL12
55231_at,HNRNPH1
55233_at,SYT8
55254_at,SPECC1
55271_s_at,FAM182B///FAM182A
55273_at,SLC35C2
55300_f_at,PCGF2
55301_at,ZBTB45
55302_at,SAGE1
55303_i_at,SLC22A11
55305_r_at,SLC22A11
55307_at,UCHL5
55310_at,CTBP1
55317_at,TMEM150C
55321_g_at,TMEM150C
55339_at,ACACB
55349_at,STAG3L1///STAG3L3
55356_at,UBE2Q2P1
55375_at,REV1
55382_at,CAPS
55394_at,TCL6
55407_at,ARFGEF1
55410_at,NIPAL3
55417_at,NPEPPS
55419_at,RBFOX1
55429_at,TKTL2
55437_at,EPB41
55439_at,SAR1B
55440_at,BPIFA1
55442_g_at,BPIFA1
55448_at,CNRIP1
55452_at,TRIM44
55464_s_at,RASSF4
55473_at,MAP3K19
55475_i_at,HRH1
55477_r_at,HRH1
55498_r_at,UBLCP1
55500_at,TMEM39A
55528_at,MAPK1
55539_at,RAB27A
55541_f_at,KALRN
55549_s_at,ZNF248
55579_at,CDKAL1
55581_at,SPRR2F
55584_at,CAPRIN1
55607_at,TMEM183A
55609_at,MYL3
55622_at,CHST11
55630_f_at,IL33
55637_at,PTGFRN
55643_at,PKN3
55645_s_at,ABTB1
55651_r_at,ABTB1
55655_s_at,BRF1
55657_r_at,BRF1
55661_f_at,RAD23A
55672_at,ADH5
55674_f_at,TRMT61B
55678_at,LIMD2
55684_at,COL12A1
55693_at,C3orf55
55719_r_at,SSPO
55721_at,NFASC
55726_at,AKAP8L
55737_r_at,SCUBE2
55744_at,LRRC8E
55751_at,C7orf41
55759_at,MTPAP
55766_at,KCTD13
55779_at,TAF1B
55781_at,EMP2
55792_at,ZNF202
55798_at,WWC2
55800_at,SMAP2
55801_at,SGSM1
55804_at,FAM108A1
55806_at,ELMSAN1
55810_at,PTBP3
55815_at,PPP1R12B
55816_at,ARID4B
55818_at,FBRSL1
55820_at,KCNV1
55825_at,DNAH10
55827_at,BSPRY
55833_at,MGAT4A
55839_at,DENND5B
55844_at,DCLRE1C
55852_at,MRPS5
55855_at,SIPA1L3
55859_at,EFCAB3
55868_at,CDH24
55870_at,SENP7
55872_at,ZNF512B
55878_r_at,HNRPLL
55880_at,DIO3OS
55881_at,PRPF38B
55886_at,AFF4
55888_r_at,AFF4
55889_at,DUSP13
55892_at,ZNF215
55895_at,FAM225B
55896_at,BANK1
55901_at,CSNK1G3
55905_r_at,CNGB3
55909_at,ZNF550
55910_at,GEN1
55912_at,AGGF1
55913_at,HIPK2
55915_r_at,C21orf91
55917_at,CNOT6L
55919_at,THNSL1
55923_at,GCLM
55925_at,ZNF37A
55928_at,NCAPG2
55930_at,NUDT16
55944_at,TMEM143
55947_at,GGT7
55949_at,KIAA1407
55951_at,TRIM39
55953_at,C2orf43
55960_at,CSMD1
55964_at,HNRNPD
55965_at,RAPH1
55971_at,MIB1
55975_at,PFDN6
55980_i_at,EHMT1
55981_f_at,EHMT1
55987_at,SPHKAP
55994_at,USP36
55995_at,USP36
55997_at,LRRC8C
55998_at,RND2
55999_at,SHC4
56000_r_at,TM4SF18
56001_at,SH3RF1
56002_at,SH3RF1
56006_at,ST6GALNAC5
56009_at,SLITRK4
56012_r_at,TMPRSS13
56016_at,RGS7BP
56020_at,PLEKHM1P
56022_at,LTBP3
56024_at,CRB2
56037_g_at,CRB2
56040_r_at,MEAF6
56047_g_at,GDF11
56066_at,PRODH2
56076_at,SLC28A1
56078_at,CABIN1
56083_at,ZNF587///ZNF417
56085_at,GTF2A1L
56110_at,PPM1K
56112_at,TGFB3
56121_i_at,KIF20B
56125_at,UAP1
56129_at,FAM120A
56138_at,CEP250
56139_at,CEP250
56141_at,INADL
56147_f_at,LCAT
56148_at,MLLT4
56158_r_at,EIF4E
56159_at,DENND1A
56162_s_at,TSPYL1
56198_at,SLC2A14///SLC2A3
56202_at,C16orf70
56213_i_at,UGP2
56224_at,TDRKH
56250_r_at,CBLB
56273_at,GEMIN8
56282_at,EHMT1
56294_at,RRP7B///RRP7A
56296_at,NOTCH2NL
56328_r_at,RIC8B
56343_at,UNC13C
56345_at,EDDM3B
56352_r_at,CDKN2AIP
56374_at,TRIM60
56379_at,EPB42
56392_at,PTGES
56423_at,DNAJC15
56440_at,KLHL36
56444_at,C18orf54
56445_at,FBN3
56461_at,KIF14
56470_at,CECR2
56482_at,KNG1
56486_at,UROC1
56488_at,LIFR-AS1
56490_at,OSBPL10-AS1
56494_at,SYCE1
56505_at,KIAA0895L///EXOC3L1
56510_at,CNP
56512_at,SLC41A2
56519_at,TMEM236
56530_r_at,ANAPC5
56539_at,PLXNA2
56552_at,PPFIA4
56557_at,COL26A1
56560_r_at,DAZAP2
56569_at,NOL4
56572_at,MMP2
56574_at,CLIP4
56576_at,CCDC104
56578_at,TRIM32
56580_at,USP2
56582_at,SVIP
56584_at,FN3KRP
56587_g_at,FN3KRP
56590_s_at,MXD1
56591_at,GOLT1B
56596_f_at,SCAND1
56599_i_at,DERL3
56602_f_at,DERL3
56604_at,ZRANB2
56606_at,CP
56610_at,AGBL5
56614_at,TRIM9
56621_r_at,RPP14
56622_at,FASTKD3
56624_at,FAM126A
56626_r_at,GCLC
56627_at,RBM18
56629_at,PPP2R5E
56638_g_at,PPP2R5E
56640_at,COL27A1
56642_r_at,PLEKHH3
56644_at,QSOX1
56645_at,EIF4EBP2
56647_at,ARL8A
56648_g_at,ARL8A
56651_at,TWISTNB
56658_s_at,EMC9
56660_at,ASPH
56662_at,FCHO2
56665_at,FAM199X
56667_at,RASL10B
56675_at,EMP1
56677_at,CYP4X1
56679_at,TRPS1
56681_at,ZNF385D
56685_at,QSOX1
56687_at,PSG1
56690_at,GOLIM4
56691_at,GPR157
56695_r_at,SPESP1
56711_s_at,HSPA7///HSPA6
56714_at,SLC39A5
56716_at,KXD1
56722_at,C1orf35
56727_r_at,ZNF614
56729_at,PRLR
56731_at,ZNF594
56736_r_at,GAB1
56746_at,RORA
56748_at,TRIM10
56754_at,TLE1P1///TLE1
56758_at,ZNF211
56762_at,TCP10L
56763_at,ZNF608
56770_at,MRPL19
56772_at,CREM
56778_at,CEACAM19
56780_i_at,GOLGA6L5///GOLGA6L9///GOLGA6L4
56782_f_at,GOLGA6L5///GOLGA6L9///GOLGA6L4
56784_at,WDR27
56787_at,ATXN3
56789_at,SLFNL1
56792_at,KIAA1462
56793_at,RIOK2
56795_at,LRP1B
56797_at,RPRD1A
56801_at,NLGN3
56803_at,WNT5A
56805_at,CCDC112
56807_at,GATA5
56809_at,NBEA
56811_at,ZNF367
56814_at,POU6F1
56820_at,MCOLN3
56822_at,AMACR///C1QTNF3
56824_at,FPR3
56828_at,TMEM234
56830_at,PLXNC1
56835_at,NUP88
56859_at,ZNF621
56868_at,RBKS
56870_g_at,RBKS
56878_at,SFXN1
56888_r_at,ZNF678
56891_at,FANCC
56893_at,SYCP1
56900_r_at,HAL
56901_at,MAPK8
56905_at,HAL
56939_at,PACRG
56967_at,PHF20L1
56971_f_at,MED29
56980_at,ERMP1
56988_at,AGPAT3
56995_at,TTR
57007_at,MBD2
57010_f_at,SLC7A8
57013_s_at,TFPT
57015_f_at,C6orf170
57019_r_at,C6orf170
57021_at,TXNL4A
57024_f_at,NPIPP1
57026_s_at,SCAMP2
57027_at,GPRC5A
57029_at,KIAA0146
57031_at,ZER1
57032_at,DSCR3
57034_at,TUBB3
57039_s_at,PFDN2
57041_s_at,SDF4
57044_s_at,RGCC
57045_f_at,MRPL10
57049_g_at,EFCAB6
57053_s_at,ARHGAP17
57054_f_at,CMAS
57056_s_at,MRS2
57058_at,PES1
57060_at,SMG5
57063_g_at,SMG5
57065_s_at,PRRC2C
57068_f_at,SMIM1
57072_r_at,SMIM1
57074_s_at,CEP350
57075_f_at,PGLS
57084_s_at,BAIAP2L1
57085_s_at,TRAF3IP2
57098_at,LINC00264
57101_at,ULK4
57108_at,ZNF19
57110_at,DGKI
57111_at,RNF165
57118_at,LINC00106
57130_at,ZNF207
57131_at,DMTF1
57139_at,NOTCH4
57144_at,ZNF358
57147_at,ZNF322P1///ZNF322
57149_at,ENTPD7
57159_at,EXOC5P1///EXOC5
57167_at,PLA1A
57172_at,CDC14B
57174_at,INTS10
57176_s_at,SAMD8
57179_r_at,SAMD8
57186_at,MFSD8
57196_f_at,TNPO2
57208_at,MPI
57216_at,JAZF1
57219_at,PSME1
57221_g_at,PSME1
57223_at,KCNE3
57224_s_at,DDX12P///DDX11
57229_at,BICC1
57231_at,GNA11
57235_s_at,IGHA2///IGHA1
57238_at,ZNF587
57240_f_at,FBXL16
57244_s_at,SLC25A26
57252_r_at,SLC25A26
57255_f_at,FBXL16
57257_s_at,SMARCA4
57259_at,FIBP
57261_f_at,RPLP0///RPLP0P6
57263_at,MBD1
57266_r_at,PLAGL1
57270_f_at,GLS
57272_at,WWOX
57273_s_at,PDE4DIP
57275_at,TMEM222
57278_at,USP38
57280_f_at,HLA-B
57283_f_at,KIAA1522
57286_at,EHBP1
57288_r_at,CNTNAP3///CNTNAP3B
57290_at,C12orf45
57292_at,C12orf45
57293_at,ASB7
57296_g_at,ASB7
57299_s_at,RRAS
57300_at,TMEM140
57301_at,PRSS16
57309_f_at,UBE2D4
57310_at,RNF40
57312_s_at,KANK4
57322_at,PAGE2B///PAGE2///PAGE5
57324_at,EXO5
57327_s_at,RNASE6
57328_s_at,TMEM248
57330_s_at,CHFR
57331_at,TSPAN2
57332_r_at,EIF4G1
57337_s_at,AACS
57340_s_at,PRMT5
57342_at,BCCIP
57344_at,EXOC2
57346_at,MXD4
57348_f_at,ZNF266
57353_s_at,RPP25L///DCTN3
57355_f_at,EEF1A1P11///EEF1A1P12///EEF1A1P5///EEF1A1P9///EEF1A1///EEF1A1P6
57358_i_at,GNPNAT1
57359_r_at,GNPNAT1
57360_at,LINC00649
57381_r_at,PRKCI
57383_at,UBR5
57394_at,DOC2A
57410_at,KDM3A
57411_at,CNTN3
57414_at,LHX4
57415_at,GCFC2
57422_r_at,LAX1
57426_at,ABCB11
57429_at,TCP10L2///TCP10
57439_at,LRRC52
57446_at,KIAA0226
57449_at,CD22
57460_at,VDR
57466_at,CNTN4
57467_at,ANHX
57499_at,ARL11
57504_at,ODF2L
57514_at,TASP1
57518_g_at,TASP1
57523_at,FDFT1
57538_at,ACOT6
57549_r_at,DNM3
57551_at,PRSS55
57555_at,ABCA17P
57580_at,PP2D1
57591_r_at,ZNF107
57593_at,CCDC149
57595_at,RILPL2
57601_at,ABCB5
57604_at,MYPN
57606_at,C16orf86
57607_at,SLC30A1
57609_at,KRR1
57611_at,PDSS2
57613_at,MMP25
57620_i_at,HTR7P1
57621_f_at,HTR7P1
57624_at,TC2N
57626_at,GPR115
57628_at,PELO
57629_at,ABCB8
57630_at,SYNJ2
57631_at,HOXD8
57634_at,ZNF790
57635_at,ZNF343
57637_at,ZDHHC2
57639_i_at,MCM8
57641_r_at,MCM8
57648_at,DNAJC3
57652_at,MOCOS
57654_s_at,SSH1
57655_at,PIGM
57657_at,C3orf70
57659_at,ZC3H10
57662_at,HAUS2
57664_at,MOBP
57667_at,SPOCD1
57669_at,TSPAN12
57674_at,FANCF
57678_at,RRP7B
57680_at,ICOSLG
57681_at,SPPL3
57686_at,R3HCC1L
57689_at,ZNF711
57690_at,TBC1D8B
57695_at,SERPINA3
57697_at,GCNT1
57699_at,SLFN5
57702_at,BAG5
57704_at,C14orf80
57705_at,SPICE1
57707_at,RSBN1L
57710_at,PLAA
57720_at,ATG4C
57722_at,PAPD5
57725_s_at,ZNF582-AS1
57726_at,OXCT2P1///OXCT2
57735_at,CAB39L
57738_at,PXK
57740_at,NKD1
57741_at,EVC2
57746_at,PROSER2
57748_at,C6orf164
57754_at,IL4I1///NUP62
57756_at,BBX
57758_at,ZNF597
57761_at,MIR155///MIR155HG
57762_at,HS2ST1
57764_at,FAM126A
57766_r_at,KCTD21
57770_at,SNORD89
57771_at,DIAPH3
57773_at,TRMT10B
57774_at,SLC13A4
57776_at,PKMP3
57778_at,THRSP
57780_at,UBE2J1
57782_at,BCLAF1
57783_at,ZBTB10
57785_at,HIST1H4H
57788_at,LRRC3B
57792_at,ZFYVE1
57800_f_at,ZNF92
57803_r_at,ZNF92
57808_at,TTLL7
57810_at,RHOF
57812_at,EXOC2
57815_at,ASCL1
57817_at,PYROXD2
57819_at,PHC3
57826_at,CANX
57827_at,LDB1
57828_at,UBA52
57830_s_at,HOXC10
57833_s_at,KCTD3
57835_at,CLINT1
57840_at,TPM3P8///TPM3
57842_f_at,TCF25///MC1R
57847_at,PRKCDBP
57849_at,PLCXD3
57855_at,PIP5KL1
57860_at,FMNL2
57886_at,ALS2CR8
57896_at,GTF2H5
57901_at,UCK2
57902_at,SMAD4
57906_at,PAM16
57910_at,C3orf79
57928_at,SNTG2
57929_at,HEXB
57941_at,MLH3
57944_at,MAGOH
57950_at,APOBEC4
57963_at,CACNA1C-IT3
57970_at,MURC
57988_r_at,C14orf37
57998_s_at,SPATA24
58000_at,ZNF782
58021_at,VWA3B
58022_at,CEP97
58026_at,SH2D4A
58037_at,STXBP1
58047_at,AHI1
58065_at,MPZL2
58080_at,RAP2B
58095_at,ACSL6
58110_at,PAN3-AS1
58124_at,HCFC2
58130_at,SLA
58134_at,TANK
58152_at,RPL36P20
58155_at,SOX2-OT
58157_at,ULK4
58182_r_at,TAGAP
58184_at,MAPK10
58198_at,AKD1
58209_at,LINC00709
58216_at,DSEL
58225_at,AICDA
58252_at,DEPDC4
58254_at,IRAK3
58263_at,TTC7A
58264_at,TMX3
58279_at,CBLN4
58282_at,COPS7B
58287_at,OSCP1
58289_at,RAPH1
58292_at,TRAV22
58294_at,ANKHD1///ANKHD1-EIF4EBP3
58299_at,CDCA4
58306_at,PCDH18
58314_at,SREK1IP1
58316_at,KIAA1257
58320_at,RNF17
58326_at,FAM222B
58328_at,ANKRD36BP2
58332_at,SPACA7
58334_at,TSSK4
58335_at,DDX4
58336_at,C7orf61
58342_at,TEX101
58346_at,CUZD1///FAM24B
58355_at,ZNF717
58360_at,TMEM182
58361_at,PI15
58362_at,CCDC88B
58364_at,ZDHHC8
58367_s_at,ZNF419
58372_r_at,ZNF419
58374_at,CT47B1///CT47A12///CT47A11///CT47A10///CT47A9///CT47A8///CT47A7///CT47A5///CT47A6///CT47A4///CT47A3///CT47A1///CT47A2
58375_at,CLIP4
58382_at,CPLX3
58385_at,PRSS37
58387_at,TOR1AIP2
58388_at,RMDN2
58389_at,ZNF385D
58390_at,EFCAB6
58391_at,ZBTB32
58392_at,RIC8B
58393_at,ARAF
58395_s_at,AHI1
58396_at,AHI1
58398_at,C4orf46
58400_at,TMEM48
58402_at,RNASEH2C
58407_at,UBIAD1
58409_at,SLC35G2
58411_at,MIER1
58413_at,RPUSD1
58414_at,USP53
58416_at,MIER2
58418_at,EMCN
58419_at,TTC5
58426_at,PATL1
58429_at,FDCSP
58431_at,C17orf59
58435_at,ELMSAN1
58436_at,ZNF740
58437_at,TMEM108
58439_at,DCUN1D1
58443_at,ACER3
58445_at,LIFR
58447_at,C19orf47
58449_at,C19orf47
58456_at,PRR12
58465_s_at,RABL6
58470_r_at,RABL6
58472_f_at,ZNF611
58473_at,KLF12
58474_at,CHMP4A
58476_at,RNF166
58478_f_at,TMEM160
58479_at,TMEM160
58480_at,PRKAG2-AS1
58482_at,CAV2
58485_at,BMPR1A
58486_at,GSPT1
58487_at,PAPPA2
58488_at,DCAF10
58489_at,TMEM120B
58490_at,MUM1L1
58492_at,RNF219
58493_at,RNF219
58495_at,ZNF134
58497_f_at,RAPGEF6
58498_at,KLHL8
58500_at,DHX37
58502_at,TMEM237
58504_at,GDPD3
58508_f_at,SLC30A10
58512_r_at,SLC30A10
58515_at,PROX1
58516_at,ACOT12
58517_at,MEG8
58518_g_at,MEG8
58520_at,ZBTB33
58522_s_at,GPD2
58552_at,ANKS6
58556_r_at,ADI1
58563_at,MTHFSD
58570_at,ZNF608
58572_i_at,BIVM
58574_f_at,BIVM
58576_at,GLOD5
58578_at,RBM19
58580_at,CADM2
58583_at,TMEM253
58587_at,PTPRC
58589_s_at,LSAMP
58595_f_at,C8orf59
58596_r_at,C8orf59
58599_s_at,ZPBP
58600_at,GNB1
58602_at,ITGB2
58621_at,SLC12A2
58624_at,KIAA1244
58626_at,LINC00687
58627_at,DEPDC1
58634_f_at,TIA1
58636_f_at,TIA1
58638_at,MYBPHL
58653_at,WDR93
58655_r_at,STRN3
58658_r_at,ZDHHC21
58659_at,PM20D1
58666_at,LIPI
58675_at,C6orf25
58677_at,TMEM246
58681_at,PRR15
58697_r_at,RBBP6
58700_at,TMED5
58705_at,GON4L
58707_at,IQCB1
58716_at,ANGPT2
58718_at,KCNQ1OT1
58723_at,SPATS2L
58734_at,PPFIA2
58750_at,WNK1
58753_at,DCAF11
58755_at,CPEB1
58758_s_at,LRPPRC
58761_at,ANKS1B
58763_at,SMAD3
58770_f_at,AGPAT2
58772_r_at,AGPAT2
58774_at,PPP1R14A
58780_s_at,ARHGEF40
58781_at,MLL3
58784_s_at,GMPR2
58787_at,WNT5B
58798_at,ANXA2
58799_at,TBCD
58800_at,SLC44A2
58803_at,GMEB1
58805_s_at,RASL10A
58807_r_at,RASL10A
58809_at,STX7
58821_at,CDIPT
58823_s_at,SPTBN1
58825_at,PTMA
58827_at,GNA13
58829_at,ACAD10
58831_i_at,TP53I13
58837_r_at,TP53I13
58839_s_at,ITGBL1
58841_r_at,ITGBL1
58844_s_at,MLLT4
58846_s_at,NLK
58854_s_at,TMEM35
58858_s_at,NMD3
58859_at,KIAA1551
58867_s_at,IGLC6///IGLL5///IGLC1///IGLC2///IGLC3
58876_f_at,DDX19B
58878_s_at,ITGAX
58884_at,PFDN6
58886_at,MFSD12
58894_f_at,GANAB
58895_at,SNX21
58896_at,C8orf76
58898_s_at,SLC22A17
58901_at,PTEN
58906_at,ARHGAP32
58907_at,EIF3I
58914_at,ANAPC1
58922_s_at,SYS1
58926_r_at,NBPF9///NBPF10///NBPF11///NBPF12///NBPF24///NBPF14///NBPF20///NBPF15///NBPF16
58927_at,AK5
58928_at,DRAM2
58929_at,PPP1R2P4///KIAA0226L
58931_i_at,INTS8
58935_s_at,PRKCH
58944_s_at,RPS6KC1
58945_f_at,C12orf44
58946_at,MFSD2A
58947_s_at,RPL23///RPL23P8
58948_at,CCS
58950_at,MPP6
58952_at,ROGDI
58954_at,NDUFS8
58955_at,ANKRD44
58958_f_at,ZNF555///CLTA
58962_at,SMAD4
58966_at,MFSD4
58972_at,ZNF718
58980_at,ZNF155
58991_at,NHLRC3
59011_at,CERK
59012_at,C7orf73
59018_r_at,FMN1
59024_at,EFCC1
59027_at,EPS15L1
59028_at,ANK1
59046_at,BTLA
59050_at,TRIM42
59063_at,GPR155
59072_f_at,ZNF714///ZNF681
59076_at,HYI-AS1
59079_at,HERC4
59080_at,CT64
59087_r_at,PTPRK
59099_at,IFT172
59100_at,HARBI1
59102_at,EIF3E
59106_at,TAOK1
59121_at,TPK1
59129_at,MYO15A
59137_i_at,ATXN3
59141_r_at,ATXN3
59142_at,CLIP4
59145_at,MECOM
59150_at,KCNQ1DN
59152_at,JHDM1D
59155_at,DCAF8L2
59164_at,CPEB4
59185_at,TSLP
59193_at,ETV1
59214_at,CDHR3
59219_at,SAMD5
59233_at,SETMAR
59234_at,TSSK3
59236_at,FMR1NB
59237_at,AP5M1
59256_r_at,COA1
59268_at,IFT81
59270_at,FAM63B
59279_at,BBX
59283_at,DDX60
59286_at,CREBZF
59289_at,IL7R
59291_at,ZADH2
59293_at,PABPC1L
59294_at,ABCB10
59297_at,NDUFS1
59298_at,GRIPAP1
59302_at,TMF1
59304_at,PHLDA3
59306_at,BMP2
59307_at,VWA1
59310_at,EXOC6
59312_at,MEGF8
59314_at,RAI1
59317_at,MICALL2
59319_at,BTF3L4
59320_at,LARP4
59324_at,C22orf23
59325_at,BAIAP2L1
59327_at,C15orf39
59329_at,NSUN4
59331_at,OSBPL5
59333_at,CPT1C
59334_at,TMEM170A
59336_at,ARRB1
59338_r_at,ZNF562
59343_at,PHF20
59345_at,PHF20
59348_g_at,PHF20
59349_at,PUS10
59351_at,C9orf174
59356_at,MAN1A2
59361_at,C7orf10
59363_r_at,CRLS1
59366_at,FKRP
59368_at,DDA1
59370_at,MYH14
59373_at,MBD1
59375_at,MYO15B
59379_at,MIR1909///REXO1
59380_at,PANK1
59383_at,JOSD2
59388_at,AKNA
59390_at,ELF5
59392_at,TMEM163
59394_at,CCDC127
59397_at,ATP2B2
59400_at,CSRNP3
59402_at,ABTB1
59404_at,FBXL17
59407_at,GTF2H2C
59410_at,ATF7IP
59411_at,NCBP2-AS1
59416_at,ZNF777
59427_f_at,OR7E36P///OR7E37P///OR7E162P///OR7E43P///OR7E12P
59429_at,TRIM6
59437_at,C9orf116
59443_at,PPIL3
59457_at,ZSCAN29
59460_at,CXXC4
59461_at,ECT2
59462_f_at,GOLGA8A///GOLGA8B
59465_r_at,NBPF1
59467_at,TPTE
59469_f_at,COQ7
59471_at,HAGHL
59473_at,SYT12
59474_at,PHYHD1
59476_at,NFRKB
59479_at,RBM7
59486_at,MIR3650///LIFR
59489_at,TRNP1
59491_at,GTPBP5
59496_at,ZNF302
59499_at,ARL5A
59502_at,VEPH1
59504_at,ACE
59506_at,RBM18
59508_at,HOXB-AS3
59510_at,AGMAT
59520_at,MARK1
59521_at,SCAPER
59522_at,PTDSS2
59524_at,PTDSS2
59526_at,FAM84A
59533_s_at,DSCR8
59534_r_at,DSCR8///KCNJ15
59538_at,RAD51D
59553_at,MLL5
59561_f_at,PGM2L1
59565_at,TTYH1
59568_at,FAM66D
59572_g_at,FAM66C///FAM66A
59574_at,STK4
59576_at,GIT2
59580_s_at,RRP36
59585_at,CLNS1A
59590_i_at,LINC00634
59594_r_at,LINC00634
59596_at,CYB5RL
59613_r_at,HNF1A-AS1
59618_f_at,RILPL1
59620_r_at,CCDC82
59624_g_at,KIF20B
59641_at,LRRC3DN
59649_at,PCSK7
59653_i_at,ZNF680
59656_r_at,ZNF680
59658_at,MPHOSPH9
59665_g_at,MPHOSPH9
59667_at,ZNF827
59677_at,KLC1
59679_at,GNA11
59681_at,RPSAP54///RPSAP9///RPSA///RPSAP58
59682_s_at,ERO1L
59685_s_at,GOPC
59687_at,LRRC59
59689_at,TM9SF1
59692_g_at,TM9SF1
59694_at,EPHX1
59696_at,SPATA24
59699_g_at,SPATA24
59701_at,PTPMT1
59703_s_at,RPS21
59706_s_at,ANAPC16
59708_at,ZFP91
59710_f_at,TMEM66
59713_at,POMT1
59715_f_at,TMEM66
59718_at,PPA1
59719_at,TBCD
59721_at,GLRX5
59723_s_at,ABHD12
59731_f_at,BOLA3
59733_s_at,UTP14A
59736_f_at,RBM18
59738_at,RAB3IP
59741_s_at,RNF213
59743_at,MTA3
59749_at,MAPKAP1
59750_at,MVK
59753_r_at,GRIA4
59755_at,PARP3
59760_f_at,TUBA1B///TUBA1A///TUBA1C
59763_s_at,AXIN2
59764_at,SLC35F5
59771_at,SLC38A10
59778_f_at,NUCKS1
59780_s_at,GLI3
59784_at,EGLN1
59787_s_at,STAG1
59797_f_at,JTB
59798_r_at,JTB
59800_s_at,MYOZ1
59804_g_at,SLC25A33
59809_f_at,PABPC1P3///PABPC1///RLIM
59811_at,SPATC1L
59822_at,SLIT3
59823_at,HIF3A
59829_at,C10orf90
59834_at,ELAVL1
59843_f_at,ZNF257
59844_r_at,ZNF257
59847_at,CD53
59852_at,PCGF1
59856_at,LYST
59858_at,UACA
59861_at,PLB1
59871_at,ARHGAP20
59874_at,SPTY2D1
59878_at,FAM47E///STBD1
59893_at,MVK
59898_at,FOXL1
59899_at,ZNF84
59903_at,SPATA31E1
59904_at,TDRD12
59913_at,TKT
59915_at,C1orf141
59919_s_at,DNAH14
59920_r_at,DNAH14
59925_at,CCDC67
59928_at,FMN1
59929_at,PHTF2
59930_at,ANO1-AS2
59941_at,PAG1
59943_r_at,C4orf33
59944_at,DUSP18
59945_at,TRMT6
59946_at,SLC20A2
59947_at,FAF1
59948_at,BCDIN3D
59953_at,SMYD1
59954_at,IMMP2L
59955_at,TUBGCP6
59956_s_at,AGAP2
59957_r_at,AGAP2
59958_at,COG8///PDF
59959_at,DDX39B
59960_at,DAGLB
59962_at,GPR27
59964_at,KCNIP3
59965_at,LINC00493
59966_at,SNF8
59967_at,CCNG2
59969_at,PTCH1
59970_at,ZNF358
59971_at,RAB21
59972_at,LANCL2
59973_at,CHM
59974_r_at,PPARA
59975_at,MAP1LC3A
59976_f_at,SKA1
59977_r_at,SKA1
59978_at,TANGO6
59979_at,GFOD1
59980_at,THEM4
59981_at,C12orf23
59982_at,FOXRED2
59987_at,CHDH
59988_at,CHDH
59991_at,YBX2
59992_at,CCNL2
59993_r_at,ZNF667
59994_at,NUDT15
59996_at,MAP2K7
59999_at,HIF1AN
60001_at,VCPIP1
60002_at,C17orf99
60004_at,ZGPAT///LIME1///SLC2A4RG
60005_at,ERP27
60007_at,ZNF470
60008_at,IYD
60009_at,TMC8
60010_at,MOB3B
60011_at,ANKFY1
60013_at,RHOJ
60014_r_at,RHOJ
