probeset,hgnc
42252_at,SUPT20H
42253_at,ZNF780B
42254_at,ZNF559-ZNF177///ZNF177
42256_at,LRTM2
42261_at,KIAA1549L
42262_at,JAKMIP1
42263_at,STK25
42264_r_at,KBTBD3
42267_at,TPTEP1
42269_at,C5orf63
42271_at,ZNF880
42277_at,ATP6V0E1
42279_at,PRPF40A
42282_at,FUT8
42284_at,CECR2
42285_at,UTP6
42286_at,HSH2D
42293_at,EPB41L4A
42294_g_at,EPB41L4A
42299_at,ZNF341
42300_at,NECAP2
42303_at,CSPG5
42304_at,SLC35F5
42305_at,ABHD13
42308_i_at,ZNF708
42309_f_at,ZNF708
42311_at,SPECC1
42314_at,ANKRD36BP2
42315_at,FTMT
42325_at,BPTF
42327_at,JAKMIP3
42329_at,NRSN1
42330_at,OLA1
42334_at,CDH8
42336_at,KIAA1958
42338_at,IMPA1
42342_r_at,RRAGC
42347_at,ZNF721///ABCA11P
42349_at,C14orf37
42358_at,PRIM2
42359_s_at,FAM174B
42360_at,CCHCR1
42361_g_at,CCHCR1
42362_at,KIAA0146
42363_r_at,SOCS3
42364_at,TARDBP
42365_f_at,SLC37A1
42366_at,PRPF40A
42369_at,GPRIN3
42370_at,FUNDC2
42371_at,EMB
42372_at,LINC00570
42381_at,RPL32P3
42387_at,WBP1LP2///BCAP29
42388_at,SMC6
42392_at,LYZL4
42394_at,EIF5AL1
42399_at,CCDC34
42407_at,PPP2R5A
42418_at,SAMD12
42420_at,PTPRO
42422_r_at,KLHL1
42427_i_at,SAV1
42428_r_at,SAV1
42432_at,SLC52A1
42436_at,B3GNTL1
42438_at,FBN1
42439_at,PER3
42442_at,KCNT2
42445_at,LINC00700
42448_at,ELMO1
42461_at,MTHFD2L
42463_r_at,PREPL
42468_r_at,C9orf85
42472_at,CENPI
42475_at,CALCRL
42476_at,ESCO2
42478_at,CACNA2D2
42482_at,C7orf34
42483_g_at,C7orf34
42486_at,TEX29
42490_at,TRHDE-AS1
42491_at,LRRC58
42495_at,PCP2
42497_at,PUS7
42498_at,PAQR9
42500_at,LINC00635
42502_at,MOV10L1
42503_at,C10orf82
42510_at,FAM24A
42511_at,ZNF98
42513_at,ATP1B3
42514_at,CYP3A7
42515_at,PTCHD3P1
42522_at,MARVELD2
42528_i_at,MSANTD4
42529_r_at,MSANTD4
42534_at,FBXO15
42537_at,CNOT6L
42539_r_at,TAS2R15
42540_at,ARHGAP26
42547_r_at,GPR26
42548_at,ABCB8
42555_at,EIF4E
42557_at,PRKCQ-AS1
42560_at,KIF13B
42567_at,CHD7
42568_at,HERPUD1
42570_at,SPTBN5
42572_at,PARD3B
42574_at,TSPEAR
42577_at,ZNF382
42578_at,CMBL
42582_at,SCAF11
42583_at,C10orf25
42584_at,SEC14L2
42587_at,CHRM3
42589_r_at,ANXA8///LINC00842
42591_at,FAM120A
42593_at,RTDR1
42598_at,WDR92
42601_at,SLC2A8
42605_at,VSTM2A
42606_at,C2CD3
42614_at,TM2D1
42615_at,VPS53
42616_at,TRIM16
42617_r_at,TLR10
42618_at,TLR10
42625_at,DEFB119
42629_i_at,GUF1
42630_r_at,GUF1
42634_at,SYNE1
42640_at,LIM2
42641_at,HAUS3
42644_at,ROBO1
42651_at,SGTB
42669_at,SRGAP1
42670_at,ACSL3
42681_at,ARMC9
42686_at,SLITRK1
42692_at,SMS
42694_at,MEPCE
42705_at,THAP3
42708_at,UGT1A10///UGT1A1
42709_at,WHSC1L1
42713_at,RAB18
42718_i_at,DTNA
42719_r_at,DTNA
42724_at,TMTC1
42731_at,UBAC2-AS1
42737_at,PIKFYVE
42738_g_at,PIKFYVE
42742_at,QRSL1
42745_at,KDELR2
42747_at,CLIC5
42749_at,NEGR1
42754_at,HIPK2
42761_at,VCPIP1
42763_at,ARFIP2
42765_at,EFCAB1
42767_r_at,PDCL
42777_at,UROC1
42779_at,KLC4
42786_at,CRB1
42787_at,LYG1
42790_at,CYP19A1
42793_at,NLRP4
42796_at,AIDA
42797_at,ZNF142
42798_i_at,RPL32P3
42799_f_at,RPL32P3
42803_at,BCL11A
42812_g_at,MR1
42813_at,KIAA1683
42816_at,KCND1
42818_r_at,C14orf101
42819_at,DAB2
42822_at,CNKSR2
42824_at,PRLR
42826_at,OXER1
42828_at,CPD
42831_at,RAB15
42832_at,ATP11B
42833_g_at,ATP11B
42839_at,ZNF7
42842_at,RRN3P1
42844_r_at,SLC30A10
42848_at,ATPIF1
42851_g_at,GPR37L1
42852_at,CALN1
42856_at,RFX8
42860_at,SPATA31D5P///SPATA31D4
42861_at,OMA1
42863_at,KCNS2
42869_r_at,PHTF2
42873_at,GREM1
42875_r_at,MCM4
42877_at,C17orf53
42878_at,JMY
42883_f_at,KCTD15
42884_r_at,KCTD15
42888_at,MAMDC2
42893_at,RPL7L1P9
42898_at,STAG3
42903_at,NCAN
42907_at,PGBD1
42909_at,TMEM154
42913_f_at,PLIN4
42920_at,XRN1
42924_at,G3BP1
42925_at,LRRC56
42926_at,GLYATL1P2///GLYATL1P4///GLYATL1P3///GLYATL1
42928_at,ROCK1
42929_at,C14orf37
42937_at,GPR162
42945_at,SLC2A3
42949_at,ATP6V1G1
42953_s_at,C2CD5
42956_at,GLT1D1
42957_at,GRIA3
42958_at,TDRD9
42959_at,NHS
42960_r_at,FAM213A
42961_at,ARMC7
42962_at,RERG
42964_at,PFKFB2
42965_at,SLC36A4
42969_at,IL20RA
42970_at,PPP1R9A
42973_at,FAM101A
42974_at,ELMOD2
42976_g_at,C22orf32
42977_at,C22orf32
42979_at,EIF2C4
42980_at,ZDHHC23
42984_at,PSD2
42985_r_at,AKR1C1///AKR1C2
42986_at,RRAGD
42987_at,SLC6A1
42988_at,C1QTNF6
42989_at,METAP2
42990_at,ZNF496
42991_at,HABP4
42992_at,SWT1
42993_at,CEND1
42994_at,OSTM1-AS1
42995_at,TMEM53
42996_at,C22orf46///MEI1
42997_at,ZNF286A///ZNF286B
42998_at,TCHP
43001_at,WDR89
43002_at,TMEM201
43003_at,GTF3C4
43005_at,CELF6
43006_at,GAREML
43008_at,C17orf51
43009_at,BCL6B
43010_at,STXBP6
43012_at,TM6SF1
43013_at,DNAJC27
43014_at,SDCCAG3
43015_at,PAQR8
43016_at,MUSTN1///TMEM110
43017_at,WDR5
43018_g_at,WDR5
43019_at,C10orf2
43020_at,ZNF616
43021_at,ZNF738
43022_at,ATPAF1
43023_r_at,FAM204A
43026_at,PSRC1
43029_at,KPNA6
43030_at,TMEFF2
43031_at,ARGLU1
43032_at,TMOD3
43033_at,LINC00526
43034_r_at,CHORDC1
43035_r_at,PLA2G12A
43036_at,EIF2C1
43038_r_at,NCEH1
43039_at,SOX8
43040_at,THOC2
43041_at,VAT1L
43042_at,EML6
43044_at,SCN3B
43045_at,STC2
43046_at,GPM6B
43048_at,C7orf43
43049_at,ACTR6
43050_at,RIMKLB
43051_g_at,RIMKLB
43052_at,PAK1
43053_g_at,PAK1
43054_r_at,SPOPL
43055_at,SKP2
43056_at,H6PD
43058_s_at,PPCDC
43059_at,CARD8
43060_g_at,CARD8
43061_i_at,GRINA
43063_at,COMTD1
43064_at,CDK12
43065_at,DNMT3A
43066_g_at,DNMT3A
43067_at,NAPEPLD
43068_at,VSIG10
43069_at,NFKBIB
43070_s_at,ATAD3B///ATAD3A
43071_at,DYNLL2
43072_s_at,FIP1L1
43073_at,PHF3
43074_at,DHX8
43075_r_at,KLHL20
43077_at,FOXP1-AS1
43078_at,GORAB
43080_at,WNK2
43082_r_at,PITPNB
43083_at,ATP6V0A2
43084_at,LINC00427
43085_at,ENPP1
43086_at,TYW5
43087_at,TTC12
43088_at,ZNF613
43090_at,SH3RF1
43091_at,THOC6
43092_at,TIGD7
43093_at,NEMF
43096_at,KRI1
43101_at,VPS13B
43102_g_at,VPS13B
43104_at,FAM86B3P
43106_at,SIK2
43112_at,EIF3B
43113_at,DCTN5
43114_g_at,DCTN5
43115_at,PWWP2A
43118_at,TET2
43120_at,MLL3
43122_at,CEP78
43123_at,CUL9
43135_at,NDUFB2
43136_at,SCG3
43137_at,TMEM53
43138_at,AHI1
43139_at,ZNF451
43140_at,SLC9A9
43141_at,IDE
43143_at,KALRN
43144_at,KCTD19
43148_at,CCDC17
43154_at,LONP2
43161_at,NAT10
43163_at,APPL1
43167_at,RC3H2
43170_at,ANKRD17
43172_at,YARS
43174_at,ZNF404
43175_at,FNTA
43176_at,SIN3A
43180_at,CDK5RAP2
43183_at,DESI2
43185_at,CHRNA10
43190_at,RAB8A///HSH2D
43191_at,ATAD3A
43194_at,ARHGAP1
43196_r_at,CELF3
43197_at,TPM3
43199_at,UBE2U
43200_at,DENND3
43201_at,CXorf30
43203_at,DGKG
43205_at,FAM173B
43209_at,DDX51
43210_r_at,CCBP2
43211_at,SLC25A42
43212_at,FLCN
43218_at,DEPDC1
43221_at,PHYHIPL
43225_i_at,RAB12
43226_r_at,RAB12
43228_at,ARG1
43236_at,VWA1
43240_r_at,ZNF850
43242_at,ATXN7
43245_at,MLANA
43250_at,DMRTC1B///DMRTC1
43251_r_at,C17orf104
43252_r_at,EIF2C3
43254_at,PCGF3
43264_at,LDHC
43267_at,ABCC5
43269_at,RNF213
43278_at,ARL17A
43279_at,C6orf25
43282_i_at,GPR113
43283_f_at,GPR113
43284_at,EN1
43286_at,ARHGEF33
43293_at,DYSF
43296_at,SMC1B
43298_at,DNAJC24
43303_s_at,CISD1
43304_r_at,CISD1
43305_at,POU2F1
43308_at,ANO6
43309_at,COL9A2
43310_at,VRK3
43313_at,ZNF138
43318_at,DPP10
43322_at,PEX5L
43323_f_at,HOOK3
43324_at,DLX6
43328_at,TMEM116
43329_at,WHSC1
43331_at,PIGN
43332_at,ZNF300
43334_at,KCNJ9
43335_at,CLEC3A
43336_at,ASPH
43339_at,KCNQ3
43342_i_at,RAD51C
43343_r_at,RAD51C
43345_at,AKAP8L
43350_f_at,IRF7
43351_at,DLG3
43352_s_at,SORT1
43353_at,THBS2
43354_at,COMTD1
43355_s_at,TUBB6
43356_s_at,CCNDBP1
43357_at,TCAP
43358_r_at,SLU7
43359_f_at,TMSB10
43361_s_at,CC2D1B
43362_at,NOA1
43363_s_at,LUZP1
43364_at,BROX
43365_s_at,ZDHHC16
43366_at,ANO1
43367_at,SLC35A5
43368_s_at,MBD6
43369_s_at,ROPN1L
43370_at,MSRB2
43371_s_at,ZBTB44
43372_f_at,IGHA1
43373_s_at,GSK3B
43374_at,ZNF582-AS1
43375_f_at,TRAPPC1
43376_at,NDE1
43379_f_at,KCTD15
43380_s_at,PILRB///PILRA
43381_s_at,TIPIN
43382_s_at,CTBP1
43383_s_at,USP47
43384_at,FOPNL
43385_s_at,ALKBH2
43386_r_at,ALKBH2
43387_s_at,PHACTR4
43388_r_at,FAM204A
43390_s_at,RAB1B
43391_at,PIM3
43392_at,DVL1
43393_at,TNFRSF21
43394_s_at,FADS3
43395_s_at,DNAJB5
43396_s_at,SFRP2
43398_at,ZNF438
43399_s_at,AMIGO3///IP6K1
43400_s_at,TRMT2A
43401_at,FAM199X
43402_at,CPSF3L
43403_at,MTHFD1
43405_s_at,BSDC1
43406_s_at,LSMD1
43407_at,POLDIP2
43408_g_at,POLDIP2
43409_at,KCTD13
43410_at,WDR5
43411_g_at,WDR5
43412_s_at,PVRL1
43413_at,NRD1
43414_at,SYNE4
43415_s_at,KRI1
43416_s_at,EDC3
43417_r_at,CIR1
43418_at,MAGED1
43419_s_at,HSD17B14
43420_at,KIF9
43421_g_at,KIF9
43422_at,SIVA1
43423_s_at,FTL
43424_s_at,HOMER3
43425_at,FAM76B
43426_at,CSPG5
43427_at,ACACB
43428_at,EP400
43429_at,CCDC80
43431_at,SOX2
43432_i_at,HSD3B1
43433_r_at,HSD3B1
43434_at,CAND2
43435_at,AR
43436_g_at,AR
43437_at,GMCL1
43439_at,DEPDC1B
43440_at,CSTF3
43441_g_at,CSTF3
43442_s_at,ZNRD1
43443_at,KCNC1
43444_at,COA5
43445_at,FMNL2
43446_at,SNAPC3
43447_at,CWC27
43448_at,WAC
43449_at,ANXA11
43451_at,RAB24///MXD3
43452_at,TTL
43453_at,ZDHHC9
43454_at,LIN28B
43455_r_at,AMMECR1
43457_at,LSM11
43458_at,BBX
43459_at,PHACTR2
43460_at,NT5DC1
43461_g_at,NT5DC1
43462_s_at,COPRS
43463_at,NRP2
43464_at,FTSJ3
43465_s_at,GLYR1
43466_at,TRIQK
43467_at,USP8
43468_at,ARPC5L
43469_g_at,ARPC5L
43470_at,NDUFB10
43471_g_at,NDUFB10
43472_at,PRPF39
43473_at,ZRANB1
43474_at,HYI
43475_at,TMEM242
43476_at,PTPMT1
43477_g_at,NDUFS3///PTPMT1
43478_at,MAP4K4
43479_at,CCDC117
43481_at,MAGT1
43484_at,SCN7A
43485_s_at,RNF38
43486_at,GZF1
43488_at,SLC44A1
43489_at,HEYL
43490_at,POP4
43491_at,ZNF511
43492_at,DOT1L
43493_at,GLG1
43494_at,TMEM164
43495_at,ARHGAP30
43498_at,LRWD1
43499_at,CHCHD7
43500_at,MFN1
43501_at,FUS
43502_at,SHE
43503_at,NKAPL
43504_at,BRD9
43505_at,FAM122B
43506_at,OGN
43507_g_at,OGN
43508_s_at,ZNF219
43509_r_at,ZNF219
43510_at,FAM219B
43512_s_at,PPA2
43513_r_at,PPA2
43514_at,PPA2
43515_at,GPSM1
43516_at,PIAS4
43517_s_at,SP1
43518_at,MLX
43519_s_at,SLMO2
43520_at,TMCC1
43521_at,RAB4B-EGLN2///EGLN2
43522_at,MKRN2
43523_at,CACFD1
43524_at,STRIP2
43525_at,SEPT7
43526_at,PRMT2
43527_at,ZNF592
43528_at,FAM69C
43529_f_at,AGPAT6
43530_at,OCLN
43531_at,NHLRC2
43532_r_at,PIGX
43533_s_at,MAGEF1
43535_at,SGK3
43536_at,MUC15
43537_at,DDI2
43540_at,HEATR5A
43541_at,OLAH
43544_at,MED16
43546_at,STRA6
43547_at,KRBOX1
43548_at,GRAMD1C
43549_at,RAD51AP1
43550_at,BCAR4
43551_at,C2orf44
43552_at,SGPP1
43554_at,CACHD1
43558_at,FAM184A
43559_at,WDR74
43564_at,PHF20L1
43567_f_at,FAM27C///FAM27A///FAM27B
43568_at,ITSN2
43573_at,SATB1
43575_at,SERINC5
43577_at,LINC00422
43578_at,ZNF747
43580_at,MORF4L2
43582_at,ZFP82
43584_at,NEAT1
43586_at,FOXRED2
43590_f_at,CYBRD1
43591_r_at,CYBRD1
43592_at,CHST12
43594_at,AGXT2
43600_at,LMO7
43601_g_at,LMO7
43605_at,SLC5A6
43606_at,PSMD6-AS2
43607_at,LNX1-AS1
43608_at,PER1
43613_at,PIK3AP1
43615_at,BACH2
43616_at,WRAP73
43617_at,FBXO38
43621_at,SBSPON
43640_at,SIRT5
43642_at,TRAPPC10
43646_at,ZNF14
43648_at,RPH3AL
43649_at,CNRIP1
43650_at,DNAJC3
43653_at,LYVE1
43657_at,WDR41
43658_at,NDST3
43659_at,TCEA1P4///APTX
43660_at,USP14
43662_at,TMPRSS4
43664_at,KIAA1841
43665_r_at,SEC23IP
43667_at,TYW5
43668_at,SEC14L4
43669_at,GAPDHP62///ANKRD46
43670_at,SLC22A23
43682_at,NSMAF
43683_at,TGFBI
43688_at,SNORD99
43689_at,RIMS2
43718_at,FAM91A1
43721_at,SAMD5
43723_at,TEX13A
43726_at,TNFAIP8L1
43728_at,AFF4
43731_at,DVL3
43736_at,GTF3A
43746_at,ZNF439
43749_at,RAB3GAP1
43750_at,TNFRSF10A
43752_at,NCR3LG1
43761_at,C9orf43
43765_at,RAP2B
43766_g_at,RAP2B
43770_at,FANCD2OS
43773_at,SLC35E4
43775_at,PLEKHA2
43778_at,TMEM59
43794_at,MAP3K7
43795_s_at,NDUFA8
43796_at,BRD4
43797_at,C1orf43
43798_s_at,CDK5RAP3
43799_s_at,ITFG3
43800_s_at,VIPAS39
43801_f_at,MIR1229///MGAT4B
43805_f_at,GIT1
43806_at,CEBPB
43808_at,PHIP
43809_at,PSMD14
43810_at,FCHSD2
43811_at,STEAP3
43812_at,SLC25A48
43814_at,RAPGEFL1
43815_at,ATP6V1G1
43816_at,NKAIN4
43817_f_at,CLU
43818_at,MALAT1
43819_g_at,MALAT1
43820_at,SNHG14
43821_at,ZNF579
43822_s_at,ORMDL1
43823_at,IFI27L1
43824_at,MRPL43
43825_at,C10orf25
43826_at,WDR78
43827_s_at,LDHB
43828_at,RPL24
43829_at,BCAT1
43831_s_at,ACTBP12///ACTG1///ACTG1P10
43832_at,TMEM189-UBE2V1///UBE2V1///TMEM189
43833_at,NSUN4
43834_s_at,NT5C3B
43835_at,WDR48
43836_s_at,GBAP1///GBA
43838_s_at,SLC38A2
43839_f_at,GLS
43841_at,PSMF1
43843_s_at,EIF3EP1
43845_s_at,ENTPD6
43846_f_at,ZMIZ2
43847_s_at,DCTN4
43848_s_at,NCOA7
43849_s_at,FAM3D
43850_s_at,TMBIM1
43851_at,RANGRF
43852_at,NOL3
43853_at,DDIT4
43854_at,REEP4
43855_at,PAIP2
43857_s_at,HNRNPUL2
43858_at,SPATA8
43859_g_at,PDE3B
43860_at,MDGA1
43861_at,MVB12B
43866_at,SV2B
43872_at,RASAL2
43874_at,LY6G5C
43890_at,DZIP1
43903_at,AKAP11
43904_r_at,ERGIC2
43910_r_at,VPS13C
43911_at,CLEC9A
43912_at,GRIA4
43914_r_at,SIKE1
43915_at,LINGO1
43916_i_at,TAF2
43917_r_at,TAF2
43918_at,PPHLN1
43919_at,CPXM2
43920_at,FMN2
43921_at,SVIP
43922_at,GPRASP2
43923_at,CHST14
43924_at,SNCAIP
43925_at,CMTM4
43926_at,ZMAT3
43927_at,CHST12
43929_at,MAP3K3
43931_at,LRIF1
43932_at,POLI
43933_at,PRLR
43934_at,GPR137
43935_at,ARAP3
43937_at,FAM171B
43938_at,MYPOP
43939_at,ARL5B
43940_at,PPP1R7
43941_at,KPTN
43942_at,CCBP2///ZNF662
43943_g_at,ZNF662
43944_at,ROBO3
43945_at,TMEM200C
43946_at,ABLIM2
43947_at,PLCXD1
43951_at,PSPC1P1///PSPC1
43952_at,TRAF3
43953_at,GEMIN5
43954_at,EMILIN3
43955_at,THAP8
43956_at,REV1
43957_at,FAM212B
43959_at,CWC22
43960_at,PANK4
43961_s_at,RRAGD
43962_at,DCAF5
43963_at,ANO1
43964_at,SH3PXD2B
43965_at,C1orf52
43966_at,MRVI1
43967_at,TOR3A
43968_at,BEND5
43969_at,TBC1D16
43970_at,EPM2AIP1
43971_at,TENM3
43972_at,FBXW9
43973_at,RFX2
43974_at,CRIPAK
43975_at,C5orf28
43976_at,KIF21A
43977_at,TMEM161A
43978_at,HRK
43979_r_at,MAP3K2
43980_at,FAM84A
43981_at,SLC2A12
43982_at,FAM83G
43983_at,RPAP3
43984_at,ARHGAP10
43985_at,VKORC1L1
43986_at,ASPHD2
43987_at,NDUFAF4
43988_at,CCDC64
43989_at,HEY1
43990_at,EAF2
43991_at,TMEM168
43992_at,PCYOX1L
43993_at,KREMEN1
43994_at,SYNDIG1
43995_at,PARD3B
43996_at,COQ7
43997_at,PTPN3
43998_at,RIOK2
43999_at,HELQ
44000_at,SAMD10
44001_at,GNAI1
44002_at,LMO4
44004_at,TBC1D1
44005_at,SBNO1
44006_at,TMEM183A
44007_at,APPL1
44008_at,CYB5D1
44009_at,DYNC2H1
44010_at,RMI1
44011_at,CCDC13///HHATL
44012_at,MBTPS2
44014_at,ZBTB21
44015_at,PIK3R1
44016_at,NRXN3
44017_at,AMIGO3///GMPPB///IP6K1
44018_at,FSD1
44019_at,BCL2L13
44020_at,FAM76B
44021_at,POU2F1
44023_at,MAGIX
44026_at,CHML
44029_at,ADAP2
44030_at,DCLRE1C
44031_at,SOWAHC
44033_at,ANKRD49
44034_at,SRD5A3
44035_at,APOPT1
44036_at,HIPK2
44037_at,CDCA5
44038_at,ANAPC2
44039_at,ACAD11///NPHP3
44040_at,FBXO41
44041_at,SOGA1
44042_at,FNDC3B
44043_at,RPF1
44044_at,EIF2D
44045_at,CELF1
44046_at,SGPL1
44047_at,MFSD6
44048_at,TNPO1
44049_at,NMD3
44050_at,FAM127B
44051_at,SMC4
44052_at,SPOP
44054_at,ALG2
44055_at,FAM72B///FAM72D///FAM72C///FAM72A
44057_at,NAV2
44058_at,VCP
44059_at,MRPL21
44060_at,PPP4R2
44061_at,KIAA1468
44062_at,SEPT11
44063_at,TIA1
44064_g_at,TIA1
44065_at,C12orf52
44066_s_at,KLF6
44067_at,ZNF692
44068_at,DCUN1D2
44069_at,HSD3B7
44070_at,SERP1
44071_at,ANAPC4
44072_at,KIAA1598
44073_at,PANK3
44074_at,CYP4V2
44075_at,TSPAN18
44077_at,ANKZF1
44078_at,DAGLB
44079_at,MTIF3
44080_at,EEF2K
44081_at,VPS18
44082_at,COMMD5///ZNF250
44083_at,FERMT3
44084_at,ATL1
44085_at,MXD4
44086_at,GTPBP1
44087_at,GTPBP1
44088_at,MYADM
44089_at,C15orf57
44090_at,LRRC59
44091_at,TMEM223///NXF1
44092_at,PI4K2B
44093_at,BRD9
44094_at,MAN1A2
44095_at,CXCL16
44096_at,FHDC1
44097_at,SPPL3
44098_at,ARL14EP
44099_at,FAM188A
44101_at,METTL16
44102_at,THEM6
44103_at,SHARPIN
44104_at,ERO1L
44105_at,RASD1
44106_at,IPO9///SHISA4
44107_at,WDR85
44108_at,IPO5
44109_at,PAXBP1
44110_at,SHKBP1
44111_at,VPS33B
44112_at,PGM2L1
44113_at,KCTD1
44114_at,TMEM216
44115_at,FAM108C1
44116_at,ZNF521
44117_at,EVI5L
44118_at,STK36
44119_at,RASL12
44120_at,ADCK2
44121_at,TSPAN33
44122_at,SAP30BP
44123_at,TMCO3
44124_at,DCP1A
44125_at,SLC25A29
44126_at,TTYH2
44127_at,TGFBR1
44128_at,UBR1
44129_at,ATG7
44130_at,ZC4H2
44131_s_at,AP4B1
44133_at,NEIL1
44134_at,DDRGK1
44135_at,UBP1
44136_at,RMND5A
44138_at,ITPRIP
44139_at,SMG1
44140_at,EPB41L4B
44142_r_at,CPEB4
44143_at,MKKS
44144_at,SYS1
44145_at,MAP3K2
44146_at,GMEB2
44147_at,EPS8L1
44148_at,BMPR2
44149_at,SPPL2A
44150_at,EEPD1
44151_at,KPNA6
44152_at,GTF2A1
44153_at,SAP30L
44155_at,NRD1
44158_at,IKZF5
44160_at,VPS33A
44161_at,CCDC170
44170_at,MIR122
44172_at,USP49
44173_at,SLC26A8
44178_at,CSMD3
44179_at,ARHGEF12
44184_at,ZNF518B
44185_at,PDCD6IP
44186_at,MMD2
44188_at,SENP5
44191_at,SNCA
44195_at,INPP4A
44197_at,HAUS2
44198_r_at,RNF175
44200_at,ZFAND5
44202_at,MIR4482-1
44210_at,CCL28
44213_at,ACOT9
44214_at,GPR158
44218_at,ELOVL2-AS1
44219_at,NECAB3
44223_at,MS4A7
44224_at,AURKB
44226_at,FER
44232_at,CES3
44235_at,TSHZ2
44236_r_at,MUC15
44238_at,LRIF1
44239_at,LRRFIP2
44242_at,USP14
44244_at,TCP11L1
44248_at,SNAPC3
44249_at,PCP4L1
44254_r_at,TBRG1
44255_at,SVIL
44256_g_at,SVIL
44257_at,FNDC3B
44259_at,ZNF84
44274_at,SOGA1
44276_at,CNTRL
44277_r_at,RMDN1
44278_at,B3GALTL
44279_at,DQX1
44288_at,RPL23
44289_at,NUB1
44292_at,ENOX2
44293_at,SNRPB2
44303_at,RPS15A
44304_at,COPS2
44307_at,GPATCH2L
44310_at,ARPC2
44313_at,HPS4
44315_r_at,CXADR
44319_at,UCK1
44320_at,RGS12
44325_at,SHANK2
44328_at,ELOVL6
44330_at,SPEF2
44332_at,SOGA3///KIAA0408
44335_at,PDPR
44336_at,UNC79
44340_at,DCUN1D1
44343_s_at,YIF1B
44344_at,HIST1H2BC
44351_at,SRRM4
44356_at,ZNF582
44361_at,SGIP1
44362_r_at,MTPAP
44363_at,ABCA9
44367_at,UNC13A
44368_at,MYO5A
44369_at,CAMSAP1
44370_at,DPH3
44374_at,NELFA
44376_at,CEP68
44384_at,ISL2
44386_at,TRAPPC12
44387_at,LINC00595
44388_at,CYP19A1
44390_at,BCL11B
44401_at,DOK6
44415_at,SNTB1
44423_at,GORAB
44442_at,SLC22A25
44447_i_at,C11orf71
44448_r_at,C11orf71
44452_r_at,NAAA
44459_at,HEPACAM2
44460_r_at,ABHD6
44463_at,PAPD7
44468_at,TAS2R18
44469_r_at,ABCB5
44472_at,SEC16A
44477_at,MLIP
44480_at,KIF20B
44481_at,FBXL17
44484_at,ZNF85
44492_at,CDH19
44494_at,LGALS3
44501_at,SLC45A2
44505_at,EHD4
44507_i_at,FRRS1
44508_r_at,FRRS1
44512_at,HTRA3
44513_at,HAPLN3
44514_at,ACTR8
44515_at,GOLPH3L
44516_at,IKZF5
44517_at,COLEC12
44518_r_at,ZNF714
44519_at,SNX13
44520_at,CLEC1A
44521_at,PRMT10
44522_at,ITFG2
44523_at,PPAPDC2
44525_at,MED23
44526_at,CCDC71L
44528_at,ZCCHC10
44529_at,L3HYPDH
44530_g_at,L3HYPDH
44531_at,PLEKHF2
44532_at,ISM2
44535_at,DPY19L3
44536_at,RNF135
44537_at,C18orf54
44538_at,MRPS25
44539_at,PDIK1L
44540_at,PARP8
44541_at,SLC9A9
44543_at,DACH1
44544_at,RNFT1
44545_at,IKZF4
44546_at,ZNF148
