probeset,hgnc
71795_at,DENND1A
71797_r_at,INPP1
71799_at,PURB
71801_i_at,ANXA2
71803_f_at,ANXA2
71809_r_at,FAM46A
71811_r_at,GC
71813_at,CLEC4G
71824_at,ANK3
71832_r_at,ANKRA2
71834_at,ZNF33B
71845_at,FBXL22
71850_at,RPS19
71854_at,NME1
71876_at,C18orf54
71895_at,ATG13
71899_at,C21orf58
71909_s_at,SMIM9
71911_at,SMIM9
71919_at,POLN
71943_at,SLC16A2
71945_at,SLC16A2
71949_at,LSM5
71951_at,CHST6
71984_at,LUC7L2
71986_s_at,THSD4
71988_at,NDFIP1
71993_at,ARL5B
72013_at,ITGAL
72016_at,HECTD1
72024_at,CGB7///NTF4
72026_g_at,CGB7///NTF4
72028_r_at,NTF4
72035_at,H2AFY
72039_at,MED17
72049_at,SHARPIN
72051_at,SETX
72066_at,CASP8AP2
72111_r_at,PPP2CA
72137_at,TMEM163
72139_at,CLSPN
72185_r_at,ANKRD12
72191_at,FYTTD1
72195_at,HEPACAM
72202_f_at,FANCC
72216_at,GPAM
72229_i_at,A2M
72231_r_at,A2M
72238_at,UBN2
72246_at,B4GALNT4
72254_at,PDCD2
72256_at,SNX14
72261_s_at,ZNF655
72291_at,APEH
72292_at,TCERG1
72295_at,FOXN3
72298_at,DIP2A
72303_at,CNOT2
72306_r_at,ARID1A
72309_r_at,NAA20
72312_s_at,KCTD13
72333_at,KCNAB3
72348_f_at,DBF4
72355_at,BVES
72384_at,VTCN1
72412_at,EGLN1
72419_at,PDLIM7
72429_at,NASP
72433_at,COL20A1
72439_at,LUC7L
72441_at,PPP2R1B
72473_at,DAB2IP
72478_at,DRAM2
72487_at,TBX4
72497_at,L2HGDH
72506_at,SETD2
72510_at,NDST1
72517_at,SNTG1
72523_r_at,SREK1IP1
72530_at,CDCP1
72533_at,E2F7
72536_at,DACT3
72538_at,GRAMD1C
72552_at,ARHGAP21
72580_at,SLC5A10
72591_at,PTPRG
72597_at,COPE
72598_at,GINS2
72600_r_at,PTPLAD2
72602_at,ABCC4
72606_at,DUSP8P3///DUSP8P4///DUSP8P2///DUSP8P1
72612_r_at,ZNF141
72629_at,MUC3A
72632_at,CASZ1
72635_r_at,FAM65A
72643_i_at,ZNF551
72651_at,SETDB1
72653_at,TMEM17
72654_at,ZBED5
72666_at,ZNF397
72668_s_at,B3GNT4
72680_f_at,VPS4B
72682_r_at,VPS4B
72684_at,EEF1D
72688_at,RBAK
72692_r_at,SRRM1
72696_at,CNTN3
72713_at,RNF170
72721_at,SGPP2
72723_at,KLHL36
72726_at,TRMT44
72728_at,MIR1-2
72738_r_at,HOXB4
72745_at,GSKIP
72766_at,HNRNPU
72772_at,PIGX
72780_at,ZNF563
72785_at,PHF12
72788_at,NFATC2IP
72790_at,ILVBL
72794_at,CARD14
72798_at,LARP1B
72800_at,ARSA
72818_at,TMEM120B
72820_at,FAM53B
72831_at,KLF3
72841_at,EXOC4
72852_at,IL12RB1
72859_at,FADS2
72861_at,ERI2
72863_at,KIF26B
72868_at,SCARF2
72884_at,LEMD3
72885_at,ARMC8
72889_r_at,WHSC1L1
72897_at,AP1S1
72900_at,NBPF1
72908_at,C19orf80
72910_at,ADAM22
72924_at,ENO3
72926_at,ARMC9
72940_at,PJA2
72949_at,ZNF154
72953_at,NADSYN1
72957_r_at,EPC1
72965_f_at,RPL23A///RPL23AP2
72968_at,SYNE1
72970_g_at,SYNE1
72972_at,PLEKHA1
72976_at,LHX1
72978_at,FRG1B
72982_at,AP4M1
72986_at,MED21
72992_at,IL21R
72995_at,TCEA2
72998_at,MIR1245A
73001_r_at,ARHGEF10
73009_at,CEP112
73032_at,MAPK14
73049_at,ZNF512B
73055_at,WNT3
73060_at,SUSD2
73080_at,SOX21-AS1
73082_at,SMU1
73085_i_at,SPAG17
73091_at,CKB
73100_at,MACROD1
73112_at,EIF3M
73119_at,BHLHE41
73121_at,CDX2
73131_at,PODXL2
73133_at,CD177
73139_at,RNF207
73147_at,KLHL26
73155_at,SNX31
73171_at,FNIP2
73175_at,TNPO1
73177_at,CPSF2
73184_at,INTS6
73185_at,RRN3P3
73187_at,ARGFX
73189_at,PGD
73191_r_at,HIPK3
73195_at,CRBN
73212_at,ZNF790
73213_at,RTP4
73215_s_at,SDCCAG8
73222_at,ZNF687
73224_r_at,C10orf95
73227_r_at,GRIA2
73231_at,EFCAB12
73234_at,TTC28
73252_at,EPS8
73261_at,PAM
73265_i_at,MRPL41
73267_r_at,MRPL41
73279_at,GPR107
73284_at,NDUFA9
73294_at,CHRNB2
73315_at,METTL6
73322_at,PPP1R3E
73326_at,KIAA1551
73337_at,ZNF789
73349_at,PPAN///P2RY11
73354_i_at,FOXA2
73356_f_at,FOXA2
73361_at,CAPZA2
73367_at,BRSK2
73374_at,TTC33
73376_at,MYT1L
73382_at,SEPT2
73390_s_at,SERINC3
73392_at,HERC1
73396_at,CAPN10
73402_at,PAX9
73404_at,SESN1
73408_at,HERC1
73410_at,LCA5L
73414_at,NOP14-AS1
73424_r_at,KIF2B
73432_at,ISY1
73434_at,KIF19
73436_at,MAF
73442_at,ATAD3A
73450_at,GRIA2
73454_at,FBXO31
73459_at,CYGB
73461_at,SNX29
73477_at,BUB1B
73485_at,PRDX3
73490_r_at,KBTBD11
73511_at,EMG1///C1S
73521_at,KCNC4-AS1
73527_at,ATG16L2
73531_at,EIF2C1
73532_r_at,C1orf63
73548_at,RBM4B
73557_at,PGPEP1
73562_at,ITGB4
73572_at,FGFR2
73574_at,SPAG9
73575_at,CSMD2
73579_at,INO80B
73587_at,TLN1
73591_at,E2F2
73597_at,INTS3
73612_at,CPNE1///NFS1///RBM12
73641_at,ANKAR
73645_at,LINC00516
73651_f_at,C19orf53
73654_f_at,NFAT5
73659_at,KIAA1586
73661_s_at,C14orf39
73665_r_at,RPSAP58
73667_at,STAC3
73672_at,C9orf16
73685_r_at,TFPI
73687_at,PWWP2A
73690_at,C14orf39
73708_at,ZNF397
73711_at,AQP2
73723_at,PLEKHA8P1
73731_r_at,ANKRD12
73736_r_at,GAD2
73738_i_at,PDZD4
73740_r_at,PDZD4
73749_at,CABP7
73755_at,STARD13
73758_at,CCAR1
73760_at,KIAA1755
73768_r_at,PCBD2
73791_at,DNAJC21
73799_i_at,SHANK3
73802_r_at,SHANK3
73816_at,CHD2
73828_at,TEX19
73831_r_at,PLEKHA5
73838_r_at,RBMXL2
73842_at,ZDHHC12
73844_at,CELF6
73849_at,TMEM38A
73853_at,C11orf63
73859_at,SCXB///SCXA
73863_at,LY75
73865_r_at,C17orf97
73866_at,LETMD1
73869_at,CHST9
73888_r_at,HEMK1
73893_at,MMP28
73903_at,HOXC-AS2
73905_at,FBXW8
73915_at,CREM
73921_at,TMEM135
73928_at,ERICH1
73930_at,C6orf223
73938_at,SPARC
73943_at,TNRC6B
73949_at,ZNF449
73956_at,HIP1
73965_s_at,REV3L
73973_at,PRDM16
73974_at,TRIM43///TRIM43B///TRIM43CP
73976_i_at,SNED1
73978_r_at,SNED1
73980_at,CMTM6
73984_r_at,DYRK2
73997_at,ULK4P3///ULK4P2///ULK4P1
73999_at,ZNF815P
74001_at,AGMO
74003_at,GTDC1
74007_at,ZFYVE20
74022_at,SORBS2
74043_at,DEC1
74052_at,GMDS
74054_at,VPS53
74059_at,EXD2
74068_r_at,ZNF492
74079_at,WNK2
74096_at,TOP2A
74100_at,SH3YL1
74108_at,KAT6B
74113_at,NCKAP1L
74117_at,ZNF747
74133_r_at,HEXDC
74135_r_at,CYFIP2
74137_at,CC2D1B
74139_at,GIMAP8
74146_at,MCC
74153_r_at,SOBP
74154_at,ARHGAP24
74156_at,NUMB
74173_r_at,RAB32
74186_at,PTOV1-AS1
74188_at,NELL1
74190_g_at,NELL1
74192_at,NELL1
74203_at,KRIT1
74205_r_at,SPRN
74209_at,DNAH12
74214_at,ZNF471
74220_at,C19orf60
74224_at,GPR62
74231_at,UBE2DNL
74237_f_at,GTF2IP1///GTF2I
74251_at,ARRDC3
74267_at,SYNE2
74271_at,EPS15L1
74279_at,ATG16L2
74289_at,QKI
74296_at,PCNXL2
74304_at,C11orf86
74307_at,STXBP5
74311_at,ATP10D
74313_at,MAP7D3
74322_s_at,CACNA2D3
74337_at,C14orf166B
74339_at,GRB7
74345_g_at,DNAH17
74347_at,PGS1
74349_at,GOPC
74351_at,ABTB1
74353_r_at,ISLR2
74354_at,TMEM26
74357_at,GPC6
74367_at,SMARCE1
74385_s_at,SUPT5H
74401_at,ZNF26
74405_at,LINC00174
74409_at,CPVL
74418_r_at,RIN3
74437_at,CCDC172
74442_at,DNAJB6
74447_at,MXI1
74449_at,FZD4
74451_at,ZEB1
74454_at,ZFC3H1
74468_at,MTBP
74474_at,ERI2
74480_at,GDAP1L1
74484_at,XRCC3
74486_at,MICALL2
74492_at,WHSC1
74496_at,KIF19
74508_at,PINK1-AS
74513_at,PDS5A
74515_at,PDS5A
74517_at,TET1
74519_s_at,TNPO1
74522_at,GTF2H3
74524_at,TERF2
74528_s_at,IRF7
74530_s_at,LSM14B
74531_s_at,SFPQ
74534_at,TNP1
74535_at,LMNB2
74537_f_at,A2M
74538_at,GPATCH4
74539_g_at,GPATCH4
74541_at,LRP1
74543_s_at,CCDC88C
74544_at,SH3BP2
74546_s_at,ZFP57
74548_at,LONP1
74553_f_at,PDLIM7
74555_at,SNRPB2
74557_s_at,DHCR24
74562_f_at,RPS23P8///RPS23
74566_at,IGFBP4
74568_at,PRRT3
74571_s_at,CA3
74575_at,CPT1B///CHKB-CPT1B///CHKB
74577_s_at,PPP1CA
74579_s_at,API5
74582_s_at,CCNC
74587_g_at,GSTK1
74593_at,TTK
74597_at,NAA38
74600_g_at,NAA38
74602_s_at,FBXO40
74605_at,RNF13
74609_at,NOP10
74611_s_at,C4A///C4B
74612_s_at,BCRP5///BCR
74613_s_at,UQCRH
74620_s_at,C20orf112
74622_at,SNTA1
74626_at,UBE2Q1
74628_g_at,UBE2Q1
74630_r_at,COL28A1
74633_at,TNFAIP2
74635_at,CDK2
74637_at,TAPBP
74642_r_at,FKBP8
74646_at,MYO1E
74648_at,FMR1
74653_s_at,FYTTD1
74655_at,PRKRIP1
74659_at,HNRNPUL1
74661_at,ANP32A
74663_s_at,ITCH
74664_s_at,UBXN4
74666_s_at,OPLAH
74668_r_at,OPLAH
74671_at,LRCH4
74675_s_at,FYB
74677_at,HMGB2
74680_r_at,TRAFD1
74683_at,SNRPA1
74687_at,RRN3P1///RRN3P3///CDR2///RRN3P2///RRN3
74689_at,LAG3
74691_at,COX11
74694_s_at,RABEP2
74696_r_at,PDGFRB
74699_s_at,GOLGB1
74701_at,RHOC
74703_f_at,ATP5G3
74705_s_at,SNORD38A///RPS8
74707_at,CAPG
74710_s_at,EMP3
74712_at,TSPAN2
74714_at,F11R
74718_at,RPL22
74720_s_at,TXLNA
74726_at,GSS
74728_at,EPN2
74729_f_at,GPAA1
74730_at,HNRNPAB
74732_s_at,GK3P///GK
74736_f_at,RBMS1P1///RBMS1
74738_r_at,RBMS1P1///RBMS1
74741_at,PARVG
74743_f_at,CAPZA1
74748_s_at,SPTBN1
74754_s_at,MICAL3
74756_at,RNF167
74760_s_at,CAMTA1
74762_at,TMBIM6
74764_g_at,TMBIM6
74767_at,USH1C
74769_s_at,SORT1
74773_s_at,RAB6A
74775_s_at,FGG
74777_at,VPS37A
74779_s_at,FMO1
74783_r_at,ERF
74785_at,ARSG
74790_at,PLEKHH3
74792_at,MRPL21
74794_at,POLR1D
74796_at,RALBP1
74806_s_at,PKP4P1///PKP4
74808_s_at,PDIA6
74810_s_at,CAPRIN2
74813_at,SMAD4
74815_at,SPP1
74817_at,COIL
74819_at,HADHB
74821_s_at,PDIA3
74823_f_at,HARS
74827_s_at,JAG1
74831_r_at,BCL10
74833_at,ACY3
74835_r_at,LIG1
74837_r_at,MED24
74839_r_at,NDUFA5
74840_s_at,B2M
74846_f_at,LPCAT3
74848_s_at,CSGALNACT2
74850_at,PIGC
74852_at,DDX49
74856_s_at,RBFA
74858_s_at,BRD9
74860_at,MYADM
74862_at,UBA1
74866_at,PIAS2
74868_at,MFSD10
74870_at,CPT1A
74874_i_at,OAZ2
74876_r_at,OAZ2
74878_at,TCN2
74886_at,LETM2
74891_at,LMAN2
74893_g_at,LMAN2
74901_at,CD8A
74904_at,ABP1
74908_at,IFI35
74910_r_at,PAK4
74914_at,GLUL
74918_at,KCNK5
74922_at,NT5E
74924_at,MSI2
74928_s_at,SLC44A1
74930_at,DNAJB2
74932_at,UBE2B
74934_s_at,DIDO1
74938_at,SCAMP2
74941_s_at,RASGEF1A
74944_s_at,ZNF830
74948_at,NPIPL2
74954_at,DOK4
74956_at,SEMA3A
74958_at,SZRD1
74966_s_at,ITGAE
74967_at,STK11
74974_s_at,ARHGAP17
74983_at,TMEM33
74986_at,FOSL2
74987_f_at,SOLH
74989_at,BGN
74991_r_at,PFN1
75002_r_at,RPL36///HSD11B1L
75004_f_at,LLGL2
75012_at,PCYT2
75014_i_at,GRAMD1A
75017_r_at,GRAMD1A
75021_at,TPM3
75022_at,ALKBH2
75024_at,ADAR
75026_s_at,MTHFD2
75029_at,SNORD4B///SNORD42A///RPL23A///RPL23AP2
75036_at,RAB11FIP3
75038_g_at,RAB11FIP3
75040_at,GFAP
75043_at,VTI1B
75044_at,PIGT
75046_at,HAX1
75050_at,MEG3
75054_at,PPIL1
75056_at,DTNB
75058_f_at,TMED2
75059_at,BIN1
75068_at,NDUFA4
75070_at,CLEC4E
75081_r_at,UBE2L6
75085_at,ST14
75090_at,ATP6V0C///AMDHD2
75095_s_at,ACTRT2
75097_at,KPNB1
75102_at,TMEM50B
75103_at,SIGMAR1
75109_at,DDHD2
75116_at,UFC1
75120_at,NT5C
75122_at,SLC2A6
75124_s_at,IGFBP5
75126_s_at,MLC1
75129_at,MYO1F
75134_at,LONP2
75139_s_at,BCAP31
75148_at,IRS1
75163_at,PAFAH1B2///SIDT2
75179_at,UBE2D3
75181_f_at,KCNJ4
75183_at,STAT5A
75185_f_at,CFL1
75187_f_at,A2M
75192_at,CLIP1
75194_at,EAPP
75200_r_at,CA2
75209_r_at,CDK6
75211_s_at,AIM1
