probeset,hgnc
11298,FAM124A
11299,GIN1
11300,WRAP53
11301,TMEM62
11302,DZIP1
11303,C19orf25
11304,SHFM1
11306,RBM25
11307,DNAH1
11308,RPL28
11309,GDI1
11310,KIF16B
11311,TUBE1
11312,FUT8
11313,NSA2
11314,C12orf50///TMEM45A///ITGB3BP///SHISA9///WDPCP///PARP15///OPHN1///C4orf36///HLA-DQA1///UGT8///LPP///STARD8///DDX18///DNTTIP2///C12orf55///ARHGEF26-AS1///CCDC122///APLP2///FRYL///ABCC9///CYSLTR1///HTN1///FAM115C///EIF4E///FBXO22///STK31
11318,PRSS2///PRSS1///PRSS3
11319,LRRC34
11320,TMEM150A
11321,SMPDL3A
11322,ARHGAP12
11323,HIPK1
11324,TMEM234
11325,DEPTOR
11326,DNAH10OS
11327,PLK2
11328,RPL17///RPL17-C18orf32
11329,ITGA11
11330,EGLN1
11331,MATN3
11332,EIF3K
11333,MFSD11
11334,DNAL1
11335,PEX5L
11336,GLRX3
11337,KCND1
11338,DZANK1
11339,DPP8
11340,SARS
11341,ACBD4
11342,CANX
11344,APOO
11345,GJB3
11348,GFM1
11349,NPAP1P6
11351,NIPAL1
11352,GNE
11353,ZNF746
11354,CANX
11355,TIMD4
11356,HERC4
11357,SLC14A1
11359,UBE2F
11360,CHTF18
11361,MAVS
11363,ACAD9
11364,IDI2-AS1///IDI2
11365,CACNA1F
11367,GTF2E2
11368,ANK1
11369,SEPT10
11370,GUSBP2///GUSBP9///GUSBP3///GUSBP4///GUSBP1///GUSB
11372,SLC35G3
11373,B3GNTL1
11374,UGT2B28///UGT2B11///UGT2B10///UGT2B7///UGT2B4
11375,NKRF
11376,C8orf22
11377,CA8
11378,LAGE3///APTX
11379,TGFA
11381,ZKSCAN2
11382,DIXDC1
11383,SPATA9
11384,NARF
11385,UBAP2
11386,PUM1
11387,TRIM5
11388,DYNLRB1
11389,TDRD3
11390,YLPM1
11391,C7
11392,SERPINE1
11393,PLTP
11394,F11
11395,MAPK6
11396,SLC7A14
11402,MUC13
11403,ALK
11404,KIF5C
11405,AMER3
11406,GTF2IRD2P1///GTF2IRD2///GTF2IRD2B
11407,EOGT
11408,ZNF362
11409,ABI3BP
11410,CCDC102B
11412,TMC6
11413,CTSL2
11414,APLNR
11415,DPH5
11416,HNRNPR
11417,ITM2A
11418,SUPT7L///GPN1
11419,CLIC5
11420,WASL
11421,PCK2
11422,FXYD5
11423,CLEC2D
11427,CCDC144NL///CCDC144C///CCDC144A///CCDC144B
11428,CHD9
11429,TEX26
11430,TAS1R1
11432,GNG4
11435,NUDT4
11436,ABCB5
11437,TC2N
11438,PGLYRP4
11439,DNAH3
11440,AKAP4
11441,C14orf79
11442,DDX55///RUNDC1///PHACTR4///QTRTD1///ESYT2///GNE///TRPV1///SYP///UPK1B///STK38L///LRRC27///SOGA1///CMBL///SPRED1///SEC23A///ZNF215///PDE12///TULP4///CCR4///STAT5B///OR7D2///CCDC30///PSMD9///TINF2///ZNF555///SMCR8///C4orf26///CENPL///METTL21A///SCML2///FAM45A///MPHOSPH8///RPAP1///RPAIN///SH3YL1///PDE6A///C21orf62///PPP2R5C///MAN2C1///SPAST///GUSBP11///NABP2///KCP///TSPAN10///CEP78///VTI1A///RAB3B///MAP1LC3C///ZNF3///TRIP11///DOC2A///STAC2///KCNE3///IFNLR1///LAMTOR5///TRAPPC9///ZNF713///RAD1///TMPRSS4///MIOX///ZNF527///GNL3L///ZNF205-AS1///CEACAM22P///GTF2IRD1///SMURF2///TRAM2///OCLN///PDS5A///IMPAD1///CLNK///SLFN13///CSMD2///S100PBP///MAT2B///SLC6A4///PHF12///STAG2///CHCHD5///MCAM///COPS5///GRIPAP1///SNF8///SYTL1///WDR66///AK3///C15orf40///TIMM17A///CXorf38///RBFOX3///ICOSLG///EXOC7///TMEM175///PAWR///DDHD2///TTPAL///RHBG///SSR2///NUMA1///PLOD1///SHE///TMEM38A///SAG///NMNAT1///SCIMP///PRND///DMC1///FAM53C///CERCAM///UNC45A///TANGO2///FBLIM1///SNUPN///TATDN1///ZNF829///SMYD4///NXN///CHMP1B///CARD6///CEP104///CEP97///SENP2///LINC00338///ZSCAN2///FAM134A///STT3B///NKAP///TRIM24///C1orf63///GNB2L1///HCG20///TBC1D27///HSBP1///PIK3C2A///GTF2H2///FAM153C///FAM153A///ABCB5///TAPBP///ERO1LB///NAGK///RAMP2-AS1///SSBP1///LPGAT1///FXN///GTPBP10///SH3BP2///C17orf103///PAQR7///SFXN1///PHLDB1///P2RX4///TMOD2
11443,NT5C1B-RDH14///RDH14
11444,LRRN4
11445,CD5L
11446,PPP4R4
11447,VEGFA
11448,CASP2
11449,YY1
11450,GCN1L1
11451,MAST4
11452,QPCTL
11455,POM121L9P///POM121L8P///POM121L7///POM121L1P///POM121L10P///POM121L3P///POM121L4P
11457,MTCP1
11459,DCDC5
11460,CASKIN1///TRAF7
11461,CD19
11463,DAPL1
11464,CCDC28B
11465,ROBO4
11467,FAM171B
11468,NEIL1
11469,DPM2
11471,PPARG
11472,SNRPB
11473,GTF2A1L
11476,STX1A
11477,ZFYVE21
11480,DPF3
11481,CADM2-AS1
11483,ZNF205-AS1
11485,FAM104B
11486,CYP4A11///CYP4A22
11487,KCNMB3
11488,IGHV3-74///IGHV3OR16-13///IGHV3-9///IGHV3-66///IGHV3-53///IGHV3-20///IGHV3OR16-7///IGHV3OR16-8///IGHV3-23///IGHV3-21///IGHV3-43///IGHV3-47///IGHV3-48///IGHV3-11///IGHV3-7///IGHV3-64///IGHV3-33///IGHV3-30///IGHV3-62///IGHV3-38///IGHV3-6
11490,ARMC3
11491,ALPPL2
11492,XAF1///CTSC///HTN1
11493,TRPV2
11494,GAS2
11495,GALNT13
11496,TTBK2
11497,ZNF189
11499,PPIL4
11500,NECAB3
11501,DGAT2
11502,IFT43
11503,NUDT12
11504,IMPDH1
11505,GMPR2
11506,ANAPC5
11507,NEDD4
11508,MAP4K5
11509,FEZF1-AS1
11514,NEDD4///TMEM45A///UGDH-AS1///C12orf55///BLOC1S6///TBC1D8B///CYSLTR1///FSIP2///NAV3///HLA-DQA1///TMEM212///ATP9B///MIPOL1///ODF2L///CCDC144A///PI4K2B///GBP4
11515,LBH
11516,HIST1H2AE
11518,CYLC1
11519,MRGPRF
11520,C12orf55///BLOC1S6///HLA-DQA1///UGDH-AS1///TBC1D8B///NEDD4///CYSLTR1///NAV3///TMEM45A///ATP9B///FSIP2///TMEM212
11521,MSI2
11522,PAOX
11523,MRPL30///LIPT1///MAN1B1///MRPL10///RBM48///SPTB///PEMT///NLRP12///ELMOD1///TSPYL1///OGDH///OTUD3///CATSPERG///LAMA1///RPS10P7///PSME3///ZNF761///PRKCA///GCLM///SYNE1///EVI5///SPIRE2///GTF2H2///UGGT1///FEZ1///CLSPN///PIWIL2///NIPAL2///TCEB1///SIAE///VSIG1///GALNT2///C8orf34///SLC37A3///ZCCHC8///EBNA1BP2///EPB41L4A///LY6G5C///UBXN2A///TBXA2R///RHBDL2///TMEM130///IFNLR1///PTGR2///TSPAN19///MBTPS2///TLR7///STRIP2///PLCXD1///LRRC57///NUMA1///CCBP2///KCTD19///SEC22C///IFT81///GLTP///ZNF44///LDLR///PARK7///POLR2J3///GOLGA2///RBM7///ARHGEF39///PGF///C19orf55///AAED1///PET112///CAMKK1///CYB5D2///ROBO1///STRN3///FAM76A///HMOX2///PIGW///STRA6///NONO///S100A13///RABEPK///BAG5///HERC1///PDLIM5///PTCD1///BUD31///RASSF6///FITM2///ZNF101///CTSW///IRGQ///SNHG7///SLC44A4///FER1L4///POLR2J4///SYT15///SV2A///DBT///ZNF251///GRAMD2///PIK3C2A///CHFR///EXOSC2///ZNF385A///IGF1///GTF2H2C///OCLN///SNX29///FAM122C///FAM73A///ZMYM6///ECT2///FAM177A1///UTP6///COPS2///ANKS1B///UBE2V2///ARMC4///CCNB1IP1///DTD2///NLN///PHYHD1///AKAP13///PMPCA///TAF1A///ARFGEF1///SMC5///ITGA3///RPL23A///TARS2///ZNF623///HERC2///ANKS3///SGK3///OTUD7B///ZMAT1///GTPBP10///ATXN3///NUDC///CDH23///HDHD3///USP22///DNAJC14///KIAA1456
11524,SERF2
11525,POLR1E
11526,PRPF38A
11527,NCBP2-AS1///NCBP2
11528,DEFB129
11529,EPN3
11530,COLEC11
11531,LAMA4
11532,EIF3B
11533,DHRS2
11534,CD59
11535,KCNAB2
11536,CD22
11537,HERC2P8///HERC2P5///ABCC9///SYNE2///PARP15///C12orf50///CYSLTR1///OPHN1///FGF5///SPC25///CT45A6///CT45A5///CT45A2///CT45A1///REV3L///SLC9A4///GNRHR2///SHISA9///XKR9///C12orf55///GSG1///C4orf36///HLA-DQA1///COL8A1///WDPCP///TMEM45A///CT45A4///CT45A3///MIPOL1///EYS///RAB3GAP1///NNT///TMEM212///DDX18///GLIPR1L2///DCBLD2///UGGT2///ARHGEF26-AS1///KLRD1///PTPN11///NAPG///LPP///DNTTIP2///BRD7///TBC1D1///HTRA4///GPR75-ASB3///ANKRD30B///ODF2L///USP37///SLC3A1///CCDC144B///CCDC144A///SYCP1///C2orf91///ATP10B///ABCA9///KIF13A///NUDT9///CTSC///LPIN1///XAF1///ACBD7///APLP2///SLC35A5
11538,MTDH
11539,NEU4
11540,PPP1R2P1///PSMB9///PPP1R2P5///PPP1R2P10
11541,IGKV1OR10-1///IGKV1OR-2///IGKV1OR2-118///IGKV1-13///IGKV1D-43///IGKV1D-13///IGKV1D-39///IGKV1-39///IGKV1D-16///IGKV1-16///IGKV1-9///IGKV1-6///IGKV1D-27///IGKV1D-17///IGKV1-27///IGKV1-17///IGKV1-12///IGKV1-8///IGKV1-5///IGKV3D-7///IGKV1D-8///IGKV1D-12///IGKV3-7///IGKV1D-33///IGKV1-33///IGKV1D-37///IGKV1-37///IGKV3D-15///IGKV3-15///IGKV1-35///IGKV1D-35///IGKV3D-11///IGKV3-11///IGKV4-1
11542,CCDC96
11543,OR10S1
11544,SF3B3
11545,CTAGE6P///CTAGE15P///CTAGE8///CTAGE4///CTAGE9///CTAGE11P///CTAGE14P
11546,ASB11
11547,GOLGA2P2Y///GOLGA2P3Y///GOLGA8CP///GOLGA8EP///GOLGA8DP///GOLGA8S///GOLGA8G///GOLGA8F
11548,TMED4
11549,CDH12///CDH12P4///CDH12P1///CDH12P3///CDH12P2
11550,PLEKHS1
11551,LIMS3L///LIMS3///LIMS1
11552,NIPA2
11553,XPA
11554,GIMAP6
11555,FAM120B
11556,MKKS
11557,POU2F2
11558,STX12
11560,NSUN5P2///POM121///NSUN5P1///NSUN5
11561,SMEK1
11562,SLCO1A2
11563,PITX1
11564,DCN
11567,HIST2H4B///HIST2H4A
11568,GPR39
11569,USP32P2///USP32P1///CCDC144A///USP32///USP6///USP32P3
11571,MMAA
11572,TRAPPC9
11573,RPL31
11575,ZNF780A
11576,SLC23A3
11577,JPH3///KLHDC4
11579,UBR3
11580,TSPAN3
11581,TEX10
11583,STX2
11584,HIST1H2BB
11585,TTC19
11587,MFAP5
11588,PRKD2
11589,PISD
11591,CDON
11592,CCL26
11593,HSPA8P18///HSPA8P1
11596,NCKAP5
11597,TENM4
11598,PGM5P1///ZNF66P///SPINK9///CYP3A5///ADAMTSL3///STK3
11599,LGALS9B///LGALS9C///LGALS9
11600,CYP2S1
11601,TMEM70
11602,FCHSD1
11603,VCAM1
11604,HIST1H4J///HIST1H4K
11605,TMEM246
11606,TTLL10///TTLL10-AS1
11607,SEC13
11608,SKP2
11609,SEPT11
11610,ARHGEF16
11611,PKDREJ
11612,ABCC10
11613,RHBDD2
11614,RCOR3
11615,PTPN6
11616,CNTD2
11617,HPS4
11618,YTHDC1
11619,CASP8
11620,MAPT
11621,TTC28
11622,NF1P3///NF1
11624,CDK5R1
11625,PAIP1
11626,PHF8
11627,MRAP
11628,ZNF28///ZNF525///ZNF83///ZNF813///ZNF765///ZNF845///ZNF320///ZNF701///ZNF761///ZNF888///ZNF528
11631,AKNAD1
11632,DNAH3
11633,RPL17///RPL17-C18orf32///RPL17P33///RPL17P43///RPL17P41///RPL17P20///RPL17P22///RPL17P44///RPL17P26///RPL17P1///RPL17P17///RPL17P49///RPL17P42
11634,CAMK2G
11635,GPR17
11636,GTF2A2
11637,GCC2
11639,ZNF426
11640,MRS2
11642,PTBP2
11643,NOP2
11644,ZNF749
11645,PHF10
11646,OXCT1
11647,EPN1
11649,CHST13
11650,TMEM213
11653,P2RY14
11654,HECTD4
11655,PARVA
11656,CACNB3
11658,GRID2IP
11659,DOCK7
11660,SLC45A3
11661,ZFP36L2
11662,RGS10
11663,SNRPA1
11664,MFAP1
11665,SERPINE2
11666,WDR74
11667,MED18
11668,DUSP21
11669,P4HA1
11670,CHRNB4
11671,TBC1D30
11672,VRK3
11673,GGT1///SNRPD3///GGT2
11674,KIF3C
11675,MRPS24
11676,IBTK
11677,TMEM194B
11678,CANX
11680,BASP1
11681,GTF2H5
11683,AHCYP1
11684,LAIR2///LAIR1
11685,ACSM1
11687,MXRA8
11688,PFKFB1
11689,ZNF547
11691,CRABP2
11692,ETV6
11693,FAM129A
11695,POLN
11696,HIST1H1A
11697,ITIH5
11699,ST8SIA1
11701,CRYBB1
11703,ST3GAL6
11704,AGK
11705,GAPDHP21///GAPDHP47///GAPDHP2
11708,EML6
11709,NPIP
11710,BLOC1S6///TMEM45A///TBC1D8B///UGDH-AS1///TMEM182
11711,ELP5
11714,SHPRH
11716,PPP1R9A
11717,UHMK1
11718,LDB1
11719,PPOX
11720,MAPK8IP3
11721,COG2
11722,SLC39A11
11723,NOL11
11724,HSPA1A
11725,C19orf43
11726,ARID1A
11727,GNPTAB
11728,LGALS13///LGALS16
11729,PDXP///SH3BP1
11730,GSTP1
11731,HAGH
11732,SYNRG
11733,OR51E1
11738,FRG2C
11739,PDCD6IP
11740,ZNF528
11741,KIAA0101
11742,ATP10B
11743,NBPF4///NBPF6
11744,LRRC16B
11745,EPG5
11746,DNAJB12
11748,ENPEP
11749,MFSD9
11750,PI4KA
11751,EIF3G
11752,BTN2A2
11753,HVCN1///TCTN1
11754,C1orf63
11755,KRR1
11757,CRYBB2///CRYBB2P1
11758,ZNF8
11759,SPHK2
11760,GGNBP2
11761,TICRR
11762,TRNAU1AP///ARCN1///RSU1///HLA-F-AS1///XRCC2///LYRM1///CXCL16///DYNC2LI1///ANKLE2///TOP3A///C14orf64///MED29///SMAD2///ZNF207///PSPH///DNASE1///GPI///SFSWAP///SUMF1///DUOX2///DNAJA3///CCHCR1///DPP9///PIR///SHOX///MPHOSPH8///YIPF6///STK38L///LRRC28///DSC3///TNFRSF25///ZFX///PTK2///KANSL3///SIK2///CEACAM19///CCDC84///GNAI2///MFN1///WDR59///PHYHD1///PRKD1///SPG21///SGOL2///KIAA1324///JAK3///GIGYF2///ARHGAP26///SERPINB9///ZNF551///TMEM45B///TTC21B///SPIRE2///C9orf66///RBM20///CDT1///FMN1///APPL1///STAT5B///HECA///GFM1///FHL2///DOT1L///DIP2A///LCA5L///FBXO6///MRI1///KRT8///C5orf4///ISX///LTBR///CD96///BAZ2B///SEPT7P2///APOLD1///FOXK1///LRRC27///GPR157///DIP2B///AAED1///CPSF3L
11763,NBPF15///NBPF20///NBPF14///NBPF12///NBPF10///NBPF9///NBPF16///NBPF24///NBPF11///NBPF23///NBPF2P///NBPF3
11764,ZNF252P
11766,PIGG
11768,SPRR2E///SPRR2F///SPRR2B///SPRR2A///SPRR2D///SPRR2C
11769,SERPINB12
11770,TMED3
11771,TERT
11772,ZBTB48
11773,HIAT1
11774,CFC1B///CFC1
11775,SH3KBP1
11776,SRSF10
11777,LINC00504///ASTN2///VPS13B///MIPOL1///REXO1L1///CHIT1
11778,RAB11FIP5
11779,TMCC2
11780,QTRT1
11781,CALD1
11782,PDLIM2
11783,GORASP2
11784,ZNF330
11785,UBE2I
11786,EIF2C1
11787,RXRA
11788,FAM120A
11790,H3F3B
11795,TPSAB1///TPSB2
11796,CCZ1B///RSPH10B2///RSPH10B
11797,TMEM135
11799,RICTOR
11800,CCDC105
11801,MAPK13
11803,EPHA1
11805,LARP1B
11807,MYH8
11808,CD68
11809,SMU1
11811,PPP1R7
11812,ODAM
11813,NOMO2///NOMO3///NOMO1
11815,NEBL
11816,CC2D2A
11818,IGKV2D-40///IGKV2-40///IGKV2OR22-4///IGKV2-26///IGKV2D-26
11820,SLC35D3
11823,PRL
11824,BCR
11826,PIK3C2A///CHCHD5///SMCR8///PLOD1///SNUPN///VPS28///SLC6A11///ZNF250///ZIK1P1///RPL21P135///ZNF891///USP33///MAP1LC3C///STYX///C12orf65///TRNAU1AP///IFNLR1///C4orf26///APP///NMUR1///RPAIN///ACTR3B///ZNF713///PDZD2///TAF8///KANSL3///GNL3L///TMEM154///DFFB///TRPV1///BMS1P1///STAG3L3///SMURF2///FAM153A///TOR1AIP2///EXOC7///CD276///TMEM236///NMT2///IRF1///NARF///STT3B///TINF2///DOT1L///MFSD11///SCML2///PAWR///FXR2///HCG20///CEACAM22P///GSTTP2///TBC1D27///SRCIN1///DBT///CCZ1B///GTF2H2///RBM47///ERCC4///CCZ1///ACSF3///ABCB5///MPHOSPH10///SLC35F6///SLC6A4///RUNDC1///ZNF3///LRPAP1///GMEB1///PHACTR4///CYP3A43///SNF8///FAM134A///SYTL1///AK3///C15orf40///SFXN1///PHLDB1///CAMK4///TIMM17A///P2RX4///MLLT6///TMEM105///FAM162A///DENND2C///RPS6KA3///ECE1///ACOX1///EPB42///UPK1B///TTPAL///QTRTD1///LRTOMT///NUMA1///SAG///DFFA///RTBDN///ZNF788///LDLR///RRP7A///C5orf45///XRCC2///SYT17///C4orf21///CERCAM///DGKZ///UNC45A///CCDC79///NQO1///UBE2I///GNE///TBC1D10A///ZNF264///ANKS4B///SOGA1///LIPT1///KIAA0226///IRGQ///NXN///C15orf57///KLF8///CEP104///CEACAM19///GLOD4///MAP3K13///SV2A///ZNF34///NAA30///C9orf78///NPEPPS///SP4///SYNJ2///CCR4///SYP///TLCD1///OR7D2///FN3K///PSMD9///FAM153B///POLR3C///HYPK///KCNE3///POC1B///RABGAP1L///KIAA1841///TMEM209///COX18///FAM45A///C16orf62///ZNF564///GPR157///ORAI2
11827,KIF15
11828,TONSL
11829,ZDHHC5
11830,LAMP1///TRAPPC2///C2///PDLIM3///NUP43///SLC12A2///MAEA///NETO2///SOX13///TMEM186///KIAA1191///ZNF90///SNHG3///C17orf77///EBNA1BP2///ZNF683///RPL7L1///NUDT14///SYT15///C12orf60///RAB7L1///CBWD6///OR8S1///LINS///HRG///RNPC3///NARG2///BTBD7///ZNF157///C17orf99///SLAMF6///MYO19///CNTNAP2///SCN3B///SLC25A41///DDI2///ZNF468///ZNF844///NF1///GATAD1///CDKL1///CLIP1///THAP6///ABCF1///CLCC1///PTRH1///C9orf117///RHBG///TRMT10B///NR1H2///SLC13A5///RPL26
11831,GIGYF1
11832,CYR61
11833,COPS4
11834,AHI1
11835,WDHD1
11836,SERGEF
11837,NXPH1
11838,MTERFD3///C12orf23
11839,COPS8
11840,UNC119
11841,NECAB2
11842,SEMA6A
11843,ITGA8
11844,ARHGAP6
11846,HLA-DQB1///HLA-DQB2
11848,SOX12
11849,UBE2Q2
11852,IL1RAPL1
11854,ARHGAP42///ARHGAP42P2///ARHGAP42P4///ARHGAP42P5
11855,HPS3
11856,FCRL3
11857,LHFPL4
11858,CACUL1
11861,PPCDC
11862,MYBPC3
11863,ZNF776
11864,CLN6
11866,PAIP2
11867,KDM3A
11869,SLC7A6
11870,G2E3
11871,NAALAD2
11872,MYO5A
11874,TRIM26
11877,CHD2
11878,MSRB3
11879,ARPC3P1///ARPC3///ARPC3P2
11880,SDC2
11882,CC2D2B
11883,U2SURP
11885,FBRS
11886,ARID5B
11888,GALNT1
11889,FXYD6
11890,HRH4
11891,FAM63B
11892,ARID2
11893,DPH1
11894,CCDC169
11895,ODC1
11896,ELF2
11898,NYNRIN
11899,RBFOX1
11900,VPS13D
11901,PBX2
11903,RPLP0P11
11904,RPS2P4///RPS2P55///RPS2P1///RPS2P46///RPS2P5///RPS2P48///RPS2///RPS2P32///RPS2P7///RPS2P44
11905,POM121L9P///POM121L8P///POM121L7///POM121L1P///POM121L10P///POM121L3P///POM121L4P
11907,CXCR6
11911,DDX55///SYP///KCP///TSPAN10///OCLN///PDS5A///NABP2///SSBP1///PHACTR4///CCDC30///LAMTOR5///CACUL1///MPHOSPH8///MYB///SLC36A2///C21orf62///SOGA1///ZNF527///SPAST///IMPAD1///S100PBP///KIAA1704///CSMD2///SCML2///TATDN1///CARD6///ZNF205-AS1///CCDC144C///PDE3B///CMBL///VTI1A///SPRED1///SEC23A///MAP1LC3C///PDE12///RRM2///RUNDC1///ECHDC2///C15orf40///PAQR7///ARPC1B///TIMM17A///C4orf26///ICOSLG///ERLIN2///UPK1B///QTRTD1///NUMA1///LRRC27///ESYT2///SCIMP///SH3YL1///DDX19A///PDE6A///FAM53C///RAD1///RPL7L1///GNE///SNUPN///MAN2C1///TMPRSS4///SIRT2///HES2///DPPA4///TRPV1///GLOD4///HIP1///SPN///C9orf78///RBM20///AIFM1///CCR4///OR7D2///TATDN3///NKAP///NUAK2///FAM217B///ADI1///C1orf63///RNF213///CPS1///MR1///FAM45A///CAMLG///POLR2J3///PRND///CCM2///BHMT2///C22orf29///FBLIM1///GUSBP11///WNT9B///SLC22A5///MICAL2///STAT5B///ITGA3///PSMD9///UBR4///COMMD4///HNF1A-AS1///HCG20///CTBP1-AS1///CEACAM22P///ARHGAP42P4///LIMK1///HSBP1///CEP78///FAM153C///FAM153A///STAT2///RAB3B///SLFN13///MSI2///ERO1LB///ZNF215///DENND6A///ZFAND5///TULP4///CGNL1///ZNF3///VPS37B///CHCHD5///ASCC1///FXN///FAM134A///TRIP11///DOC2A///SS18L1///STAC2///SFXN1///PHLDB1///OAZ2///ALDH6A1///P2RX4///ZNF555///SMCR8///IFNLR1///CFHR1///G3BP2///CNN2///DENND2C///CENPL///DNAL1///CCDC144A///METTL21A
11912,FOXH1
11913,UTP14A
11915,TMEM140
11916,PLEKHM1///PLEKHM1P
11917,TRIM29
11919,RGS13
11920,USP6
11921,UBE2R2
11923,STK16
11924,CWH43
11927,FAP
11928,TSPAN17
11929,COPG1
11930,TRNAU1AP
11931,ZNF664
11933,HMGN2P32///HMGN2P27///HMGN2P38///HMGN2P24///HMGN2P20///HMGN2P17///HMGN2P35///HMGN2P46///HMGN2P22///HMGN2P28///TRMT5
11934,RPL27A
11935,RPL7///RPL7P48///RPL7P26///RPL7P36
11936,SLC33A1
11937,OGFOD3
11938,CASP7
11939,ZNF445
11940,ZNF394
11941,BTRC
11942,TEKT4P2///TEKT4
11943,C7orf43
11944,VOPP1
11945,SULF1
11946,CFHR2///CFHR1
11947,BHLHE23///BHLHE22
11948,SUMF2
11950,ADRA1A
11951,IL1RL1
11952,CDR2L
11953,HCFC1R1
11954,EZR
11955,SMC1B
11956,C12orf4
11957,HCP5
11958,MRGPRE
11959,RPL7AP31///RPL7AP6///RPL7AP11///RPL7A///RPL7AP66///RPL7AP30///RPL7AP58///RPL7AP7///RPL7AP8///FAM185A///RPL7AP60///RPL7AP14
11963,USP7
11964,TET2
11965,ZNF425
11966,STK32C
11967,CCDC158
11968,GATS
11969,ANKRD30BP2///ANKRD30BL
11970,CNKSR2
11972,FAM81B
11973,IL18BP
11974,RSAD2
11975,CSE1L
11976,AUNIP
11977,CGB8///CGB5///CGB7///CGB///CGB2///LHB
11978,TMPO///TMPOP1
11979,CBLB
11980,LIPA
11981,MID1
11982,TINF2
11983,NLE1
11984,KCNG1
11985,OR10G7///OR10G8///OR10G9///OR10G4
11986,CAPZA2
11987,MSC
11988,NPHP4
11989,NDUFA3P3
11990,TLR1
11991,TEKT4P2///TEKT4
11992,NPNT
11993,VN1R3///VN1R64P
11994,ARHGAP42
11995,WDR49
11996,HTRA3
11997,DPEP2
11998,SERINC5
11999,LMNA
12001,PSEN2
12002,SLCO2B1
12003,RPAP2
12004,OR2F2
12005,COG4
12006,TGFBI
12007,GNAI2
12008,PALD1
12009,RBBP8
12010,SLC22A17
12011,MCM2
12012,TYMP
12015,OXR1
12019,NPY2R
12020,TMEM208
12023,CRELD1
12024,OR6B1
12025,TMEM55A
12027,ANK2
12028,SPATA22
12029,FDX1
12031,POLR3C
12032,ATP13A4
12033,DNTTIP1
12035,PDCD10
12036,PKD2L1
12037,CEP76
12039,ACADVL
12041,MOGAT3
12043,OPLAH
12044,ATP6V0A1
12045,DET1
12046,GPR113
12048,VWA3B
12049,EIF3C///EIF3CL
12050,PTBP1P///PTBP1
12051,CHMP1A
12052,ALCAM
12053,IPO7///IPO8P1
12054,ABHD6
12055,ALDH4A1
12056,MRPL49
12058,MARCH7
12059,TNFSF11
12060,BICD2
12061,FAM179B
12062,GALNT12
12063,PCCB
12064,DVL1
12065,PIGU
12066,SIGLEC1
12067,SMC1A
12068,GRAMD1B
12069,OR2B3
12070,TSHZ1
12072,NAP1L5
12073,DOCK3
12074,TNFRSF10D
12075,PIK3CD
12076,GABBR1
12078,NSMF
12079,THEM5
12080,TPPP3
12081,CCZ1B///RSPH10B2///RSPH10B
12082,VPS51
12083,SLC10A6
12084,MYO19
12085,MMP27
12086,KLRC1
12087,GDA
12088,ZNF777
12089,MARCH2
12090,NEK6
12091,CYB561D2
12092,CCSER2
12093,PGRMC1
12094,ANKRD10
12095,LLGL2
12096,RNASET2
12097,C3orf79
12102,AGR3
12103,RAB4B-EGLN2
12104,HLA-H///HCG4P7///HLA-V///HCG4///HCG4P11///HLA-F
12105,OR7E117P///OR7E136P///OR7E8P///OR7E1P
12106,RPL36AP6
12107,BLOC1S6///TMEM45A///TBC1D8B///UGDH-AS1///TBCK///CTSC///WDR59
12109,GRAMD3
12110,TBC1D8B///TRIM22///TMEM45A///UGDH-AS1///ASTN2
12111,EIF2B5
12112,IMPA2
12113,MRPL15
12114,ESPL1
12115,WDR44
12116,RAB3IP
12117,CMA1
12118,FAM206A
12119,ACAP2
12120,ATE1
12121,NOL4
12122,ASAP3
12123,PVR
12124,HSD17B6
12125,ANKS6
12126,H3F3B
12129,LRRN1
12132,SPEF2
12133,PRDX2P1
12135,PDLIM5
12136,UBR1
12137,OR4K1
12138,H3F3B
12139,PDGFC
