probeset,hgnc
7917019,C1orf173
7917037,CRYZ
7917052,SLC44A5
7917082,ASB17
7917088,PIGK
7917103,ZZZ3
7917120,USP33
7917148,AIDA
7917151,NEXN-AS1
7917156,FUBP1
7917180,RNA5SP22
7917182,ELTD1
7917199,TTLL7
7917232,GNG5
7917240,CTBS
7917251,C1orf180
7917255,SSX2IP
7917276,LPAR3
7917283,MCOLN2
7917304,MCOLN3
7917322,SYDE2
7917331,C1orf52
7917338,BCL10
7917347,DDAH1
7917359,ZNHIT6
7917370,COL24A1
7917431,RNA5SP51
7917433,ODF2L
7917468,RNA5SP52
7917472,GTF2B
7917482,CCBL2
7917503,GBP3
7917514,GBP3
7917516,GBP1P1///GBP1
7917528,PTGES3P1
7917530,GBP2
7917532,GBP2
7917548,GBP7
7917561,GBP4
7917576,GBP5
7917593,GEMIN8P4
7917599,BARHL2
7917604,ZNF644
7917612,HFM1
7917634,HFM1
7917649,TGFBR3
7917674,SETP18///SETP14///SET
7917676,GLMN
7917697,GFI1
7917707,EVI5
7917728,FAM69A
7917741,TMED5
7917752,RNA5SP53
7917754,BCAR3
7917771,DNTTIP2
7917779,GCLM
7917790,MTND4P11
7917792,MTND4P11
7917794,MTND4P11
7917798,ABCA4
7917850,ARHGAP29
7917875,F3
7917885,CNN3
7917896,ALG14
7917904,NDUFS5P2
7917906,RPL7
7917912,DPYD
7917942,MIR2682///MIR137///MIR137HG
7917944,MIR137///MIR137HG
7917954,FRRS1
7917976,SASS6
7917996,LRRC39
7918008,DBT
7918026,EXTL2
7918034,DPH5
7918050,RPSAP9///RPSAP15///COMMD1///RPSA///RPSAP58
7918052,OLFM3
7918064,COL11A1
7918134,AMY2B///AMY2A///AMY1A///AMY1B///AMY1C
7918153,VAV3
7918157,VAV3
7918188,SLC25A24
7918203,NBPF5P///NBPF4///NBPF6
7918223,HENMT1
7918235,AKNAD1
7918255,CLCC1
7918275,WDR47
7918284,TAF13
7918294,C1orf194
7918300,PSRC1
7918313,MYBPHL
7918323,SORT1
7918345,PSMA5
7918359,AMIGO1
7918365,RNU6V
7918367,GNAT2
7918379,GSTM3
7918394,EPS8L3
7918416,ALX3
7918426,SLC16A4
7918437,LAMTOR5
7918444,KCNA10
7918449,KCNA2
7918457,KCNA3
7918467,LRIF1
7918474,DRAM2
7918487,DENND2D
7918501,PGCP1
7918504,OVGP1
7918517,WDR77
7918533,ADORA3
7918552,FAM212B
7918558,KCND3
7918569,ST7L
7918593,RHOC
7918606,PPM1J
7918622,SLC16A1
7918634,PHTF1
7918657,PTPN22
7918681,RSBN1
7918694,BCL2L15
7918703,AP4B1
7918716,SYT6
7918725,TRIM33
7918759,BCAS2
7918768,DENND2C
7918792,DENND2C
7918794,AMPD1
7918813,NRAS
7918825,CSDE1
7918847,SIKE1
7918857,TSPAN2
7918869,NGF
7918878,CASQ2
7918891,NHLH2
7918902,CD58
7918911,NAP1L4P1
7918913,IGSF3
7918923,RNA5SP55
7918925,TRIM45
7918936,VTCN1
7918955,GDAP2
7918973,SPAG17
7919024,RNA5SP56
7919028,TBX15
7919038,WARS2
7919049,GAPDHP27
7919051,ZNF697
7919055,HMGCS2
7919067,REG4
7919080,NBPF7
7919088,ADAM30
7919095,NOTCH2
7919133,FCGR1C///FCGR1B///FCGR1A
7919139,ANKRD20A12P///ANKRD20A17P
7919146,ANKRD20A12P
7919151,RNU1-10P
7919155,RNU1-13P///RNU1-12P
7919157,PPIAL4E///PPIAL4F///PPIAL4G///PPIAL4B///PPIAL4A///PPIAL4C
7919162,PPIAL4B///PPIAL4A///PPIAL4C
7919168,PDE4DIP
7919193,NUDT4P1///NUDT4
7919197,POLR3GL
7919208,GNRHR2
7919217,NUDT17
7919226,POLR3C
7919243,CD160
7919251,GPR89A///GPR89C///GPR89B
7919269,RNU1-6///RNU1-8///RNU1-9///RNU1-1///RNU1-7///RNU1-5///RNU1-4///RNU1-3///RNU1-2
7919271,NBPF1///NBPF9///NBPF10///NBPF11///NBPF12///NBPF24///NBPF14///NBPF20///NBPF15///NBPF16
7919305,PRKAB2
7919314,FMO5
7919326,ACP6
7919340,GJA5
7919349,RNU1-6///RNU1-8///RNU1-9///RNU1-1///RNU1-7///RNU1-5///RNU1-4///RNU1-3///RNU1-2
7919351,NBPF1///NBPF9///NBPF10///NBPF11///NBPF12///NBPF24///NBPF14///NBPF20///NBPF15///NBPF16
7919392,RNU1-10P
7919405,RNU1-13P///RNU1-12P
7919407,PPIAL4B///PPIAL4A///PPIAL4C
7919412,NBPF9///NBPF10///NBPF11///NBPF12///NBPF24///NBPF14///NBPF20///NBPF15///NBPF16
7919436,PPIAL4E///PPIAL4F///MRPS17P1///PPIAP6///PPIA///PPIAP31///PPIAP11///PPIAP13///PPIAP29///PPIAP22///PPIAL4G///PPIAL4B///PPIAL4A///PPIAL4D///PPIAL4C
7919438,NBPF1///NBPF9///NBPF10///NBPF11///NBPF12///NBPF24///NBPF14///NBPF20///NBPF15///NBPF16
7919554,PFN1P5///PFN1P8///PFN1P4///PFN1P7///PFN1P6
7919558,PFN1P2///PFN1P5///PFN1P8///PFN1P4///PFN1P3///PFN1P7///PFN1P6///PFN1P12///PFN1P10///PFN1P1///PFN1P9///PFN1
7919562,RNA5SP100///RNA5SP59
7919576,RNU1-6///RNU1-8///RNU1-9///RNU1-1///RNU1-7///RNU1-5///RNU1-4///RNU1-3///RNU1-2
7919584,HIST2H2BB
7919589,HIST2H3PS2///HIST2H3DP1///HIST2H3D///HIST2H3C///HIST2H3A
7919591,FAM72B///FAM72D///FAM72C///FAM72A
7919606,HIST2H2BB///HIST2H2BA///HIST2H2BF
7919612,HIST2H3PS2///HIST2H3DP1///HIST2H3D///HIST2H3C///HIST2H3A
7919614,HIST2H3PS2///HIST2H3DP1///HIST2H3D///HIST2H3C///HIST2H3A
7919619,HIST2H2AA3///HIST2H2AA4
7919625,HIST2H2BD///HIST2H2BC///HIST2H2BE
7919627,HIST2H4A///HIST2H4B
7919637,HIST2H2BE
7919642,HIST2H2AB
7919645,SV2A
7919659,SF3B4///MTMR11
7919669,MTMR11
7919699,OTUD7B
7919715,ANP32E
7919729,APH1A
7919751,MCL1
7919763,ENSA
7919780,GOLPH3L
7919787,HORMAD1
7919800,CTSS
7919815,CTSK
7919825,ARNT
7919856,CERS2
7919872,FAM63A
7919888,CDC42SE1
7919898,SEMA6C
7919923,LYSMD1
7919929,TMOD4///VPS72
7919940,VPS72
7919950,PI4KB
7919971,RFX5
7919984,SELENBP1
7920000,POGZ
7920027,CELF3
7920047,MRPL9
7920057,TDRKH
7920077,LINGO4
7920082,RORC
7920100,THEM5
7920114,THEM4
7920123,S100A10
7920128,S100A11
7920135,TCHHL1
7920141,TCHH
7920146,RPTN
7920155,HRNR
7920165,FLG
7920175,FLG2
7920178,CRNN
7920182,LCE3E
7920185,LCE3D
7920191,LCE3A
7920193,LCE1C
7920196,SPRR2D
7920205,SPRR2A
7920210,SPRR2B
7920214,SPRR2E
7920217,SPRR2G
7920220,PGLYRP3
7920228,PGLYRP4
7920238,S100A12
7920244,S100A8
7920249,S100A7L2
7920252,S100A7
7920258,S100A6
7920264,S100A5
7920271,S100A4
7920278,S100A3
7920285,S100A2
7920291,S100A16
7920297,S100A14
7920303,S100A13
7920317,ILF2
7920341,GATAD2B
7920354,DENND4B
7920382,CRTC2
7920401,SLC39A1
7920409,JTB
7920422,RAB13
7920426,NUP210L
7920487,C1orf189
7920492,C1orf43
7920506,SHE
7920515,UBE2Q1
7920531,ADAR
7920552,KCNN3
7920567,PMVK
7920575,PBXIP1
7920594,PYGO2
7920600,SHC1
7920616,DCST2
7920633,DPM3
7920642,MUC1
7920659,KRTCAP2
7920664,THBS3
7920687,GBAP1
7920697,GBA
7920707,FAM189B
7920725,SCAMP3
7920737,CLK2
7920744,PKLR
7920757,RUSC1-AS1
7920766,ASH1L
7920799,YY1AP1
7920810,GON4L
7920839,RIT1
7920852,KIAA0907
7920873,SNORA42
7920875,SCARNA4///KIAA0907
7920877,ARHGEF2
7920903,SSR2
7920912,UBQLN4P1///UBQLN4
7920928,PAQR6
7920944,SMG5
7920971,C1orf85
7920980,VHLL
7920984,CCT3
7921003,C1orf61
7921012,C1orf61
7921014,MEF2D
7921033,IQGAP3
7921076,GPATCH4
7921088,NES
7921099,CRABP2
7921110,ISG20L2
7921121,MRPL24
7921133,HDGF
7921144,SH2D2A
7921155,INSRR
7921179,ARHGEF11
7921222,ETV3L
7921228,ETV3
7921237,FCRL5
7921259,FCRL4
7921275,FCRL3
7921298,FCRL2
7921319,FCRL1
7921332,CD5L
7921344,ELL2P1///ELL2
7921346,CD1B
7921354,OR10T2
7921356,OR10K2
7921358,OR10T1P
7921360,OR6Y1
7921362,OR6P1
7921364,OR10X1
7921367,SPTA1
7921420,OR6K2
7921422,OR6K3
7921425,OR6K4P
7921427,OR6N1
7921429,OR6N2
7921431,OR10AA1P
7921434,AIM2
7921442,OR10J2P
7921445,OR10J3
7921447,OR10J5
7921449,CRP
7921462,VSIG8
7921473,CCDC19
7921487,TAGLN2
7921492,IGSF9
7921516,SLAMF9
7921526,PIGM
7921533,KCNJ10
7921538,IGSF8
7921552,DCAF8
7921571,PEX19
7921583,COPA
7921625,SLAMF6
7921637,CD84
7921652,SLAMF1
7921667,CD48
7921677,CD244
7921690,ITLN1
7921702,ITLN2
7921713,F11R
7921738,USF1
7921752,ARHGAP30
7921773,PVRL4
7921786,PFDN2
7921793,DEDD
7921806,B4GALT3
7921821,ADAMTS4
7921834,APOA2
7921840,NR1I3
7921852,MPZ
7921862,C1orf192
7921868,FCGR3A
7921873,FCGR3A///FCGR3B
7921882,OLFML2B
7921895,C1orf111
7921900,SH2D1B
7921909,C1orf110
7921916,RGS5
7921930,RNA5SP62
7921936,LMX1A
7921955,RXRG
7921970,ALDH9A1
7921987,TMCO1
7922001,FAM78B
7922008,TADA1
7922018,ILDR2
7922029,GPA33
7922040,CD247
7922051,CREG1
7922058,ADCY10
7922095,MPC2
7922104,GCSHP5///GCSH
7922108,GPR161
7922121,ANKRD36BP1
7922127,XCL2
7922130,DPT
7922137,NME7
7922152,C1orf114
7922162,SLC19A2
7922174,F5
7922200,SELP
7922219,SELL
7922229,SELE
7922243,METTL18
7922250,SCYL3
7922268,KIFAP3
7922301,MYOC
7922309,VAMP4
7922326,MIR214
7922328,MIR199A2
7922330,PIGC
7922337,TNFSF18
7922343,TNFSF4
7922353,SLC9C2
7922382,ANKRD45
7922391,CENPL
7922400,SNORD80///SNORD47///SNORD81///GAS5
7922402,SNORD80///SNORD47///SNORD81///GAS5
7922404,SNORD80///SNORD78///SNORD79///GAS5
7922406,SNORD78///SNORD79///GAS5
7922408,SNORD78///SNORD77///SNORD79///GAS5
7922410,SNORD76///SNORD77///GAS5
7922412,SNORD76///SNORD77///GAS5
7922414,SNORD76///GAS5
7922416,SNORD76///SNORD74
7922418,SNORD74///GAS5
7922420,SERPINC1
7922432,RC3H1
7922456,RNA5SP68
7922462,MRPS14
7922472,SDCCAG3P2
7922474,KIAA0040
7922482,TNR
7922504,RFWD2
7922523,PTP4A1P7
7922525,ASTN1
7922550,SEC16B
7922590,LINC00083
7922598,ANGPTL1
7922610,ABL2
7922627,NPHS2
7922637,TOR1AIP2
7922646,TOR1AIP2
7922656,ACBD6
7922669,STX6
7922686,ZNF648
7922689,GLUL
7922703,TEDDM1
7922707,RNASEL
7922717,RGS16
7922727,RGS8
7922737,SHCBP1L
7922752,RNA5SP71
7922754,KRT18P28
7922756,NMNAT2
7922773,NCF2
7922793,ARPC5
7922804,APOBEC4
7922807,GLT25D2
7922823,EDEM3
7922846,FAM129A
7922866,RNU7-13P///RNU7-31P///RNU7-85P///NLRP1
7922868,RNA5SP72
7922870,TRMT1L
7922889,IVNS1ABP
7922912,TPR
7922969,PDC
7922976,PTGS2
7922994,FAM5C
7923007,UCHL5
7923027,GLRX2
7923034,B3GALT2
7923043,KCNT2
7923073,F13B
7923086,ASPM
7923119,ZBTB41
7923131,DENND1B
7923141,DENND1B
7923164,ATP6V1G3
7923173,MIR181B1///MIR181A1
7923175,MIR181B1///MIR181A1
7923183,ZNF281
7923189,KIF14
7923221,DDX59
7923233,KIF21B
7923271,CACNA1S
7923317,ASCL5
7923319,TMEM9
7923332,TNNT2
7923347,LAD1
7923360,TNNI1
7923372,PHLDA3
7923378,CSRP1
7923386,LMOD1
7923394,ARL8A
7923406,PTPN7
7923426,UBE2T
7923438,RPS27P29///RPS27
7923442,SYT2
7923453,KDM5B
7923483,RABIF
7923489,KLHL12
7923503,ADIPOR1
7923516,CYB5R1
7923528,MYOG
7923534,MYBPH
7923547,CHI3L1
7923562,CHIT1
7923578,FMOD
7923584,LINC00303
7923596,ETNK2
7923608,REN
7923621,KISS1
7923628,GOLT1A
7923635,PLEKHA6
7923659,PPP1R15B
7923662,PIK3C2B
7923698,RNA5SP74
7923700,LRRN2
7923705,RNA5SP75
7923707,TMEM81///RBBP5
7923712,RBBP5
7923731,DSTYK
7923753,NUAK2
7923762,KLHDC8A
7923772,LEMD1
7923778,ELK4
7923792,SLC45A3
7923798,NUCKS1
7923812,RAB7L1
7923824,SLC41A1
7923837,PM20D1
7923850,SLC26A9
7923875,C1orf186
7923885,C1orf147
7923889,EIF2D
7923907,IL10
7923917,FAIM3
7923929,PIGR
7923942,FCAMR
7923958,C1orf116
7923965,YOD1
7923967,YOD1
7923974,MIR29B2///MIR29C
7923976,MIR29B2
7923978,CD34
7923991,PLXNA2
7924029,LAMB3
7924055,C1orf74///IRF6
7924058,IRF6
7924069,RNU5A-8P
7924071,KCNH1
7924085,RD3
7924092,SLC30A1
7924096,NEK2
7924107,LPGAT1
7924119,INTS7
7924144,RPL21P28///RPL21///RPL21P119///RPL21P11///RPL21P75///RPL21P120
7924150,TMEM206
7924166,BATF3
7924172,NSL1
7924180,C1orf227
7924184,FLVCR1-AS1
7924190,ANGEL2
7924207,PTPN14
7924230,FAM108A4P///FAM108A3P///FAM108A2///FAM108A1///FAM108A7P///FAM108A5P///FAM108A6P
7924233,USH2A
7924309,ESRRG
7924327,GPATCH2
7924342,SLC30A10
7924351,EPRS
7924388,BPNT1
7924401,MIR194-1///MIR215
7924403,MIR194-1
7924405,RAB3GAP2
7924450,DUSP10
7924463,FAM157C
7924465,HHIPL2
7924476,TAF1A
7924491,AIDA
7924499,TLR5
7924508,SUSD4
7924526,TP53BP2
7924547,ACTBP11
7924549,LINC00266-3///LINC00266-2P///LINC00266-4P///LINC00266-1///PCMTD2
7924551,FAM157C
7924558,NVL
7924582,WDR26
7924603,LBR
7924619,ENAH
7924636,TMEM63A
7924663,LEFTY1
7924669,PYCR2
7924682,LEFTY2
7924686,SDE2
7924701,ACBD3
7924712,LIN9
7924733,PARP1
7924758,CDKN2AIPNLP1///CDKN2AIPNLP2
7924760,ITPKB
7924773,CDC42BPA
7924821,ZNF847P
7924823,JMJD4
7924832,WNT9A
7924842,C1orf35
7924853,MRPL55
7924863,C1orf145
7924868,TRIM11
7924874,TRIM17
7924884,HIST3H3
7924888,HIST3H2A
7924893,HIST3H2BA
7924897,CCSAP
7924910,ACTA1
7924923,NUP133
7924956,ABCB10
7924969,TAF5L
7924977,PGBD5
7924987,AGT
7924996,C1orf198
7925003,TTC13
7925028,FAM89A
7925033,C1orf131
7925043,EXOC8
7925048,EGLN1
7925058,SNRPD2P2
7925062,SIPA1L2
7925089,PCNXL2
7925130,TARBP1
7925161,IRF2BP2
7925174,TOMM20
7925182,SNORA14B
7925184,RBM34///ARID4B
7925201,ARID4B
7925229,B3GALNT2
7925242,MTND5P19///MTND4P10
7925244,MTND5P19///MTND4P10
7925246,MTND5P19///MTND4P10
7925248,MTND3P8
7925250,GNG4
7925257,LYST
7925318,RNU5E-2P
7925320,NID1
7925342,ERO1LB
7925361,LGALS8-AS1
7925364,HEATR1
7925413,MT1P2
7925419,ZP4
7925432,MTND2P5
7925444,MTND5P18
7925446,MTND5P18
7925452,GREM2
7925457,RGS7
7925480,FH
7925492,OPN3
7925500,CHML
7925504,MAP1LC3C
7925511,PLD5
7925523,FAM157C
7925525,CEP170
7925531,AKT3
7925550,ADSS
7925561,HNRNPU-AS1
7925565,HNRNPU
7925589,SMYD3
7925611,TFB2M
7925622,AHCTF1
7925662,ZNF670///ZNF695
7925672,ZNF670
7925677,ZNF669
7925687,C1orf229
7925691,ZNF124
7925701,RNA5SP82
7925703,VN1R17P
7925705,ZNF496
7925718,OR2B11
7925720,OR2C3
7925726,OR13G1
7925728,OR6F1
7925730,OR14A2
7925732,OR1C1
7925735,OR14A16
7925737,OR11L1
7925741,OR2T33///OR2T12///OR2T8
7925743,OR2T33///OR2T12///OR2T8
7925745,OR2M7
7925747,OR2T5///OR2T29
7925749,OR2T3///OR2T34
7925751,OR2T10
7925755,OR2T11
7925757,OR2T2///OR2T35
7925759,OR2T27///OR2T7
7925761,OR14I1
7925763,SH3BP5L
7925773,ZNF692
7925792,ZMYND11
7925813,PRR26
7925823,GTPBP4
7925846,IDI2-AS1
7925851,WDR37
7925870,LINC00200
7925876,PFKP
7925904,AKR1E2
7925918,AKR1C1
7925929,AKR1C3
7925939,AKR1C4
7925950,UCN3
7925954,NET1
7925972,CALML3
7925978,FAM208B
7925996,FBXO18
7926021,RBM17
7926037,PFKFB3
7926061,ITIH2
7926084,ATP5C1
7926096,TAF3
7926105,GATA3
7926123,TCEB1P3
7926127,CELF2
7926152,ECHDC3
7926158,PROSER2
7926170,DHTKD1
7926189,SEC61A2
7926207,CDC123
7926223,CAMK1D
7926239,OPTN
7926259,MCM10
7926283,PRPF18
7926297,RNA5SP301
7926299,HSPA14
7926319,SUV39H2
7926330,MEIG1
7926334,OLAH
7926345,RPP38
7926356,PTER
7926368,VIM
7926385,STAM
7926403,TMEM236
7926410,MRC1
7926445,TMEM236
7926451,MRC1
7926486,SLC39A12
7926506,CACNB2
7926531,ARL5B
7926541,MTND2P16
7926543,MTND2P16
7926545,PLXDC2
7926565,MLLT10
7926596,COMMD3
7926609,BMI1
7926622,SPAG6
7926638,ARMC3
7926659,RNA5SP304
7926661,MSRB2
7926670,YWHAZP3
7926674,PTF1A
7926677,OTUD1
7926679,KIAA1217
7926706,RNA5SP305
7926708,THNSL1
7926715,GPR158
7926728,MYO3A
7926766,GAD2
7926786,APBB1IP
7926805,RNA5SP307
7926807,PDSS1
7926821,MASTL
7926836,RAB18
7926851,WAC
7926875,BAMBI
7926882,C10orf126
7926889,LYZL1
7926896,CKS1BP7///CKS1BP6///CKS1B
7926900,MAP3K8
7926914,RNA5SP309
7926916,ZEB1
7926936,C10orf68
7926983,CREM
7927008,CCNY
7927028,GJD4
7927033,ANKRD30A
7927062,ZNF33A
7927071,ZNF37A
7927082,HSD17B7P2
7927089,FAM157C
7927095,LINC00266-3///LINC00266-2P///LINC00266-4P///LINC00266-1///PCMTD2
7927097,ACTR3BP2///ACTR3BP3///ACTR3BP4///ACTR3BP5///ACTR3BP6
7927099,LINC00839
7927108,BMS1
7927120,RET
7927146,CSGALNACT2
7927155,FXYD4
7927169,ZNF487P
7927173,ZNF485
7927179,TMEM72
7927186,RASSF4
7927202,ZNF22
7927207,ANKRD30BP3
7927215,ALOX5
7927231,CTGLF12P///AGAP11///AGAP9///CTGLF10P///AGAP8///CTGLF11P///AGAP4///AGAP7///AGAP6///AGAP10///AGAP5
7927233,FAM21C///FAM21A///FAM21B
7927267,FAM35CP///FAM35BP///FAM35DP///FAM35A
7927277,GPRIN2
7927280,PPYR1
7927285,RHEBP1///RHEBP2///RHEB
7927288,FAM35BP///FAM35DP///FAM35A
7927294,ANTXRL
7927305,CTGLF12P///AGAP11///AGAP9///CTGLF10P///AGAP8///CTGLF11P///AGAP4///AGAP7///AGAP6///AGAP10///AGAP5
7927307,ANXA8///ANXA8L1///ANXA8L2
7927323,FAM21C///FAM21A///FAM21B
7927353,CTGLF12P///AGAP9///CTGLF10P///AGAP8///CTGLF11P///AGAP4///AGAP7///AGAP6///AGAP10///AGAP5
7927363,FAM25D///FAM25G///FAM25C///FAM25HP///FAM25E///FAM25B///FAM25A
7927367,ANXA8///ANXA8L1///ANXA8L2
7927383,ZNF488
7927389,MAPK8
7927405,WDFY4
7927425,WDFY4
7927470,WDFY4
7927472,WDFY4
7927474,C10orf71
7927482,CHAT
7927502,SLC18A3
7927505,C10orf53
7927513,FAM21C///FAM21D///FAM21A///FAM21B
7927519,TIMM23B///TIMM23
7927529,MSMB
7927536,NCOA4
7927550,LINC00843
7927552,CTGLF12P///AGAP9///CTGLF10P///AGAP8///CTGLF11P///AGAP4///AGAP7///AGAP6///AGAP10///AGAP5
7927560,FAM21C///FAM21A///FAM21B
7927599,ASAH2///ASAH2B///ASAH2C
7927606,PRKG1
7927631,DKK1
7927641,RNA5SP318
7927647,MTRNR2L5
7927649,CISD1
7927658,UBE2D1
7927669,TFAM
7927681,BICC1
7927694,PHYHIPL
7927708,ARL4P
7927710,CDK1
7927723,C10orf107
7927732,ARID5B
7927767,ADO
7927775,NRBF2
7927786,REEP3
7927799,REEP3
7927801,ANXA2P3
7927803,LRRTM3
7927814,SIRT1
7927827,MYPN
7927854,HNRNPH3
7927872,RNA5SP319
7927876,TET1
7927889,CCAR1
7927915,STOX1
7927926,DDX50
7927936,DDX21
7927955,KIAA1279
7927964,SRGN
7927972,VPS26A
7927981,SUPV3L1
7927998,HKDC1
7928019,HK1
7928046,TSPAN15
7928064,C10orf35
7928069,COL13A1
7928107,H2AFY2
7928119,EIF4EBP2
7928126,PALD1
7928147,ADAMTS14
7928171,SGPL1
7928189,UNC5B
7928208,SLC29A3
7928218,CDH23
7928291,CHST3
7928300,ANAPC16
7928308,DDIT4
7928318,MCU
7928330,OIT3
7928342,NUDT13
7928354,FAM149B1
7928363,DNAJC9-AS1
7928369,SEC24C
7928395,FUT11
7928401,CHCHD1
7928408,ZSWIM8
7928411,ZSWIM8
7928429,PLAU
7928444,VCL
7928471,ADK
7928491,KAT6B
7928516,SAMD8
7928524,VDAC2
7928531,ZNF503-AS2
7928534,C10orf11
7928543,RNA5SP321
7928549,H2AFZP5
7928551,RPS24
7928558,ZMIZ1
7928589,PPIF
7928600,EIF5AP4///EIF5A///EIF5AL1
7928602,SFTPA2///SFTPA1
7928619,FAM22A///FAM22D///FAM22B///FAM22E
7928630,EIF5AP4///EIF5A///EIF5AL1
7928632,SFTPA2///SFTPA1
7928645,FAM22A///FAM22D///FAM22B///FAM22E
7928653,FAM22A///FAM22D///FAM22B///FAM22E
7928661,MBL1P
7928671,TMEM254
7928679,PLAC9
7928685,DYDC2
7928695,FAM213A
7928705,TSPAN14
7928723,SH2D4B
7928736,NRG3
7928752,GHITM
7928766,C10orf99
7928770,CDHR1
7928789,RGR
7928800,CCSER2
7928819,RNA5SP322
7928823,OPN4
7928838,LDB3
7928855,BMPR1APS1///BMPR1APS2///BMPR1A
7928870,RNU1-19P
7928872,SNCG
7928882,AGAP11///C10orf116
7928890,AGAP11
7928909,FAM35A
7928915,FAM22A///FAM22D///FAM22B///FAM22E
7928937,MINPP1
7928944,PAPSS2
7928959,PTEN
7928967,LIPJ
7928982,LIPF
7928994,LIPK
7928999,LIPN
7929003,LIPM
7929012,STAMBPL1
7929032,FAS
7929047,IFIT2
7929052,IFIT3
7929061,IFIT1B
7929065,IFIT1
7929070,IFIT1
7929072,IFIT5
7929078,KIF20B
7929114,SNRPD2P1
7929116,RPP30
7929130,DDX18P6
7929132,PCGF5
7929145,HECTD2
7929168,TNKS2
7929201,BTAF1
7929243,NHP2P1///NHP2
7929247,MARCH5
7929258,KIF11
7929282,HHEX
7929288,EXOC6
7929315,CYP26C1
7929322,CYP26A1
7929334,CEP55
7929344,FFAR4
7929350,PDE6C
7929373,LGI1
7929383,SLC35G1
7929388,PLCE1
7929424,TBC1D12
7929438,HELLS
7929466,CYP2C18
7929478,CYP2C19
7929487,CYP2C9
7929497,C10orf129
7929511,ENTPD1
7929525,C10orf131
7929533,CC2D2B
7929536,CC2D2B
7929541,CC2D2B
7929550,CCNJ
7929562,ZNF518A
7929574,DNTT
7929589,RNA5SP324
7929593,RPL13AP5
7929596,LCOR
7929609,C10orf12
7929616,FRAT1
7929624,PGAM1///PGAM4
7929634,ZDHHC16
7929649,UBTD1
7929653,ANKRD2
7929664,HOGA1
7929674,C10orf62
7929677,PI4K2A
7929689,MARVELD1
7929692,ZFYVE27
7929711,GOLGA7B
7929719,R3HCC1L
7929732,CNNM1
7929744,NKX2-3
7929750,ENTPD7
7929768,CUTC
7929779,ABCC2
7929816,SCD
7929822,WNT8B
7929831,HIF1AN
7929840,PAX2
7929858,FAM178A
7929882,SEMA4G
7929901,C10orf2
7929911,LZTS2
7929919,SFXN3
7929932,KAZALD1
7929947,TLX1
7929958,BTRC
7929976,DPCD
7929988,HPS6
7929990,PPRC1
7930008,NOLC1
7930025,ELOVL3
7930031,GBF1
7930074,NFKB2
7930099,FBXL15
7930106,TMEM180
7930120,SUFU
7930139,TRIM8
7930148,SFXN2
7930162,WBP1L
7930170,C10orf32
7930181,AS3MT
7930194,CNNM2
7930208,INA
7930213,TAF5
7930226,PDCD11
7930264,NEURL
7930276,SLK
7930299,SFR1
7930304,GSTO1
7930311,GSTO2
7930320,CCDC147
7930341,SORCS3
7930374,RNA5SP325
7930376,RNA5SP326
7930380,ADD3
7930398,MXI1
7930413,DUSP5
7930422,SMC3
7930452,RNA5SP327
7930454,PDCD4
7930470,SHOC2
7930482,ADRA2A
7930487,TECTB
7930498,ACSL5
7930524,VTI1A
7930537,TCF7L2
7930561,HABP2
7930577,CASP7
7930593,PLEKHS1
7930614,NHLRC2
7930627,ADRB1
7930631,TDRD1
7930663,VWA2
7930682,FAM160B1
7930703,TRUB1
7930714,ATRNL1
7930750,CCDC172
7930760,PNLIPRP3
7930777,PNLIP
7930790,PNLIPRP1
7930804,PNLIPRP2
7930816,RPL5P33///RPL5
7930818,ENO4
7930833,KCNK18
7930837,SLC18A2
7930857,EMX2
7930861,CASC2
7930870,TOMM22///TOMM22P5
7930872,NANOS1
7930882,FAM45B///FAM45A
7930894,GRK5
7930921,BAG3
7930927,INPP5F
7930956,SEC23IP
7930980,PPAPDC1A
7930994,C10orf85
7930996,WDR11
7931031,TACC2
7931062,BTBD16
7931081,PLEKHA1
7931097,HTRA1
7931108,DMBT1
7931155,FAM24A
7931159,PSTK
7931168,ACADSB
7931181,HMX3
7931184,HMX2
7931187,BUB3
7931199,GPR26
7931204,LHPP
7931216,FAM175B
7931226,ZRANB1
7931239,C10orf137
7931268,BCCIP
7931281,FANK1
7931293,DOCK1
7931348,FOXI2
7931353,PTPRE
7931379,MGMT
7931389,CTAGE7P
7931393,GLRX3
7931405,PPP2R2D
7931417,JAKMIP3
7931439,DPYSL4
7931455,LRRC27
7931469,PWWP2B
7931473,C10orf91
7931479,INPP5A
7931519,KNDC1
7931553,UTF1
7931556,VENTX
7931561,ZNF511
7931571,ZNF511///PRAP1
7931582,PAOX
7931607,MTG1
7931643,CYP2E1
7931656,DUX4L9///DUX4L8///DUX4L10///DUX4L11///DUX4L12///DUX4L13///DUX4L14///DUX4L15///DUX4L7///DUX4L6///DUX4L5///DUX4L4///DUX4///DUX4L3///DUX4L2
7931659,DUX4L9///DUX4L8///DUX4L10///DUX4L11///DUX4L12///DUX4L13///DUX4L14///DUX4L15///DUX4L7///DUX4L6///DUX4L5///DUX4L4///DUX4///DUX4L3///DUX4L2
7931662,DUX4L9///DUX4L8///DUX4L10///DUX4L11///DUX4L12///DUX4L13///DUX4L14///DUX4L15///DUX4L7///DUX4L6///DUX4L5///DUX4L4///DUX4///DUX4L3///DUX4L2
