probeset,hgnc
969,RAB12
970,PCGF3
971,GABARAPL2
972,GTF2E1
975,IGKV1OR-2///IGKV1D-27///IGKV1OR10-1///IGKV1OR2-118///IGKV1D-33///IGKV1D-39///IGKV1-39///IGKV1-33///IGKV1-27///IGKV1-17///IGKV1-6///IGKV1D-16///IGKV1D-37///IGKV1-37///IGKV1-16///IGKV1OR22-1///IGKV1-13///IGKV1D-13///IGKV1-12///IGKV1-9///IGKV1-5///IGKV1D-43///IGKV1D-12///IGKV1D-17///IGKV1D-42///IGKV1-8
976,EXO1
979,NELL1
980,RAD54B
983,ZFHX4
984,POF1B
996,FOXO3
997,SMAP2
998,TMEM222
999,PSG2///PSG5
1001,SLC4A3
1007,SPATA9
1008,MYLIP
1011,STON2
1012,FCN1
1013,DECR2
1030,PLCG1
1032,RET
1034,KRAS
1035,ENDOU
1036,RGSL1
1037,COX7A2L
1039,NUP43
1040,WWC2
1041,SH2B2
1042,KPNA6
1043,FUT11
1044,SLC35F2
1045,TUBB2B///TUBB2A///TUBB4A///TUBBP2///TUBBP6///TUBB///TUBB4AP1///TUBBP1///TUBB3P1///TUBB3///TUBB6
1049,KCTD6
1050,FANK1
1051,HOXA-AS4///HOXA10
1052,CAMK4
1053,SHH
1054,VWF
1055,SLC23A3
1060,PMS2CL
1061,DNAJB6
1067,PTPLAD1
1070,TSPAN9
1072,HSP90AA1///HSP90AA4P
1080,DNHD1
1081,CD40
1083,SPP1
1085,RIOK2
1086,C17orf72
1087,SRRM2
1088,KRT24
1089,EIF4G1
1095,BET1
1096,CENPE
1112,GABRQ
1120,SH3RF3
1121,GPR158
1124,BRWD3
1125,SCN3B
1126,CTSC
1128,QDPR
1129,NPIP
1130,HFE2
1131,REST
1132,GRB2
1133,JAKMIP2
1134,COMMD4
1135,DSCAM-AS1
1136,CELF1
1138,CD300E
1139,THBS2
1140,ARV1
1141,SLC25A51///SLC25A52///SLC25A51P2///SLC25A51P1///SLC25A51P3
1142,BCR
1143,TNRC18///TNRC18P1
1144,CD80///TIMMDC1
1145,DTL
1146,TBC1D1
1161,MN1
1162,ARL6IP1///ARL6IP1P3///ARL6IP1P2
1164,NXF2B///NXF2///NXF4
1165,BCL11A
1166,FAM175A///MRPS18C
1177,RAB22A
1179,SLC43A2
1180,RNF168
1181,RBPJ
1182,ZNF785
1184,CBX5
1199,ARHGEF25
1200,FOXK2
1201,PPIG
1202,EHMT2
1203,DCAF4
1204,RGS3
1206,KDM2B///RNF34
1208,CLN5
1213,TPK1
1214,CMTM2
1216,SYK
1219,CHTF18
1221,KIF12
1222,TMX2
1223,ELF3
1227,TRIM42
1228,ABHD13
1229,C9orf24
1230,ZNF766
1232,N4BP2L2
1233,NAPG
1235,TMEM176A
1236,RPL23AP79///RPL23AP7///RPL23AP53///RPL23AP4///RPL23AP82///RPL23AP3
1238,ANKRD32
1239,XPC
1246,SCN3B
1247,SDPR
1249,COL9A1
1270,GTF2IP1///GTF2I
1281,C15orf57
1282,SULT1B1
1283,MOSPD2
1284,SRSF3
1289,OR10A2
1297,ATRX
1303,SEMA6A
1305,TLR9
1307,PCDH11X///PCDH11Y
1308,UBC
1309,FRMD4B
1310,RAB4A
1311,DESI2
1323,TINF2
1324,TM9SF4
1325,CXorf57
1326,KIAA1432
1327,JUN
1329,FAM86A///ALG1///FAM86JP///FAM86EP///FAM86C2P///FAM86DP///FAM86C1///FAM86B1
1332,LRP6
1333,SLC9A5
1341,RHOC
1347,PDCD5
1349,KIAA0087
1350,TMPRSS11A
1365,HSPA8P14
1366,PPIAP31///PPIAP29///PPIAP6///PPIAL4G///PPIA///PPIAP9///PPIAP19///PPIAP13///PPIAP22///PPIAP2///PPIAP11///PPIAL4F///PPIAL4D///PPIAL4E///PPIAL4C///PPIAL4A///PPIAL4B///PPIAP25///PPIAP26///PPIAP30///PPIAP21///PPIAP23///PPIAP3///PPIAP14///PPIAP15///PPIAP1///PPIAP24///PPIAP16///PPIAP10
1367,HN1L
1369,NAA16
1370,TMC1
1371,CLDN7
1372,DYNC1H1
1377,PRELID2
1378,RPL4P5///RPL4P4///RPL4
1379,GALNT7
1380,RMND5A
1381,ZNF626///ZNF85///ZNF93///ZNF92///ZNF486///ZNF737///ZNF90///ZNF430
1382,TBX1
1384,EIF1
1386,PIGH
1396,SULT1C4
1399,ZRANB2
1403,TPM3
1404,ZFPM2
1423,NOXA1
1424,NBEAL1
1425,SLCO5A1
1428,GXYLT2
1431,GPR98
1432,ARPP19
1441,ITGB1
1451,SLC38A5
1453,PLAU
1456,COMMD4
1457,CCNG2
1458,ZNF454
1459,SF3A1
1463,CDKN2B
1464,TLE3
1467,SSR3
1468,KRT8P3///KRT8///KRT8P14///KRT8P36///KRT8P45///KRT8P37///KRT8P12///KRT8P35///KRT8P8///KRT8P33///KRT8P9///KRT8P43///KRT8P42///KRT8P22///KRT8P31///KRT8P18///KRT8P24
1470,NVL
1472,LMTK2
1474,CKAP2
1477,GOLGA6L5///GOLGA6L4///GOLGA6L9///GOLGA8EP///GOLGA8CP///GOLGA8G///GOLGA8F///GOLGA8I
1478,TNNI2
1487,LOXL2
1488,MYO1F
1490,PDE4B
1493,MUC5B
1498,HGF
1500,RRP1B
1503,MED6
1505,TRPV3
1507,PGC
1508,NOL8
1509,CREBRF
1510,GPR45
1511,TMEM98
1512,PPP2R5D
1516,DPY19L2P1///DPY19L2P4///DPY19L2
1517,TSNARE1
1518,FTO
1519,GGN
1520,LTK
1523,NAA35
1526,HS2ST1
1535,BEND7
1536,TIGD2
1537,BOLA3
1538,NTPCR
1540,RPS4X///RPS4XP20///RPS4XP16
1541,FTSJ1
1543,KRT18///KRT18P28///KRT18P1///KRT18P23///KRT18P13///KRT18P16///KRT18P20///KRT18P4///KRT18P8///KRT18P25///KRT18P12///PTPN14///KRT18P2///KRT18P15///KRT18P42///KRT18P21///KRT18P5///KRT18P38///KRT18P32///KRT18P22///KRT18P19///KRT18P3///KRT18P51///KRT18P52///KRT18P6///KRT18P29///KRT18P18///KRT18P36///KRT18P17///KRT18P27///KRT18P43///KRT18P34///KRT18P37
1545,FKBP1C///FKBP1A
1555,PAK4
1556,HIF1A
1557,GJB2
1561,ZFAT
1562,SDR9C7
1565,NSUN5P1
1566,CCDC41
1567,RPS26P2
1568,ITGA3
1570,BEAN1
1586,IGFBP3
1587,GAREM
1589,POU3F2
1591,PRAMEF17///PRAMEF16
1592,RUSC2
1593,ARHGEF10
1594,FABP1
1605,CCND1
1606,YWHAZP5///YWHAZ
1607,SELL
1608,C14orf159
1610,SERPINE1
1620,RPL10P3///RPL10
1621,RIC3
1622,SCG3
1623,PSPC1
1625,CTAGE3P///CTAGE16P///CTAGE10P
1626,POLRMT
1627,WASF1
1631,C15orf57
1632,SPRN///MTG1
1634,ATG4D
1635,ALKBH4
1648,MAN1C1
1654,TDRG1
1655,SYCE1L
1656,ASH1L
1678,DKC1
1682,UGT2A3
1687,DCBLD1
1705,PROM1
1706,LIN7C
1707,VWF
1708,C4orf27
1709,TMX4
1710,APOA1
1711,EXO1
1712,ARL13B
1713,RPA3
1715,GBP7
1716,PELO
1717,MIA3
1728,ASPDH
1729,PLA1A
1731,RAB12
1732,ANGPTL2
1733,GLB1L3
1745,ZNF267
1746,ZNF473
1747,FNBP1
1748,TRAM1L1
1749,SIT1
1752,GNA14
1753,KIF13B
1754,SLC35G1
1755,TUSC3
1756,SOX6
1757,HIST4H4
1758,LRRN3
1759,ADAMTSL4
1760,MTDH
1761,CDADC1
1762,TFDP2
1765,C3orf58
1766,TP53I3
1768,CARD18
1789,NAPB
1800,ZNF85///ZNF681///ZNF849P///ZNF726///ZNF208///ZNF675///ZNF730///ZNF492///ZNF98///ZNF257///ZNF100///ZNF708///ZNF714///ZNF430///ZNF66P///ZNF737///ZNF506///ZNF254///ZNF91///ZNF676///ZNF493///ZNF117///ZNF826P///ZNF729///ZNF724P///ZNF99///ZNF431///ZNF626///ZNF486///ZNF253///ZNF138///ZNF43///ZNF90///ZNF92///ZNF429///ZNF72P///ZNF678///ZNF107///ZNF680///ZNF695///ZNF595///ZNF93///ZNF273///ZNF733P///ZNF287///ZNF682
1802,PROX2
1805,TMEM61
1806,TTC7A
1808,RPL7AP8///RPL7AP58///RPL7AP6///RPL7AP60///RPL7AP66///RPL7AP14///RPL7AP73///RPL7AP11///RPL7AP33
1810,TCTN2
1811,ITPK1
1819,ARHGAP8
1820,WNK2
1821,ALKBH5
1823,SBDS///SBDSP1
1824,URM1
1825,OR5L2///OR5L1
1826,RAG2///RAG1
1828,SULT2B1
1831,PDGFRA
1837,MYH11
1838,LCK
1839,SLFN12
1840,STMN3
1841,MRPL42
1842,SOAT1
1843,TAS2R13
1893,DHRS7C
1894,CISH
1895,CENPE
1898,GPATCH4
1899,NLRC5
1900,HSD17B10
1901,MOB1A
1906,MAP3K9
1907,OAZ1
1908,ADH1A///ADH1C///ADH1B
1912,EPG5
1913,MYL12A///MYL12B///MYL8P
1914,MED28
1915,RAB3B
1924,MARCH10
1925,PDK4
1927,HSPA1A
1928,HSP90AB1///HSP90AB3P///HSP90AB2P///HSP90AB6P
1936,EFNA1
1937,COL1A1
1939,IL22RA1
1941,GSTM5///GSTM1///GSTM5P1///GSTM2
1942,TLX2
1943,POGZ
1944,INSR
1946,APOA1
1948,TLR1
1949,RPL23AP2///RPL23A///RPL23AP12///RPL23AP73
1951,CCT3
1958,SLITRK3
1959,LIMA1
1960,C1orf94
1961,VWA3A
1962,CTAGE15P///CTAGE6P///CTAGE8///CTAGE4
1963,ZBTB20-AS1
1964,KRTAP4-6
1965,HGF
1966,MYB
1967,KSR1
1968,KIRREL
1969,ZNF33A
1972,CENPQ
1973,CHMP6
1975,AHSG
1976,ZNF671
1977,AQP2
1978,TMEM35
1980,STAC
1981,SH3BP2
1982,ISOC1
1983,TNFRSF10C
1985,LSP1
1986,MINA
1987,NFIA
1988,ELK4
1992,CREBBP
1993,ZNF445
1994,PPIAP9///PPIAP19///PPIAP30///PPIAP3///PPIAP13///PPIAP7
1995,RNF10
1996,ORMDL2
1997,PPP1R3F
1999,CDKN2C
2002,ACE
2003,FAM98A
2007,RPL39///RPL39P5///ZNF525///RPL39L///ZNF320///ZNF813
2008,DDX54///CCDC42B
2009,RANBP3L
2010,KDELR2
2013,VTA1
2014,USO1
2021,ZMYM1
2022,CTCF
2025,C5AR1
2027,RLIM
2028,TK2
2029,TLR4
2030,MLXIPL
2031,TUFM///TUFMP1
2034,SERPIND1
2035,FAM133B///FAM133DP///FAM133CP///FAM133A
2043,TFRC
2049,CHST5
2050,TMED5
2051,SFT2D3///WDR33
2054,SMARCA1
2062,ENTPD3
2064,MBD3L3///MBD3L2///MBD3L4///MBD3L5
2066,RIC8B
2067,CSNK1A1///CSNK1A1L
2068,GTDC1
2069,PLA2G3
2070,NOL12
2071,ABCB1
2081,TALDO1
2083,RPRD1A
2084,FGB
2085,USE1
2086,SOHLH1
2087,CRLF3
2088,TNIP2
2089,SLC7A5
2091,CEBPZ
2094,CTDSPL2
2099,YWHAB
2104,ZNRF4
2106,HCN3
2118,CXCR1
2133,FBXO11///MSH6
2134,CRP
2136,RPS6KA2
2137,HBQ1
2138,SSR4
2139,SLC25A5P3
2141,FAM157C
2143,PGM1
2144,HLA-DRB3///HLA-DRB1///HLA-DRB5
2153,ADAMTS12
2167,STXBP5
2168,ASCL1
2169,LY6G5C
2171,AUNIP
2173,TGFB1I1
2175,ARL5A
2176,RPS5
2177,MYF5
2179,LOX
2180,EXOG
2192,WAC
2193,ALDH16A1
2196,WDR90
2197,PRLR
2198,FAM102B
2201,PRKCI
2204,MAVS
2205,L1CAM
2206,RPS3P6///RPS3
2207,SNHG14
2208,WHAMMP3///WHAMM///WHAMMP2
2213,PSMG3
2229,ULK2
2230,TUSC1
2231,PEX5L
2233,NPEPL1///STX16-NPEPL1
2235,MCL1
2236,NPIPL3
2237,GSTM1///GSTM4///GSTM5///GSTM5P1///GSTM2P1///GSTM2
2239,APC
2241,NPIPL3///NPIPP1///PKD1P1///NPIP
2242,IGF1
2243,GPR61
2244,TDG
2245,ASPRV1
2253,LENG1
2254,WHSC1
2255,SLC2A13
2263,TBL3
2265,POM121B///POM121///POM121C
2266,CSTF2T
2267,SPTLC3
2268,ELAC2
2269,IL26
2270,STAU2
2271,NELFA
2272,SLCO1B7
2273,CCDC69
2274,KLHL11
2276,RPS19///RPS19P1
2277,EFHB
2299,RPL35P2///RPL35///RPL35P8///RPL35P1///RPL35P3///RPL35P9
2301,ZNF487P
2302,ASL
2303,CDK18
2304,ATP5F1P2
2305,OR51B5
2309,CCR7
2310,RET
2312,ZMAT4
2318,NEK3
2319,NCOR2
2320,GPR133
2321,UPK1A-AS1///UPK1A
2322,MFSD4
2324,TMEM45B
2325,CLMP
2326,SNX29
2327,C1orf51
2328,SYNGR1
2331,PPARG
2333,CCNB1IP1
2334,CILP
2340,DSCC1
2341,RAD18
2342,MPRIP
2345,DIAPH3
2346,GHRLOS
2347,PGM5
2348,RPS10///RPS10P16///RPS10P2///RPS10P7///RPS10P3///RPS10P28
2349,LECT2
2350,SHE
2351,RPL4///RPL4P4///RPL4P5///RPL4P3///RPL4P2
2353,DSCR6
2354,EYA3
2355,FGD2
2362,DHX40
2364,PRNP
2365,SSH1
2366,NEO1
2367,RIC8A
2368,HBG2///HBG1
2372,MED22
2373,RNF145
2374,THEG
2375,PPHLN1
2376,P2RX5
2383,MAPK8
2384,LINC00442
2385,RNF14
2387,ABCC9
2393,CHM
2395,KRT26
2396,DNPEP
2397,PAK1IP1
2398,RPS10P16///RPS10///RPS10P28///RPS10P3///RPS10P2///RPS10P7///RPS10P14///RPS10P20///C12orf54
2400,TATDN2
2401,OAS2
2402,PPP1R2///PPP1R2P3///PPP1R2P1///PPP1R2P10///PPP1R2P2///PPP1R2P4///KIAA0226L///PPP1R2P5
2403,FBRSL1
2404,CYP3A7///CYP3A4
2424,MEIS1
2425,GRPEL2
2427,CACNA1S
2436,EEF1B2P1///EEF1B2P3///EEF1B2///EEF1B2P4
2437,L3MBTL4
2450,STARD4
2452,KRT8
2453,ZDHHC21
2458,PGAM1P6///PGAM1///PGAM1P3///PGAM1P4///PGAM1P5///PGAM1P10
2459,MUC5AC
2462,BBS12
2463,LRRC59///EME1
2464,FAM156A///FAM156B
2474,IRX3
2475,NUMA1
2476,PIWIL4
2478,METTL21A
2485,ZNF507
2486,CDC42EP4
2487,LIPA
2488,PKMYT1///KREMEN2
2489,HTR7P1
2490,F2
2491,GPN1
2493,FOXC1
2495,FCGR2A
2503,TGS1
2504,SOX9
2505,DNAI2
2511,HIF1A
2513,AIM2
2517,TMEM52
2518,CHL1
2519,PRMT5
2520,ATP1A4
2525,CXADRP1///CXADRP2///CXADR
2526,GABRB1
2528,BTN2A2///BTN2A1
2529,SH3PXD2A
2530,KIAA0355
2531,EPSTI1
2532,GJA10
2538,VAMP7
2541,RPL27A
2542,LINGO3
2543,CDC42EP3
2544,CMTM4
2545,LRRC15
2546,PKD1P6///PKD1
2547,THOC2
2548,KCNH8
2552,TM9SF1
2553,DCLK1
2554,GPATCH11///CCDC75P1
2555,ING5
2556,MYOZ3
2558,FBN1
2559,COL9A3
2570,CTSL1
2571,RPS4Y1
2572,CCDC166
2573,NUPR1L
2574,SMTNL2
2575,CAPS2
2576,ATP8A2
2578,MMP2
2593,MYCBP
2596,LDHAL6B///LDHAL6CP///LDHAL6FP
2597,CDKN3
2598,CYP4F3
2603,MEIS1
2604,C3orf14
2605,APC
2606,LRRC38
2607,ZNF488
2609,TNRC6B
2610,TOP1
2611,GAB1
2612,TRPM2
2624,AKD1
2626,KITLG
2629,RHOA
2631,PLOD3
2643,FAM47E
2648,EZR
2649,GOLGA8EP///GOLGA8S///GOLGA8DP///GOLGA8CP///GOLGA8UP///GOLGA8M///GOLGA8G///GOLGA8F///GOLGA8I///GOLGA8N///GOLGA8O///GOLGA8K///GOLGA8H///GOLGA8Q///GOLGA8R///GOLGA8T///GOLGA8J///GOLGA8B///GOLGA8A
2662,GPC4
2663,PGLS
2664,SMEK1
2668,BBS9
2669,LGALS9B///LGALS9C///LGALS9
2677,PPP1R13L
2689,HNRNPK///HNRNPKP3
2690,SUB1
2691,TRIO
2694,PTPRC
2697,HSPB11
2708,LRRC41
2709,FAM131A///CLCN2
2713,TRIM62
2714,FRMPD4
2715,DVL1
2717,SEMA6A
2722,CDK5RAP2
2723,ZCCHC7
2724,PSENEN
2728,CASP10
2760,IL10
2761,SPDL1
2762,EFCAB12
2764,SRSF5
2773,CPNE5
2774,MAP3K13
2775,ZNF461
2776,FGF20
2777,LMX1B
2784,TOMM40
2785,ZFP36
2801,SH3YL1
2803,PPIAP7///PPIAP22///PPIAP29///PPIAP11///CYP11A1///PPIA///PPIAL4F///PPIAL4E///PPIAL4C///PPIAL4D///PPIAL4A///PPIAL4B///PPIAL4G///PPIAP13///PPIAP6
2804,OPN1SW
2816,MRPL45
2817,AP5M1
2833,DUOX1
2834,TRIM55
2835,IL1RAP
2836,DNAJC1
2838,APOB
2839,DNTTIP2
2850,PEX5
2851,HNRNPA1///HNRNPA1L2
2853,JUP///KRT17///KRT14///KRT17P2///KRT17P3///KRT17P1
2854,CDK2
2855,KCTD4
2857,MTA1
2858,RAD23B
2859,PRSS37
2860,RGMB
2861,CCDC40
2862,KNTC1
2863,DLX2
2864,AGPHD1
2865,MTR
2866,RPL23AP79///RPL23AP82///RPL23AP7///HLA-F-AS1///RPL23AP4
2867,KIF20A
2868,PRMT1
2869,ZSWIM1
2870,HIST1H2AD///HIST1H3D///HIST3H2A///HIST1H2AM///HIST1H3J///HIST1H2AL///HIST1H2AC///HIST1H2AK
2877,PSMD8
2883,COQ9
2885,CASK-AS1///CASK
2886,MRPL22
2887,SCIMP
2888,NECAP1
2889,CNOT6L
2904,IFNG
2906,ADARB2
2909,IQCF6
2910,KIAA1549
2912,MAD2L1BP
2914,TMEM92
2915,SLCO3A1
2917,ZNF770
2918,SOWAHD
2919,CFB///C2
2920,OLFM4
2923,COX19
2925,PIK3CD
2944,MOCOS
2946,CLCC1
2947,CSNK2A3///CSNK2A1
2954,HMGB3P24///HMGB3P8
2955,ASAP3
2983,SLCO1A2
2985,NUPR1
2986,SLC4A8
2987,MTAP
2988,ACTN4P1///ACTN4
2991,ITM2C
2992,UBL4A
2993,GPR26
2994,ADM
2995,PMEPA1
2999,MPHOSPH10
3000,KLHDC10
3001,MRVI1-AS1///MRVI1
3002,PARP1
3003,ZNF570
3004,TRAPPC5
3005,HSP90AA4P
3007,FA2H
3009,CCR1
3010,OR1L3
3039,ARPC5L
3048,VIMP
3049,MRPL41
3050,SYT12
3051,RPL7L1P1///RPL7L1P9///RPL7P22///RPL7L1///RPL7L1P11///RPL7L1P13///RPL7P57///RPL7P14///RPL7L1P3///RPL7L1P8///RPL7L1P2
3053,TEX261
3054,DHRS2
3055,RHOXF1
3056,BTBD11
3057,ENOX1
3058,RPH3A
3062,RPS11P7
3063,SLC30A5
3073,BSDC1
3074,MMP27
3075,CCNJL
3077,EEF1GP4
3078,C3orf22
3079,CDH1
3080,AMOT
3083,DNPEP
3084,KIF16B
3085,RPL22P19///RPL22P11///RPL22
3086,MBD1
3088,RBM8A
3089,CYP2C8
3093,SORBS1
3094,HIF1A
3102,TTC37
3103,LPIN2
3105,SLC25A40
3106,KRT35
3107,LAMA4
3109,CLUH
