probeset,hgnc
L00022_s_at,IGHE///IGHEP1
L00058_at,MYC
L00137_cds1_at,GHRH
L00190_s_at,SERPINC1
L00205_at,KRT6B
L00352_at,LDLR
L00354_at,CCK
L00634_s_at,FNTA
L00635_at,CHURC1-FNTB///FNTB
L00972_at,CBS
L01042_at,TMF1
L01087_at,PRKCQ
L01406_at,GHRHR
L01664_at,CLC
L02320_at,RDX
L02321_at,GSTM5
L02326_f_at,GUSBP11
L02426_at,PSMC1P1///PSMC1P5///PSMC1
L02547_at,CSTF1
L02648_at,TCN2
L02785_at,SLC26A3
L02840_at,KCNB1
L02867_at,CDR2L
L02932_at,PPARA
L02950_at,CRYM
L03411_s_at,NELFE
L03427_at,BNC1
L03532_at,HNRNPM
L03785_at,MYL5
L03840_s_at,FGFR4
L04270_at,LTBR
L04282_at,ZNF148
L04483_s_at,RPS21
L04490_at,NDUFA9
L04510_at,TRIM23
L04569_at,CACNA1C
L04656_at,CA8
L04731_at,MLL
L04733_at,KLC1
L04751_at,CYP4A11///CYP4A22
L04947_at,KDR
L04953_at,APBA1
L05072_s_at,IRF1
L05144_at,PCK1
L05147_at,DUSP3
L05148_at,ZAP70
L05187_at,SPRR1A
L05188_f_at,SPRR2D///SPRR2A///SPRR2B///SPRR2F
L05424_cds2_at,CD44
L05425_at,GNL2
L05500_at,ADCY1
L05512_at,HTN1
L05514_f_at,HTN3
L05515_at,CREB5
L05568_at,SLC6A4
L05597_at,HTR1F
L05606_at,MYBPH
L05624_s_at,MAP2K1
L05628_s_at,ABCC1
L05779_at,EPHX2
L06132_at,VDAC1///VDAC1P1
L06133_at,ATP7A
L06139_at,TEK
L06147_at,GOLGA2
L06175_at,HCP5
L06419_at,PLOD1
L06499_at,RPL37A
L06505_at,SNORA65///RPL12P38///RPL12P4///NBEAL1///RPL12
L06633_at,CYTIP
L06797_s_at,CXCR4
L06845_at,CARS
L06895_at,MXD1
L07033_at,HMGCL
L07044_at,CAMK2G
L07077_at,EHHADH
L07261_s_at,ADD1
L07493_at,RPA3
L07515_at,CBX5
L07540_at,RFC5
L07541_at,RFC3
L07548_at,ACY1///ABHD14A-ACY1
L07590_at,PPP2R3A
L07592_at,PPARD
L07594_at,TGFBR3
L07597_at,RPS6KA1
L07615_at,NPY1R
L07633_at,PSME1
L07648_at,MXI1
L07738_at,CACNG1
L07758_at,PWP1
L07765_at,CES1P1///CES1
L07807_s_at,DNM1
L07868_at,ERBB4
L07919_at,DLX2
L07949_at,GNRHR
L07956_at,GBE1
L08010_at,REG1B
L08044_s_at,TFF3
L08069_at,DNAJA1
L08096_s_at,CD70
L08177_at,GPR183
L08187_at,EBI3
L08246_at,MCL1
L08424_at,ASCL1
L08485_at,GABRA5
L08488_at,INPP1
L08666_at,VDAC2
L08835_rna2_s_at,DMPK
L08895_at,MEF2C
L09190_rna1_at,TCHH
L09209_s_at,APLP2
L09229_s_at,ACSL1
L09230_s_at,CCR1
L09235_at,ATP6V1A
L09260_at,SEC13
L09604_at,PLP2
L09708_at,C2///CFB
L09717_at,LAMP2
L09749_at,PHF20
L09753_at,TNFSF8
L10035_at,CRYBB2
L10284_at,CANX
L10333_s_at,RTN1
L10338_s_at,SCN1B///HPN
L10343_at,PI3
L10373_at,TSPAN7
L10374_at,FAM155A
L10377_s_at,ATN1
L10378_at,THAP11
L10381_at,RNASEL
L10386_at,TGM3
L10403_at,PPBPP2
L10413_at,FNTA
L10615_s_at,CSN2
L10665_at,GNAL
L10678_at,PFN2
L10717_at,ITK
L10838_at,SRSF3
L10910_at,RBM39
L10955_cds1_s_at,CA4
L11005_at,AOX1
L11066_at,HSPA9
L11238_s_at,GP5
L11239_at,GBX1
L11244_s_at,C4BPB
L11284_at,MAP2K1
L11285_at,MAP2K2
L11329_at,DUSP2
L11353_at,NF2
L11369_at,PCDH1
L11370_at,PCDH1
L11373_at,PCDHGA1///PCDHGA2///PCDHGA3///PCDHGB1///PCDHGA4///PCDHGB2///PCDHGA5///PCDHGB3///PCDHGA6///PCDHGA7///PCDHGB4///PCDHGA8///PCDHGA9///PCDHGB6///PCDHGA10///PCDHGB7///PCDHGA11///PCDHGA12///PCDHGC3///PCDHGC4///PCDHGC5
L11566_at,RPL18
L11669_at,MFSD10
L11672_at,ZNF91
L11672_r_at,ZNF91
L11695_at,TGFBR1
L11701_s_at,GPLD1
L11702_at,GPLD1
L11708_at,HSD17B2
L11931_at,SHMT1
L12060_s_at,RARG
L12168_at,CAP1
L12350_at,THBS2
L12392_at,HTT
L12468_at,ENPEP
L12535_at,RSU1
L12701_cds2_at,EN2
L12711_s_at,TKT
L12723_at,HSPA4
L12760_s_at,PCK1
L13042_at,S100G
L13203_at,FOXI1
L13210_at,LGALS3BP
L13258_at,SLC34A1
L13266_s_at,GRIN1
L13278_at,CRYZ
L13286_at,CYP24A1
L13329_at,IDS
L13391_at,RGS2
L13434_at,RBM15B
L13436_at,NPR2
L13689_at,BMI1
L13698_at,GAS1
L13720_at,GAS6
L13738_at,TNK2
L13740_at,NR4A1
L13744_at,MLLT3
L13761_rna1_at,DLD
L13773_at,AFF1
L13800_at,TUBGCP3
L13848_at,DHX9
L13852_at,MIR5193///UBA7
L13923_at,FBN1
L13939_s_at,AP1B1
L13943_at,GK
L13972_at,ST3GAL1
L13977_at,PRCP
L14076_at,SRSF4
L14269_at,SLC18A2
L14542_at,KLRC3
L14565_at,PRPH
L14595_at,SLC1A4
L14754_at,IGHMBP2
L14778_s_at,PPP3CA
L14787_at,ZXDA
L14812_at,RBL1
L14813_at,CELP
L14837_at,TJP1
L14848_s_at,MICA///MICB
L14856_at,SSTR4
L14922_at,RFC1
L14927_at,LCN1
L15189_s_at,HSPA9
L15296_s_at,CNGB1
L15309_at,ZNF141
L15326_s_at,PTGS2
L15388_at,GRK5
L15409_at,VHL
L15440_at,INS
L15533_rna1_at,REG3A
L15702_at,CFB
L16464_at,ETV3
L16782_at,KIF20B
L16842_at,UQCRC1
L16862_at,GRK6
L16895_at,LOX
L16896_at,ZBTB48
L16991_at,DTYMK
L17075_s_at,ACVRL1
L17128_at,GGCX
L17131_rna1_at,HMGA1
L17327_at,C19orf57
L17418_cds2_s_at,CR1
L18877_f_at,MAGEA12
L18920_f_at,MAGEA2B///MAGEA2
L18960_at,EIF1AXP1///EIF1AX
L18972_at,THOC5
L18983_at,PTPRN
L19058_at,GRIK1
L19063_at,GDNF
L19067_at,RELA
L19161_at,EIF2S3
L19183_at,TMEM97
L19267_at,DMWD
L19297_at,CA5A
L19314_at,HES1
L19437_at,TALDO1
L19493_s_at,FMR1
L19527_at,RPL27
L19593_at,CXCR2
L19605_at,ANXA11
L19686_rna1_at,MIF
L19711_at,DAG1
L19778_at,HIST1H2AG
L19779_at,HIST2H2AA3///HIST2H2AA4
L19783_at,PIGH
L19871_at,ATF3
L19872_at,AHR
L20010_at,HCFC1
L20298_at,CBFB
L20316_at,GCGR
L20320_at,CDK7
L20321_at,NEK4
L20348_at,OCM2///OCM
L20433_at,POU4F1
L20469_s_at,DRD3
L20591_at,ANXA3
L20688_at,ARHGDIB
L20773_at,ARMCX6
L20814_at,GRIA2
L20815_at,CDSN
L20826_at,PLS1
L20852_at,SLC20A2
L20859_at,SLC20A1
L20860_at,SEPT5
L20861_at,WNT5A
L20941_at,FTH1
L20965_at,PDE4A
L20971_at,PDE4B
L21715_at,TNNI2
L21893_at,SLC10A1
L21934_at,SOAT1
L21936_at,SDHAP3///SDHA
L21954_at,TSPO
L21993_at,ADCY2
L21998_at,MUC2
L22005_at,CDC34
L22009_at,HNRNPH1
L22075_at,GNA13
L22206_at,AVPR2
L22214_at,ADORA1
L22342_at,SP110
L22343_at,SP110
L22454_at,RNA5SP244///NRF1
L22524_s_at,MMP7
L22548_at,COL18A1
L22650_at,DIAPH2-AS1
L23116_at,GALC
L23333_s_at,CRHR1
L23808_at,MMP12
L23959_at,TFDP1
L24203_at,TRIM29
L24470_at,PTGFR
L24559_at,POLA2
L24564_at,RRAD
L24774_s_at,ECI1
L24783_at,RFC1
L24804_at,PTGES3
L24893_s_at,MPZ
L25080_at,RHOA
L25081_at,RHOC
L25085_at,SEC61B
L25119_at,OPRM1
L25270_at,KDM5C
L25286_s_at,COL15A1
L25441_at,PGGT1BP1///PGGT1B
L25444_at,TAF6
L25798_at,HMGCS1
L25851_at,ITGAE
L25876_at,CDKN3
L25878_s_at,EPHX1
L25931_s_at,LBR
L26081_at,SEMA3A
L26234_at,APOBEC1
L26247_at,EIF1
L26336_at,HSPA2
L26339_at,EDC4
L26494_at,POU3F1
L26584_s_at,RASGRF1
L27050_at,APOF
L27071_at,TXK
L27080_at,MC5R
L27213_s_at,SLC4A3
L27476_at,TJP2
L27559_s_at,IGFBP5
L27560_at,IGFBP5
L27584_s_at,CACNB3
L27586_at,NR2C2
L27624_s_at,TFPI2
L27706_at,CCT6A
L27841_at,PCM1
L27943_at,CDA
L28010_at,HNRNPF
L28175_at,PTGER4
L28821_at,MAN2A2
L28957_at,PCYT1A
L28997_at,ARL1
L29008_at,SORD
L29217_at,CLK3
L29218_at,CLK2
L29277_at,STAT3
L29306_s_at,TPH1
L29339_at,SLC5A1
L29433_at,F10
L31529_at,SNTB1
L31573_at,SUOX
L31584_at,CCR7
L31801_at,SLC16A1
L31860_at,GYPA
L31881_at,NFIX
L32137_at,COMP
L32140_at,AFM
L32163_at,ZNF197
L32164_at,ZKSCAN7
L32179_at,AADAC
L32831_s_at,GPR3
L32832_s_at,ZFHX3
L32961_at,ABAT
L32976_at,MAP3K11
L32977_at,UQCRFS1P1///UQCRFS1
L33075_at,IQGAP1
L33243_at,PKD1
L33262_s_at,RAD52
L33404_at,KLK7
L33477_at,CDH12
L33798_at,CACNA1S
L33799_at,PCOLCE
L33801_at,GSK3B
L33842_rna1_at,IMPDH2
L33881_at,PRKCI
L34059_at,CDH4
L34060_at,CDH8
L34075_at,MTOR
L34081_at,BAAT
L34155_at,LAMA3
L34219_at,RLBP1
L34355_at,SGCA
L34357_at,GATA4
L34363_s_at,ATRX
L34587_at,TYRO3///TCEB1
L34600_at,MTIF2
L34673_at,HLTF
L34820_at,ALDH5A1
L34838_at,INSL4
L35035_at,RPIA
L35240_at,PDLIM7
L35249_s_at,ATP6V1B2
L35251_rna1_at,MFAP3
L35253_s_at,MAPK14
L35263_at,MAPK14
L35269_at,ZNF35
L35475_at,OR2H1
L35545_at,PROCR
L35546_at,GCLM
L35592_at,TMEM151B
L35594_at,ENPP2
L35854_at,DMD
L36033_at,CXCL12
L36051_at,THPO
L36069_at,KCNJ12
L36151_at,PI4KA///PI4KAP1///PI4KAP2
L36463_at,RIN1
L36529_at,THOC1
L36531_at,ITGA8
L36642_at,EPHA7
L36644_at,EPHA5
L36645_at,EPHA4
L36720_at,BYSL
L36818_at,INPPL1
L36844_at,CDKN2B
L36861_at,GUCA1A
L36870_at,MAP2K4
L36983_at,DNM2
L37033_at,FKBP8
L37036_s_at,CXCL5
L37042_at,CSNK1A1
L37043_at,CSNK1E
L37112_at,AVPR1B
L37127_at,POLR2J4///POLR2J///POLR2J3
L37347_at,SLC11A2
L37360_s_at,EFNA3
L37362_at,OPRK1
L37368_at,RNPS1
L37378_at,GUCY2F
L37792_at,STX1A
L37868_s_at,POU3F2
L37882_at,FZD2
L37936_at,TSFM
L38025_at,CNTFR
L38486_at,MFAP4
L38487_at,ESRRAP1///ESRRA
L38490_s_at,ARL4D
L38500_at,SLC5A3
L38503_at,GSTT2B///GSTT2
L38517_at,IHH
L38593_s_at,SLC11A1
L38608_at,ALCAM
L38616_at,BRE
L38696_at,RALY
L38707_at,DGKQ
L38810_at,PSMC5
L38820_at,CD1D
L38928_at,MTHFS///ST20-MTHFS
L38929_at,PTPRD
L38932_at,BECN1
L38933_rna1_at,PSMC3IP
L38941_at,RPL34
L38951_at,KPNB1
L38961_at,STT3A
L38969_at,THBS3
L39009_at,ADH7
L39059_at,TAF1C
L39060_at,TAF1A
L39061_at,TAF1B
L39211_at,CPT1A
L39833_at,KCNAB1
L39874_at,DCTD
L40027_at,GSK3A
L40157_at,EEA1
L40357_at,HMGN3
L40366_at,MED1
L40371_at,TRIP4
L40377_at,SERPINB8
L40379_at,TRIP10
L40380_at,TRIP11
L40384_s_at,TRIP13
L40386_s_at,TFDP2
L40387_at,OASL
L40388_at,COPS2
L40391_at,TMED10
L40392_at,RBM25
L40393_at,NUMB
L40394_at,RGS6
L40395_at,EIF2B2
L40397_at,TMED10
L40399_at,MLH3
L40401_at,ACOT1///ACOT2
L40407_at,NFKBIB
L40410_at,ZNHIT3
L40411_at,JMJD1C
L40586_at,IDS
L40636_at,EPHB1
L40904_at,PPARG
L40933_at,PGM5
L40992_at,RUNX2
L41066_at,NFATC4
L41067_at,NFATC3
L41143_at,TCTA
L41147_at,HTR6
L41162_at,COL9A3
L41268_f_at,KIR2DP1///KIR2DL3
L41349_at,PLCB4
L41351_at,PRSS8
L41390_at,GCNT1
L41559_at,PCBD1
L41607_at,GCNT2
L41668_rna1_at,GALE
L41680_at,ST8SIA4
L41690_at,TRADD
L41816_at,CAMK1
L41870_at,RB1
L41887_rna1_at,SRSF7
L41919_rna1_at,HIC1
L41939_at,EPHB2
L42025_rna1_at,AGFG1
L42176_at,FHL2
L42243_cds1_at,IFNAR2
L42324_at,GPR18
L42373_at,PPP2R5A
L42374_s_at,PPP2R5B
L42379_at,QSOX1
L42450_at,PDK1
L42451_at,PDK2
L42452_at,PDK3
L42542_at,RALBP1
L42563_at,ATP12A
L42572_at,IMMT
L42583_f_at,KRT6A
L42601_f_at,KRT6A
L42611_f_at,KRT6C
L42621_at,LY9
L43575_s_at,CXorf40A///CXorf40B
L43576_at,CXorf40A///CXorf40B
L43579_s_at,CXorf40B
L43631_at,SAFB
L43821_at,NEDD9
L43964_at,PSEN2///ADCK3
L44140_cds4_s_at,DNASE1L1
L46353_at,HMGA2
L46720_s_at,ENPP2
L47125_s_at,GPC3
L47276_s_at,TOP2A
L47345_at,TCEB3
L47726_at,PAH
L47738_at,CYFIP2
L48211_at,RNF185-AS1
L48513_at,PON2
L48516_at,PON3
L48546_at,TSC2
L48692_at,PNO1
L48728_cds1_at,TRBV21-1
L49054_at,MLF1
L49169_at,FOSB
L49209_s_at,RB1
L49218_f_at,RB1
L49229_f_at,RB1
L49380_at,SF1
L75847_at,ZNF45
L76159_at,FRG1
L76191_at,IRAK1
L76200_at,GUK1
L76224_at,GRIN2C
L76380_at,CALCRL
L76465_at,HPGD
L76517_at,PSEN1
L76528_s_at,PSEN1
L76568_xpt3_f_at,RPS26P52
L76569_at,AFF2
L76571_at,NR0B2
L76627_at,GRM1
L76687_at,GRB14
L76702_at,PPP2R5D
L76703_at,PPP2R5E
L76927_rna1_at,GALK1
L76937_rna1_at,WRN
L77213_at,PMVK
L77566_at,DGCR14
L77567_s_at,SLC25A1
L77701_at,COX17P1///COX17
L77730_at,ADORA3
L77864_at,APBB1
L77886_at,PTPRK
L78132_at,LGALS8
L78440_at,STAT4
L78833_cds1_at,BRCA1
L78833_cds2_at,RND2
L78833_cds4_at,IFI35
M10014_cds1_at,FGG
M10050_at,FABP1
M10051_s_at,INSR
M10058_at,ASGR1
M10277_s_at,ACTBP11///ACTB
M10321_s_at,VWF
M10612_at,APOC2
M10901_at,NR3C1
M10942_at,MT1E
M10943_at,MT1F
M10950_cds2_at,AFP
M11025_s_at,ASGR2
M11058_at,HMGCR
M11147_at,FTL///FTLP3
M11186_at,OXT
M11313_s_at,A2M
M11321_at,GC
M11353_at,H3F3AP4///H3F3AP6///H3F3BP1///H3F3A
M11433_at,RBP1
M11437_cds1_at,KNG1
M11437_cds2_at,KNG1
M11567_rna1_at,ANG
M11591_at,HLA-DPA2
M11717_rna1_at,HSPA1A
M11718_at,COL5A2
M11722_at,DNTT
M11726_at,PPY
M11749_at,THY1
M11973_cds1_at,CRYGB
M12036_at,ERBB2
M12125_at,TPM2
M12174_at,RHOB
M12529_at,APOE
M12625_at,LCAT
M12759_at,IGJ
M12783_at,PDGFB
M12886_at,TRBC2
M12959_s_at,TRAC
M12963_s_at,ADH1B///ADH1C///ADH1A
M13058_s_at,PRR4///PRH1///PRH2
M13143_at,KLKB1
M13149_at,HRG
M13150_s_at,MAS1
M13194_at,ERCC1
M13207_at,CSF2
M13232_s_at,F7
M13241_at,MYCN
M13450_at,ESD
M13452_s_at,LMNA
M13485_at,MT1B
M13560_s_at,CD74
M13577_at,MBP
M13666_at,MYB
M13686_s_at,SFTPA2///SFTPA1
M13690_s_at,SERPING1
M13699_at,CP
M13755_at,ISG15
M13792_at,ADA
M13829_s_at,ARAF
M13903_at,IVL
M13928_s_at,ALAD
M13929_s_at,MYC
M13934_cds1_at,RPS14
M13934_cds2_at,RPS14
M13955_at,KRT7
M13981_at,INHA
M13982_at,IL4
M13994_s_at,BCL2
M14016_at,UROD
M14058_at,C1R
M14091_at,SERPINA7
M14113_at,F8
M14159_cds2_at,TRBJ2-1///TRBJ2-2///TRBJ2-2P
M14199_s_at,SNORA62///RPSAP54///RPSAP9///RPSAP15///COMMD1///RPSA///RPSAP58
M14200_rna1_at,DBI
M14218_at,ASL
M14219_at,SSR1
M14306_at,CRYBA1
M14328_s_at,ENO1
M14338_at,PROS1
M14483_rna1_s_at,PTMAP2///PTMA
M14539_at,F13A1
M14565_at,CYP11A1
M14636_at,PYGL
M14648_at,ITGAV
M14660_at,IFIT2
M14676_at,FYN
M14745_at,BCL2
M14758_at,ABCB1
M14764_at,NGFR
M14949_at,RRAS
M15059_at,FCER2
M15169_at,ADRB2
M15182_at,GUSB
M15205_at,TK1
M15353_at,EIF4E
M15395_at,ITGB2
M15465_s_at,PKLR
M15517_cds5_at,TTR
M15656_at,ALDOB
M15661_at,RPL36AL
M15796_at,PCNA
M15841_at,SNRPB2
M15856_at,LPL
M15881_at,UMOD
M15958_at,GAST
M15990_at,YES1
M16038_at,LYN
M16279_at,CD99
M16336_s_at,CD2
M16342_at,HNRNPC
M16364_s_at,CKB
M16404_at,CHRM2
M16424_at,HEXA
M16441_cds1_at,LTA
M16447_at,QDPR
M16474_s_at,BCHE
M16505_at,STS
M16591_s_at,HCK
M16594_at,GSTA2
M16652_at,CELA2A///CELA2B
M16652_s_at,CELA2A///CELA2B
M16653_at,CELA2B
M16707_rna1_at,HIST2H4A///HIST2H4B
M16707_rna1_s_at,HIST2H4A///HIST2H4B
M16750_s_at,PIM1
M16801_at,NR3C2
M16937_at,HOXB7
M16938_s_at,HOXC6
M16961_at,AHSG
M16967_at,F5
M16973_at,C8B
M17183_s_at,PTHLH
M17219_at,GNAI1
M17252_at,CYP21A1P///CYP21A2
M17254_s_at,ERG
M17262_at,F2
M17316_at,CRYGA
M17446_s_at,FGF4
M17466_at,F12
M17733_at,TMSB4X
M17754_at,POLR3D
M17863_s_at,IGF2///INS-IGF2
M17885_at,RPLP0///RPLP0P6
M17886_at,RPLP1
M18000_at,RPS17///RPS17L
M18079_at,FABP2
M18185_at,GIP
M18255_cds2_s_at,PRKCB
M18391_s_at,EPHA1
M18533_at,DMD
M18700_s_at,CELA3B///CELA3A
M18728_at,CEACAM6
M18737_rna1_at,GZMA
M19045_f_at,LYZ
M19154_at,TGFB2
M19159_at,ALPP
M19267_s_at,TPM1
M19283_at,ACTG1
M19301_at,DBT
M19309_s_at,TNNT1
M19311_s_at,CALM2
M19481_at,FST
M19483_at,ATP5B
M19507_at,MPO
M19508_xpt3_s_at,MPO
M19645_at,HSPA5
M19650_s_at,CNP
M19720_rna1_at,MYCL1
M19720_rna2_at,MYCL1
M19722_at,FGR
M19828_s_at,APOB
M19878_at,CALB1
M19878_s_at,CALB1
M19888_at,SPRR1B
M19961_at,COX5B
M19989_cds1_at,PDGFA
M19989_cds2_at,PDGFA
M20030_f_at,SPRR2E
M20137_at,IL3
M20203_s_at,ELANE
M20218_at,F11
M20471_at,CLTA
M20530_at,SPINK1
M20543_at,ACTA1
M20566_at,IL6R
M20642_s_at,MYL1
M20681_at,SLC2A3
M20747_s_at,SLC2A4
M20777_at,COL6A2
M20778_s_at,COL6A3
M20786_at,SERPINF2
M20867_s_at,GLUD1///GLUD2
M20902_at,APOC1
M21005_at,S100A8
M21056_at,PLA2G1B
M21119_s_at,LYZ
M21121_at,CCL5
M21142_cds2_s_at,GNAS
M21154_at,AMD1
M21186_at,CYBA
M21188_at,IDE
M21259_at,SNRPE///SNRPEP4
M21302_at,SPRR2D
M21389_at,KRT5
M21494_at,CKM
M21535_at,ERG
M21539_at,SPRR2C
M21551_rna1_at,NMB
M21574_at,PDGFRA
M21624_at,TRDC
M21642_at,SERPINC1
M21642_s_at,SERPINC1
M21665_s_at,MYH7
M21812_at,MYLPF
M21904_at,SLC3A2
M21984_at,TNNT3
M21985_at,NR2C1
M22092_at,NCAM1
M22324_at,ANPEP
M22348_s_at,UQCRB
M22382_at,HSPD1P1///HSPD1
M22403_s_at,GP1BA
M22430_at,PLA2G2A
M22489_at,BMP2
M22490_at,BMP4
M22538_at,ZNF677///NDUFV2P1///NDUFV2
M22612_f_at,PRSS1
M22632_at,GOT2
M22638_at,LYL1
M22760_at,COX5A
M22877_at,CYCSP55///CYCS
M22898_at,TP53
M22919_rna2_at,MYL6
M22960_at,CTSA
M22976_at,CYB5A
M22995_at,RAP1A
M23114_at,ATP2A2
M23161_at,MCFD2
M23178_s_at,CCL3///CCL3L3///CCL3L1
M23197_at,CD33
M23234_s_at,ABCB4
M23254_at,CAPN2
M23263_at,AR
M23294_at,HEXB
M23323_s_at,CD3E
M23379_at,RASA1
M23533_at,ADRA2A
M23575_f_at,PSG3
M23613_at,NPM1P6///NPM1///CLEC2D
M23668_at,FDX1
M23892_s_at,ALOX15
M24069_at,CSDA
M24122_s_at,MYL3
M24194_at,GNB2L1
M24283_at,ICAM1
M24349_s_at,PTHLH
M24351_cds2_at,PTHLH
M24351_cds3_s_at,PTHLH
M24398_at,PTMS
M24400_at,CTRB2///CTRB1
M24439_at,ALPL
M24461_at,SFTPB
M24470_at,GMPR
M24485_s_at,GSTP1
M24486_s_at,P4HA1
M24594_at,IFIT1
M24736_s_at,SELE
M24748_cds2_s_at,THRA
M24766_s_at,COL4A2
M24899_at,THRA
M24902_at,ACPP
M25077_at,TROVE2
M25079_s_at,HBB///HBD
M25164_at,TSHB
M25269_at,ELK1
M25280_at,SELL
M25296_at,NPPB
M25322_at,SELP
M25393_at,PTPN2
M25629_at,KLK1
M25667_at,GAP43
M25753_at,CCNB1
M25756_at,SCG2
M25897_at,PF4
M26004_s_at,CR2
M26061_at,PDE6A
M26062_at,IL2RB
M26311_s_at,S100A9
M26576_cds2_at,COL4A1
M26602_at,DEFA1///DEFA1B///DEFA3
M26657_s_at,ACE
M26665_at,HTN3
M26665_s_at,HTN3///HTN1
M26679_at,HOXA5
M26682_at,LMO1
M26683_at,CCL2
M26692_s_at,LCK
M26708_s_at,PTMAP2///PTMAP5///PTMA
M26730_s_at,UQCRB
M26856_s_at,CYP21A1P///CYP21A2
M26880_at,UBC
M26901_s_at,REN
M26958_s_at,PTHLH
M27093_s_at,DBT
M27160_at,TYRL///TYR
M27161_at,CD8A
M27281_at,VEGFA
M27288_at,OSM
M27318_f_at,IFNA4///IFNA7///IFNA10///IFNA17
M27394_s_at,MS4A1
M27396_s_at,ASNS
M27436_s_at,F3
M27492_at,IL1R1
M27504_s_at,TOP2B
M27533_s_at,CD80
M27543_at,GNAI3
M27691_at,CREB1
M27749_at,IGLL1
M27783_s_at,ELANE
M27819_at,SLC4A1
M27878_at,ZNF84
M27891_at,CST3
M27968_s_at,FGF2
M28130_rna1_s_at,IL8
M28209_at,RAB1A
M28210_at,RAB3A
M28211_at,RAB4A
M28212_at,RAB6A
M28213_s_at,RAB2A
M28214_at,RAB3B
M28215_at,RAB5A
M28249_at,ITGA2
M28585_f_at,IFNA16
M28713_at,CYB5R3
M28825_at,CD1A
M28826_at,CD1B
M28827_at,CD1C
M28879_at,GZMB
M28882_s_at,MCAM
M29037_s_at,HSD17B1P1///HSD17B1
M29064_at,HNRNPA2B1
M29194_at,LIPC
M29204_at,GCFC2
M29273_at,MAG
M29277_s_at,MCAM
M29335_s_at,HLA-DOA
M29386_s_at,PRL
M29458_at,CA3
M29474_at,RAG1
M29536_at,EIF2S2P4///EIF2S2P3///EIF2S2
M29540_at,CEACAM5
M29550_at,PPP3CB
M29551_at,PPP3CB
M29580_at,ZNF7
M29581_at,ZNF8
M29610_at,GYPE
M29610_s_at,GYPE///GYPB
M29696_at,IL7R
M29874_s_at,CYP2B7P1///CYP2B6
M29877_at,FUCA1
M29927_at,OAT
M29932_s_at,ADRB3
M29960_at,NR2C1
M29971_at,MGMT
M29994_s_at,SPTA1
M30135_at,IL9
M30185_at,CETP
M30257_s_at,VCAM1
M30269_at,NID1
M30448_s_at,FBL
M30496_at,UCHL3
M30625_s_at,DRD2
M30703_s_at,AREG///AREGB
M30773_at,PPP3R1
M30818_at,MX2
M30838_at,SFTPA1
M30894_at,TRGC2///TRGC1
M30938_at,XRCC5
M31013_at,MYH9
M31153_at,CYP17A1
M31158_at,PRKAR2B
M31165_at,TNFAIP6
M31166_at,PTX3
M31169_s_at,PCCB
M31211_s_at,MYL6B
M31241_s_at,CR1
M31303_rna1_at,STMN1
M31328_at,GNB3
M31423_s_at,CDR1
M31516_s_at,CD55
M31520_at,RPS24
M31520_rna1_s_at,RPS27
M31523_at,TCF3
M31525_at,HLA-DOA
M31551_s_at,SERPINB2
M31606_at,PHKG2
M31627_at,XBP1
M31642_at,HPRT1
M31651_at,SHBG
M31661_at,PRLR
M31667_f_at,CYP1A2
M31682_at,INHBB
M31724_at,PTPN1
M31774_s_at,TSHR
M31776_s_at,NPPB
M31899_at,ERCC3
M31932_at,FCGR2A///FCGR2C
M31951_at,PRF1
M31994_at,ALDH1A1
M32011_at,NCF2
M32053_at,H19
M32304_s_at,TIMP2
M32313_at,SRD5A1
M32315_at,TNFRSF1B
M32334_at,ICAM2
M32373_at,ARSB
M32402_at,ENDOU
M32405_at,RPS15
M32879_at,CYP11B1
M32879_s_at,CYP11B1///CYP11B2
M32886_at,SRI
M33195_at,FCER1G
M33308_at,VCL
M33317_f_at,CYP2A6///CYP2A7
M33318_r_at,CYP2A6
M33336_at,PRKAR1A
M33478_at,PDC
M33493_s_at,TPSB2///TPSAB1
M33518_at,PRRC2A
M33521_at,BAG6
M33552_at,LSP1
M33600_f_at,HLA-DRB1
M33653_at,COL13A1
M33680_at,CD81
M33684_s_at,PTPN1
M33764_at,ODC1
M33772_s_at,TNNC2
M33882_at,MX1
M33987_at,CA1
M34041_at,ADRA2B
M34057_at,LTBP1
M34065_at,CDC25C
M34079_at,PSMC3
M34175_at,AP2B1
M34181_at,PRKACB
M34182_at,PRKACG
M34192_at,IVD
M34276_at,PLG
M34309_at,ERBB3
M34338_s_at,SRM
M34344_at,ITGA2B
M34353_s_at,ROS1
M34376_s_at,MSMB
M34423_at,GLB1
M34455_at,IDO1
M34458_rna1_s_at,LMNB1
M34516_at,IGLL5///IGLC1
M34516_r_at,IGLL5///IGLC1
M34539_at,FKBP1C///FKBP1A
M34667_at,PLCG1
M34668_at,PTPRA
M34677_at,F8A1///F8A2///F8A3
M34715_at,PSG1
M34996_s_at,HLA-DQA1///HLA-DQA2
M35128_at,CHRM1
M35198_at,ITGB6
M35252_at,TSPAN8
M35296_at,ABL2
M35416_at,RALB
M35531_at,FUT1
M35851_s_at,AR
M35878_at,IGFBP3
M35999_at,ITGB3
M36067_at,LIG1
M36072_at,SNORD36B///SNORD36C///SNORD36A///RPL7AP6///RPL7A
M36089_at,XRCC1
M36118_s_at,GZMH
M36200_at,VAMP1
M36205_at,VAMP2
M36284_s_at,GYPC
M36341_at,ARF4
